infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
5,Box culvert (LRP002A),bridge,N1,Box culvert,77634,77634
6,Km post missing (LRP003),link,N1,Km post missing,77634,77634
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77633,77633
10,Km post missing (LRP006),link,N1,Km post missing,77632,77632
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77631,77631
3,Km post missing (LRP001),link,N1,Km post missing,77630,77630
9,Km post missing (LRP005),link,N1,Km post missing,77630,77630
4,Km post missing (LRP002),link,N1,Km post missing,77628,77628
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77628,77628
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77627,77627
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77626,77626
15,Bridge end (LRP008B),bridge,N1,Bridge end,77626,77626
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77624,77624
7,Km post missing (LRP004),link,N1,Km post missing,77624,77624
13,Km post missing (LRP008),link,N1,Km post missing,77623,77623
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77622,77622
11,Km post missing (LRP007),link,N1,Km post missing,77622,77622
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39716,39716
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39714,39714
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39713,39713
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39713,39713
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39713,39713
1346,Information missing (LRP004),link,N2,Information missing,39713,39713
1344,Km post missing (LRP003),link,N2,Km post missing,39712,39712
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39712,39712
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39711,39711
1352,Km post missing (LRP009),link,N2,Km post missing,39711,39711
1354,Km post broken (LRP011),link,N2,Km post broken,39711,39711
1356,Km post missing (LRP012),link,N2,Km post missing,39711,39711
1350,Km post broken (LRP007),link,N2,Km post broken,39710,39710
1353,Km post broken (LRP010),link,N2,Km post broken,39709,39709
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39709,39709
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39707,39707
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39707,39707
1348,Km post broken (LRP006),link,N2,Km post broken,39705,39705
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39702,39702
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36348,36348
20,Box culvert (LRP010B),bridge,N1,Box culvert,36346,36346
18,Km post missing (LRP010),link,N1,Km post missing,36345,36345
19,Box culvert (LRP010A),bridge,N1,Box culvert,36344,36344
21,Box culvert (LRP010C),bridge,N1,Box culvert,36344,36344
27,Bridge end (LRP012B),bridge,N1,Bridge end,36343,36343
23,Box culvert (LRP011A),bridge,N1,Box culvert,36342,36342
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36342,36342
22,Km post missing (LRP011),link,N1,Km post missing,36341,36341
24,Box culvert (LRP011B),bridge,N1,Box culvert,36341,36341
26,Bridge start (LRP012A),bridge,N1,Bridge start,36341,36341
1546,Box culvert (LRP077A),bridge,N2,Box culvert,31205,31205
1538,Km post missing (LRP075),link,N2,Km post missing,31204,31204
1540,Box culvert (LRP075B),bridge,N2,Box culvert,31204,31204
1543,Bridge start (LRP076A),bridge,N2,Bridge start,31204,31204
1544,Bridge end (LRP076B),bridge,N2,Bridge end,31204,31204
1539,Box culvert (LRP075A),bridge,N2,Box culvert,31203,31203
1541,Box culvert (LRP075C),bridge,N2,Box culvert,31203,31203
1542,Km post missing (LRP076),link,N2,Km post missing,31203,31203
1545,Km post missing (LRP077),link,N2,Km post missing,31203,31203
1547,Sylhet 154 km (LRP078),link,N2,Sylhet 154 km,31203,31203
1548,Box culvert (LRP078A),bridge,N2,Box culvert,31202,31202
1549,Box culvert (LRP078B),bridge,N2,Box culvert,31202,31202
1550,Sylhet 153 km (LRP079),link,N2,Sylhet 153 km,31202,31202
1552,Sylhet 152 km (LRP080),link,N2,Sylhet 152 km,31201,31201
1554,Km post missing (LRP081),link,N2,Km post missing,31201,31201
