infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
9,Km post missing (LRP005),link,N1,Km post missing,77723,77723
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77722,77722
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77721,77721
6,Km post missing (LRP003),link,N1,Km post missing,77720,77720
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77720,77720
10,Km post missing (LRP006),link,N1,Km post missing,77720,77720
11,Km post missing (LRP007),link,N1,Km post missing,77718,77718
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77717,77717
5,Box culvert (LRP002A),bridge,N1,Box culvert,77716,77716
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77716,77716
15,Bridge end (LRP008B),bridge,N1,Bridge end,77716,77716
3,Km post missing (LRP001),link,N1,Km post missing,77714,77714
7,Km post missing (LRP004),link,N1,Km post missing,77712,77712
13,Km post missing (LRP008),link,N1,Km post missing,77712,77712
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77711,77711
4,Km post missing (LRP002),link,N1,Km post missing,77709,77709
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77708,77708
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39851,39851
1352,Km post missing (LRP009),link,N2,Km post missing,39851,39851
1353,Km post broken (LRP010),link,N2,Km post broken,39851,39851
1354,Km post broken (LRP011),link,N2,Km post broken,39850,39850
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39849,39849
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39849,39849
1350,Km post broken (LRP007),link,N2,Km post broken,39848,39848
1344,Km post missing (LRP003),link,N2,Km post missing,39847,39847
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39846,39846
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39846,39846
1356,Km post missing (LRP012),link,N2,Km post missing,39846,39846
1346,Information missing (LRP004),link,N2,Information missing,39845,39845
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39844,39844
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39844,39844
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39843,39843
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39843,39843
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39843,39843
1348,Km post broken (LRP006),link,N2,Km post broken,39842,39842
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39841,39841
23,Box culvert (LRP011A),bridge,N1,Box culvert,36441,36441
20,Box culvert (LRP010B),bridge,N1,Box culvert,36440,36440
21,Box culvert (LRP010C),bridge,N1,Box culvert,36440,36440
22,Km post missing (LRP011),link,N1,Km post missing,36440,36440
27,Bridge end (LRP012B),bridge,N1,Bridge end,36440,36440
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36440,36440
24,Box culvert (LRP011B),bridge,N1,Box culvert,36439,36439
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36439,36439
18,Km post missing (LRP010),link,N1,Km post missing,36438,36438
19,Box culvert (LRP010A),bridge,N1,Box culvert,36438,36438
26,Bridge start (LRP012A),bridge,N1,Bridge start,36438,36438
1438,Box culvert (LRP043A),bridge,N2,Box culvert,30957,30957
1555,Box culvert (LRP081A),bridge,N2,Box culvert,30957,30957
1557,Sylhet 150 km (LRP082),link,N2,Sylhet 150 km,30957,30957
1375,Km post missing (LRP019),link,N2,Km post missing,30956,30956
1439,"R310 to Gazipur ,R211 to Shibpur (LRP043B)",link,N2,"R310 to Gazipur ,R211 to Shibpur",30956,30956
1554,Km post missing (LRP081),link,N2,Km post missing,30956,30956
1558,Box culvert (LRP082A),bridge,N2,Box culvert,30956,30956
1373,Sylhet 213 km (LRP018),link,N2,Sylhet 213 km,30955,30955
1374,Box culvert (LRP018A),bridge,N2,Box culvert,30955,30955
1376,Start of Narsingdi road Division / Start of Narsingdi road Division (LRP019A),link,N2,Start of Narsingdi road Division / Start of Narsingdi road Division,30955,30955
1437,Km post missing (LRP043),link,N2,Km post missing,30955,30955
1440,Box culvert (LRP043C),bridge,N2,Box culvert,30955,30955
1441,Sylhet 187 km (LRP044),link,N2,Sylhet 187 km,30955,30955
1442,Box culvert (LRP044A),bridge,N2,Box culvert,30955,30955
1443,Z2033 (LRP044B),link,N2,Z2033,30955,30955
1444,Box culvert (LRP044C),bridge,N2,Box culvert,30955,30955
1556,Box culvert (LRP081B),bridge,N2,Box culvert,30955,30955
1364,Box culvert (LRP014A),bridge,N2,Box culvert,30954,30954
1378,Sylhet 211 km (LRP020),link,N2,Sylhet 211 km,30954,30954
1395,Road to Shakerchar (Z2038) (LRP028A),link,N2,Road to Shakerchar (Z2038),30954,30954
1455,Box culvert (LRP048A),bridge,N2,Box culvert,30954,30954
1559,Box culvert (LRP082B),bridge,N2,Box culvert,30954,30954
1560,Sylhet 149 km (LRP083),link,N2,Sylhet 149 km,30954,30954
1561,Sylhet 178 km (LRP084),link,N2,Sylhet 178 km,30954,30954
1564,Box culvert (LRP085A),bridge,N2,Box culvert,30954,30954
