infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
6,Km post missing (LRP003),link,N1,Km post missing,76640,76640
10,Km post missing (LRP006),link,N1,Km post missing,76639,76639
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",76639,76639
5,Box culvert (LRP002A),bridge,N1,Box culvert,76638,76638
9,Km post missing (LRP005),link,N1,Km post missing,76638,76638
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),76637,76637
11,Km post missing (LRP007),link,N1,Km post missing,76635,76635
3,Km post missing (LRP001),link,N1,Km post missing,76634,76634
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),76633,76633
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",76631,76631
7,Km post missing (LRP004),link,N1,Km post missing,76630,76630
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,76629,76629
4,Km post missing (LRP002),link,N1,Km post missing,76629,76629
13,Km post missing (LRP008),link,N1,Km post missing,76627,76627
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,76627,76627
15,Bridge end (LRP008B),bridge,N1,Bridge end,76627,76627
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,76626,76626
18,Km post missing (LRP010),link,N1,Km post missing,75367,75367
20,Box culvert (LRP010B),bridge,N1,Box culvert,75367,75367
21,Box culvert (LRP010C),bridge,N1,Box culvert,75366,75366
23,Box culvert (LRP011A),bridge,N1,Box culvert,75365,75365
19,Box culvert (LRP010A),bridge,N1,Box culvert,75362,75362
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),75361,75361
27,Bridge end (LRP012B),bridge,N1,Bridge end,75360,75360
22,Km post missing (LRP011),link,N1,Km post missing,75358,75358
24,Box culvert (LRP011B),bridge,N1,Box culvert,75357,75357
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",75357,75357
26,Bridge start (LRP012A),bridge,N1,Bridge start,75357,75357
3124,Box culvert (LRP001A),bridge,N105,Box culvert,54133,54133
3127,"Bangabandhu bridge 127 km,Mymensingh 130 km (LRP003)",bridge,N105,"Bangabandhu bridge 127 km,Mymensingh 130 km",54133,54133
3126,Box culvert (LRP002A),bridge,N105,Box culvert,54132,54132
