infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
9,Km post missing (LRP005),link,N1,Km post missing,77678,77678
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77678,77678
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77676,77676
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77675,77675
6,Km post missing (LRP003),link,N1,Km post missing,77674,77674
10,Km post missing (LRP006),link,N1,Km post missing,77673,77673
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77673,77673
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77672,77672
15,Bridge end (LRP008B),bridge,N1,Bridge end,77672,77672
11,Km post missing (LRP007),link,N1,Km post missing,77671,77671
5,Box culvert (LRP002A),bridge,N1,Box culvert,77670,77670
3,Km post missing (LRP001),link,N1,Km post missing,77669,77669
13,Km post missing (LRP008),link,N1,Km post missing,77667,77667
7,Km post missing (LRP004),link,N1,Km post missing,77666,77666
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77664,77664
4,Km post missing (LRP002),link,N1,Km post missing,77663,77663
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77660,77660
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39765,39765
1353,Km post broken (LRP010),link,N2,Km post broken,39765,39765
1344,Km post missing (LRP003),link,N2,Km post missing,39764,39764
1346,Information missing (LRP004),link,N2,Information missing,39764,39764
1354,Km post broken (LRP011),link,N2,Km post broken,39764,39764
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39763,39763
1356,Km post missing (LRP012),link,N2,Km post missing,39763,39763
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39762,39762
1352,Km post missing (LRP009),link,N2,Km post missing,39761,39761
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39761,39761
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39761,39761
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39761,39761
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39760,39760
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39760,39760
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39759,39759
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39759,39759
1348,Km post broken (LRP006),link,N2,Km post broken,39759,39759
1350,Km post broken (LRP007),link,N2,Km post broken,39757,39757
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39752,39752
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36268,36268
20,Box culvert (LRP010B),bridge,N1,Box culvert,36267,36267
23,Box culvert (LRP011A),bridge,N1,Box culvert,36267,36267
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36267,36267
27,Bridge end (LRP012B),bridge,N1,Bridge end,36267,36267
21,Box culvert (LRP010C),bridge,N1,Box culvert,36266,36266
26,Bridge start (LRP012A),bridge,N1,Bridge start,36266,36266
22,Km post missing (LRP011),link,N1,Km post missing,36265,36265
24,Box culvert (LRP011B),bridge,N1,Box culvert,36265,36265
18,Km post missing (LRP010),link,N1,Km post missing,36264,36264
19,Box culvert (LRP010A),bridge,N1,Box culvert,36263,36263
1359,Bridge end (LRP012C),bridge,N2,Bridge end,30958,30958
1364,Box culvert (LRP014A),bridge,N2,Box culvert,30958,30958
1362,Km post broken (LRP013),link,N2,Km post broken,30957,30957
1363,Km post missing (LRP014),link,N2,Km post missing,30957,30957
1360,R203 to Ramchandri (LRP012D),link,N2,R203 to Ramchandri,30956,30956
1361,Box culvert (LRP012E),bridge,N2,Box culvert,30956,30956
1371,Km post missing (LRP017),link,N2,Km post missing,30955,30955
1365,Km post missing (LRP015),link,N2,Km post missing,30954,30954
1366,Box culvert (LRP015A),bridge,N2,Box culvert,30954,30954
1367,Sylhet 215 km (LRP016),link,N2,Sylhet 215 km,30954,30954
1368,Box culvert (LRP016A),bridge,N2,Box culvert,30954,30954
1369,Bridge start (LRP016B),bridge,N2,Bridge start,30953,30953
1370,Bridge end (LRP016C),bridge,N2,Bridge end,30953,30953
1372,Box culvert (LRP017A),bridge,N2,Box culvert,30952,30952
1373,Sylhet 213 km (LRP018),link,N2,Sylhet 213 km,30952,30952
1378,Sylhet 211 km (LRP020),link,N2,Sylhet 211 km,30952,30952
1375,Km post missing (LRP019),link,N2,Km post missing,30951,30951
1376,Start of Narsingdi road Division / Start of Narsingdi road Division (LRP019A),link,N2,Start of Narsingdi road Division / Start of Narsingdi road Division,30951,30951
1377,Box Culvert (LRP019B),bridge,N2,Box Culvert,30951,30951
1438,Box culvert (LRP043A),bridge,N2,Box culvert,30951,30951
1374,Box culvert (LRP018A),bridge,N2,Box culvert,30950,30950
1379,Box culvert (LRP020A),bridge,N2,Box culvert,30950,30950
1395,Road to Shakerchar (Z2038) (LRP028A),link,N2,Road to Shakerchar (Z2038),30950,30950
1380,Sylhet 210 km (LRP021),link,N2,Sylhet 210 km,30949,30949
1383,Sylhet 209 km (LRP022),link,N2,Sylhet 209 km,30949,30949
1385,Sylhet 208 km (LRP023),link,N2,Sylhet 208 km,30949,30949
1392,Sylhet 205 km (LRP026),link,N2,Sylhet 205 km,30949,30949
1393,Km post broken (LRP027),link,N2,Km post broken,30949,30949
1437,Km post missing (LRP043),link,N2,Km post missing,30949,30949
1440,Box culvert (LRP043C),bridge,N2,Box culvert,30949,30949
1441,Sylhet 187 km (LRP044),link,N2,Sylhet 187 km,30949,30949
1442,Box culvert (LRP044A),bridge,N2,Box culvert,30949,30949
1443,Z2033 (LRP044B),link,N2,Z2033,30949,30949
1381,Box culvert (LRP021A),bridge,N2,Box culvert,30948,30948
1389,Sylhet 206 km (LRP025),link,N2,Sylhet 206 km,30948,30948
1390,Box culvert (LRP025A),bridge,N2,Box culvert,30948,30948
1436,Box culvert (LRP042C),bridge,N2,Box culvert,30948,30948
1439,"R310 to Gazipur ,R211 to Shibpur (LRP043B)",link,N2,"R310 to Gazipur ,R211 to Shibpur",30948,30948
1446,Box culvert (LRP045A),bridge,N2,Box culvert,30948,30948
1384,Box culvert (LRP022A),bridge,N2,Box culvert,30947,30947
1387,Box culvert (LRP024A),bridge,N2,Box culvert,30947,30947
1388,Box culvert (LRP024B),bridge,N2,Box culvert,30947,30947
1391,Box culvert (LRP025B),bridge,N2,Box culvert,30947,30947
1394,Km post missing (LRP028),link,N2,Km post missing,30947,30947
1432,Box culvert (LRP041B),bridge,N2,Box culvert,30947,30947
1444,Box culvert (LRP044C),bridge,N2,Box culvert,30947,30947
1447,Sylhet 185 km (LRP046),link,N2,Sylhet 185 km,30947,30947
1455,Box culvert (LRP048A),bridge,N2,Box culvert,30947,30947
1396,Sylhet 202 km (LRP029),link,N2,Sylhet 202 km,30946,30946
1397,Box culvert (LRP029A),bridge,N2,Box culvert,30946,30946
1398,Box culvert (LRP029B),bridge,N2,Box culvert,30946,30946
1431,Box culvert (LRP041A),bridge,N2,Box culvert,30946,30946
1445,Sylhet 186 km (LRP045),link,N2,Sylhet 186 km,30946,30946
1382,Box culvert (LRP021B),bridge,N2,Box culvert,30945,30945
1399,Sylhet 201 km (LRP030),link,N2,Sylhet 201 km,30945,30945
1400,Box culvert (LRP030A),bridge,N2,Box culvert,30945,30945
1416,Box culvert (LRP036A),bridge,N2,Box culvert,30945,30945
1419,Bridge end (LRP037B),bridge,N2,Bridge end,30945,30945
1420,Km post missing (LRP038),link,N2,Km post missing,30945,30945
1428,Box culvert (LRP040A),bridge,N2,Box culvert,30945,30945
1434,Box culvert (LRP042A),bridge,N2,Box culvert,30945,30945
