infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
9,Km post missing (LRP005),link,N1,Km post missing,76070,76070
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",76069,76069
10,Km post missing (LRP006),link,N1,Km post missing,76066,76066
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),76066,76066
6,Km post missing (LRP003),link,N1,Km post missing,76064,76064
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,76064,76064
15,Bridge end (LRP008B),bridge,N1,Bridge end,76064,76064
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",76064,76064
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),76063,76063
11,Km post missing (LRP007),link,N1,Km post missing,76061,76061
5,Box culvert (LRP002A),bridge,N1,Box culvert,76060,76060
13,Km post missing (LRP008),link,N1,Km post missing,76060,76060
3,Km post missing (LRP001),link,N1,Km post missing,76058,76058
7,Km post missing (LRP004),link,N1,Km post missing,76055,76055
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,76052,76052
4,Km post missing (LRP002),link,N1,Km post missing,76052,76052
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,76051,76051
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39098,39098
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39097,39097
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39095,39095
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39095,39095
1356,Km post missing (LRP012),link,N2,Km post missing,39093,39093
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39093,39093
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39093,39093
1354,Km post broken (LRP011),link,N2,Km post broken,39092,39092
1353,Km post broken (LRP010),link,N2,Km post broken,39090,39090
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39090,39090
1346,Information missing (LRP004),link,N2,Information missing,39089,39089
1350,Km post broken (LRP007),link,N2,Km post broken,39089,39089
1348,Km post broken (LRP006),link,N2,Km post broken,39088,39088
1352,Km post missing (LRP009),link,N2,Km post missing,39087,39087
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39086,39086
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39085,39085
1344,Km post missing (LRP003),link,N2,Km post missing,39084,39084
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39084,39084
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39083,39083
20,Box culvert (LRP010B),bridge,N1,Box culvert,35603,35603
19,Box culvert (LRP010A),bridge,N1,Box culvert,35601,35601
21,Box culvert (LRP010C),bridge,N1,Box culvert,35599,35599
22,Km post missing (LRP011),link,N1,Km post missing,35599,35599
23,Box culvert (LRP011A),bridge,N1,Box culvert,35598,35598
24,Box culvert (LRP011B),bridge,N1,Box culvert,35598,35598
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",35598,35598
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),35598,35598
27,Bridge end (LRP012B),bridge,N1,Bridge end,35597,35597
26,Bridge start (LRP012A),bridge,N1,Bridge start,35596,35596
18,Km post missing (LRP010),link,N1,Km post missing,35593,35593
1533,Over pass (LRP074A),bridge,N2,Over pass,30118,30118
1372,Box culvert (LRP017A),bridge,N2,Box culvert,30102,30102
1482,Bridge start (LRP058A),bridge,N2,Bridge start,30100,30100
1434,Box culvert (LRP042A),bridge,N2,Box culvert,29984,29984
1425,Box culvert (LRP039A),bridge,N2,Box culvert,29982,29982
1362,Km post broken (LRP013),link,N2,Km post broken,29981,29981
1428,Box culvert (LRP040A),bridge,N2,Box culvert,29981,29981
1431,Box culvert (LRP041A),bridge,N2,Box culvert,29981,29981
1363,Km post missing (LRP014),link,N2,Km post missing,29980,29980
1367,Sylhet 215 km (LRP016),link,N2,Sylhet 215 km,29980,29980
1368,Box culvert (LRP016A),bridge,N2,Box culvert,29980,29980
1426,Box culvert (LRP039B),bridge,N2,Box culvert,29980,29980
1427,Sylhet 191 km (LRP040),link,N2,Sylhet 191 km,29980,29980
1432,Box culvert (LRP041B),bridge,N2,Box culvert,29980,29980
1433,Sylhet 189 km (LRP042),link,N2,Sylhet 189 km,29980,29980
1364,Box culvert (LRP014A),bridge,N2,Box culvert,29979,29979
1366,Box culvert (LRP015A),bridge,N2,Box culvert,29979,29979
1413,Box culvert (LRP035A),bridge,N2,Box culvert,29979,29979
1421,Bridge start (LRP038A),bridge,N2,Bridge start,29979,29979
1422,Bridge end (LRP038B),bridge,N2,Bridge end,29979,29979
1365,Km post missing (LRP015),link,N2,Km post missing,29978,29978
1359,Bridge end (LRP012C),bridge,N2,Bridge end,29977,29977
