infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
10,Km post missing (LRP006),link,N1,Km post missing,76840,76840
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",76840,76840
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),76839,76839
5,Box culvert (LRP002A),bridge,N1,Box culvert,76838,76838
6,Km post missing (LRP003),link,N1,Km post missing,76838,76838
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),76838,76838
9,Km post missing (LRP005),link,N1,Km post missing,76838,76838
3,Km post missing (LRP001),link,N1,Km post missing,76837,76837
11,Km post missing (LRP007),link,N1,Km post missing,76835,76835
7,Km post missing (LRP004),link,N1,Km post missing,76834,76834
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",76833,76833
4,Km post missing (LRP002),link,N1,Km post missing,76832,76832
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,76831,76831
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,76831,76831
15,Bridge end (LRP008B),bridge,N1,Bridge end,76831,76831
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,76830,76830
13,Km post missing (LRP008),link,N1,Km post missing,76826,76826
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39799,39799
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39797,39797
1344,Km post missing (LRP003),link,N2,Km post missing,39796,39796
1346,Information missing (LRP004),link,N2,Information missing,39796,39796
1352,Km post missing (LRP009),link,N2,Km post missing,39795,39795
1353,Km post broken (LRP010),link,N2,Km post broken,39795,39795
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39794,39794
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39794,39794
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39794,39794
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39794,39794
1354,Km post broken (LRP011),link,N2,Km post broken,39794,39794
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39792,39792
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39792,39792
1356,Km post missing (LRP012),link,N2,Km post missing,39792,39792
1348,Km post broken (LRP006),link,N2,Km post broken,39791,39791
1350,Km post broken (LRP007),link,N2,Km post broken,39791,39791
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39791,39791
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39791,39791
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39787,39787
23,Box culvert (LRP011A),bridge,N1,Box culvert,35823,35823
