infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
3,Km post missing (LRP001),link,N1,Km post missing,75976,75976
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,75975,75975
5,Box culvert (LRP002A),bridge,N1,Box culvert,75973,75973
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,75972,75972
6,Km post missing (LRP003),link,N1,Km post missing,75970,75970
4,Km post missing (LRP002),link,N1,Km post missing,75967,75967
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",75966,75966
9,Km post missing (LRP005),link,N1,Km post missing,75964,75964
10,Km post missing (LRP006),link,N1,Km post missing,75964,75964
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),75963,75963
11,Km post missing (LRP007),link,N1,Km post missing,75961,75961
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),75961,75961
7,Km post missing (LRP004),link,N1,Km post missing,75957,75957
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",75956,75956
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,75953,75953
15,Bridge end (LRP008B),bridge,N1,Bridge end,75953,75953
13,Km post missing (LRP008),link,N1,Km post missing,75951,75951
1354,Km post broken (LRP011),link,N2,Km post broken,47859,47859
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,47857,47857
1356,Km post missing (LRP012),link,N2,Km post missing,47855,47855
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,47855,47855
1358,Bridge start (LRP012B),bridge,N2,Bridge start,47855,47855
1353,Km post broken (LRP010),link,N2,Km post broken,47852,47852
1352,Km post missing (LRP009),link,N2,Km post missing,47850,47850
1343,Bridge end (LRP002B),bridge,N2,Bridge end,47849,47849
1350,Km post broken (LRP007),link,N2,Km post broken,47845,47845
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,47844,47844
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,47843,47843
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,47840,47840
1342,Bridge start (LRP002A),bridge,N2,Bridge start,47840,47840
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),47840,47840
1348,Km post broken (LRP006),link,N2,Km post broken,47838,47838
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,47837,47837
1344,Km post missing (LRP003),link,N2,Km post missing,47836,47836
1346,Information missing (LRP004),link,N2,Information missing,47835,47835
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",47834,47834
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),44846,44846
18,Km post missing (LRP010),link,N1,Km post missing,44843,44843
27,Bridge end (LRP012B),bridge,N1,Bridge end,44843,44843
21,Box culvert (LRP010C),bridge,N1,Box culvert,44842,44842
23,Box culvert (LRP011A),bridge,N1,Box culvert,44842,44842
19,Box culvert (LRP010A),bridge,N1,Box culvert,44840,44840
20,Box culvert (LRP010B),bridge,N1,Box culvert,44840,44840
22,Km post missing (LRP011),link,N1,Km post missing,44840,44840
24,Box culvert (LRP011B),bridge,N1,Box culvert,44840,44840
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",44840,44840
26,Bridge start (LRP012A),bridge,N1,Bridge start,44838,44838
1531,Bridge end (LRP073A),bridge,N2,Bridge end,30109,30109
1549,Box culvert (LRP078B),bridge,N2,Box culvert,30106,30106
1517,Bridge start (LRP069A),bridge,N2,Bridge start,29992,29992
1494,Box culvert (LRP061A),bridge,N2,Box culvert,29990,29990
1492,Box culvert (LRP060C),bridge,N2,Box culvert,29988,29988
1493,Sylhet 170 km (LRP061),link,N2,Sylhet 170 km,29988,29988
1495,Sylhet 169 km (LRP062),link,N2,Sylhet 169 km,29988,29988
1468,Box culvert (LRP054A),bridge,N2,Box culvert,29987,29987
1481,Sylhet 173 km (LRP058),link,N2,Sylhet 173 km,29986,29986
1488,Road to Rajpur (Z2041) (LRP059B),link,N2,Road to Rajpur (Z2041),29986,29986
1489,Sylhet 171 km (LRP060),link,N2,Sylhet 171 km,29986,29986
1490,Bridge start (LRP060A),bridge,N2,Bridge start,29986,29986
1491,Bridge end (LRP060B),bridge,N2,Bridge end,29986,29986
1496,Bridge start (LRP062A),bridge,N2,Bridge start,29986,29986
1497,Bridge end (LRP062B),bridge,N2,Bridge end,29986,29986
1442,Box culvert (LRP044A),bridge,N2,Box culvert,29985,29985
1446,Box culvert (LRP045A),bridge,N2,Box culvert,29985,29985
1472,Box culvert (LRP055B),bridge,N2,Box culvert,29985,29985
1482,Bridge start (LRP058A),bridge,N2,Bridge start,29985,29985
1483,Bridge end (LRP058B),bridge,N2,Bridge end,29985,29985
1484,Bridge start (LRP058C),bridge,N2,Bridge start,29985,29985
1498,Sylhet 168 km (LRP063),link,N2,Sylhet 168 km,29985,29985
1499,Bridge start (LRP063A),bridge,N2,Bridge start,29985,29985
1500,Bridge end (LRP063B),bridge,N2,Bridge end,29985,29985
1460,Box culvert (LRP050A),bridge,N2,Box culvert,29984,29984
1469,Box culvert (LRP054B),bridge,N2,Box culvert,29984,29984
1485,Bridge end (LRP058D),bridge,N2,Bridge end,29984,29984
1486,Sylhet 172 km (LRP059),link,N2,Sylhet 172 km,29984,29984
1487,Box culvert (LRP059A),bridge,N2,Box culvert,29984,29984
1447,Sylhet 185 km (LRP046),link,N2,Sylhet 185 km,29983,29983
1448,Bridge start (LRP046A),bridge,N2,Bridge start,29983,29983
1479,Box culvert (LRP057B),bridge,N2,Box culvert,29983,29983
1480,Box culvert (LRP057C),bridge,N2,Box culvert,29983,29983
1506,Sylhet 166 km (LRP065),link,N2,Sylhet 166 km,29983,29983
1518,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division (LRP069B),bridge,N2,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,29983,29983
1519,Km post missing (LRP070),link,N2,Km post missing,29983,29983
1438,Box culvert (LRP043A),bridge,N2,Box culvert,29982,29982
1439,"R310 to Gazipur ,R211 to Shibpur (LRP043B)",link,N2,"R310 to Gazipur ,R211 to Shibpur",29982,29982
1449,Bridge end (LRP046B),bridge,N2,Bridge end,29982,29982
1450,Box culvert (LRP046C),bridge,N2,Box culvert,29982,29982
1451,Sylhet 184 km (LRP047),link,N2,Sylhet 184 km,29982,29982
1452,Box culvert (LRP047A),bridge,N2,Box culvert,29982,29982
1470,Sylhet 176 km (LRP055),link,N2,Sylhet 176 km,29982,29982
1471,Road to Belobo(Z2042) (LRP055A),link,N2,Road to Belobo(Z2042),29982,29982
1476,Bridge end (LRP056C),bridge,N2,Bridge end,29982,29982
1477,Km post missing (LRP057),link,N2,Km post missing,29982,29982
1478,Box culvert (LRP057A),bridge,N2,Box culvert,29982,29982
1501,Sylhet 167 km (LRP064),link,N2,Sylhet 167 km,29982,29982
1502,Box culvert (LRP064A),bridge,N2,Box culvert,29982,29982
1503,Z2032 to Belabo (LRP064B),link,N2,Z2032 to Belabo,29982,29982
1504,Bridge start (LRP064C),bridge,N2,Bridge start,29982,29982
1505,Bridge end (LRP064D),bridge,N2,Bridge end,29982,29982
1507,Km post broken (LRP066),link,N2,Km post broken,29982,29982
1512,Box culvert (LRP067C),bridge,N2,Box culvert,29982,29982
1524,Km post missing (LRP071),link,N2,Km post missing,29982,29982
1525,Road to Kishoreganj(R360) (LRP071A),link,N2,Road to Kishoreganj(R360),29982,29982
1529,Bhairab Bridge (LRP072B),bridge,N2,Bhairab Bridge,29982,29982
1425,Box culvert (LRP039A),bridge,N2,Box culvert,29981,29981
1443,Z2033 (LRP044B),link,N2,Z2033,29981,29981
1444,Box culvert (LRP044C),bridge,N2,Box culvert,29981,29981
1457,Sylhet 182 km (LRP049),link,N2,Sylhet 182 km,29981,29981
1459,Information missing (LRP050),link,N2,Information missing,29981,29981
1461,Sylhet 180 km (LRP051),link,N2,Sylhet 180 km,29981,29981
1463,Sylhet 179 km (LRP052),link,N2,Sylhet 179 km,29981,29981
1473,Sylhet 175 km (LRP056),link,N2,Sylhet 175 km,29981,29981
1474,Box cuylvert (LRP056A),bridge,N2,Box cuylvert,29981,29981
1475,Bridge start (LRP056B),bridge,N2,Bridge start,29981,29981
1508,Box culvert (LRP066A),bridge,N2,Box culvert,29981,29981
1515,Box culvert (LRP068B),bridge,N2,Box culvert,29981,29981
1520,Bridge start (LRP070A),bridge,N2,Bridge start,29981,29981
1521,Bridge end (LRP070B),bridge,N2,Bridge end,29981,29981
1522,Box culvert (LRP070C),bridge,N2,Box culvert,29981,29981
1523,Box culvert (LRP070D),bridge,N2,Box culvert,29981,29981
