infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",76753,76753
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),76747,76747
10,Km post missing (LRP006),link,N1,Km post missing,76746,76746
11,Km post missing (LRP007),link,N1,Km post missing,76746,76746
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",76744,76744
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,76743,76743
15,Bridge end (LRP008B),bridge,N1,Bridge end,76743,76743
6,Km post missing (LRP003),link,N1,Km post missing,76741,76741
5,Box culvert (LRP002A),bridge,N1,Box culvert,76740,76740
9,Km post missing (LRP005),link,N1,Km post missing,76740,76740
13,Km post missing (LRP008),link,N1,Km post missing,76739,76739
3,Km post missing (LRP001),link,N1,Km post missing,76738,76738
4,Km post missing (LRP002),link,N1,Km post missing,76735,76735
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),76735,76735
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,76730,76730
7,Km post missing (LRP004),link,N1,Km post missing,76728,76728
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,76727,76727
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39363,39363
1348,Km post broken (LRP006),link,N2,Km post broken,39361,39361
1350,Km post broken (LRP007),link,N2,Km post broken,39361,39361
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39360,39360
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39358,39358
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39355,39355
1346,Information missing (LRP004),link,N2,Information missing,39355,39355
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39354,39354
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39354,39354
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39354,39354
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39354,39354
1352,Km post missing (LRP009),link,N2,Km post missing,39354,39354
1344,Km post missing (LRP003),link,N2,Km post missing,39352,39352
1353,Km post broken (LRP010),link,N2,Km post broken,39352,39352
1356,Km post missing (LRP012),link,N2,Km post missing,39351,39351
1354,Km post broken (LRP011),link,N2,Km post broken,39349,39349
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39348,39348
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39348,39348
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39348,39348
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36313,36313
27,Bridge end (LRP012B),bridge,N1,Bridge end,36311,36311
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36309,36309
26,Bridge start (LRP012A),bridge,N1,Bridge start,36309,36309
23,Box culvert (LRP011A),bridge,N1,Box culvert,36308,36308
18,Km post missing (LRP010),link,N1,Km post missing,36307,36307
24,Box culvert (LRP011B),bridge,N1,Box culvert,36307,36307
22,Km post missing (LRP011),link,N1,Km post missing,36306,36306
20,Box culvert (LRP010B),bridge,N1,Box culvert,36304,36304
19,Box culvert (LRP010A),bridge,N1,Box culvert,36303,36303
21,Box culvert (LRP010C),bridge,N1,Box culvert,36303,36303
1541,Box culvert (LRP075C),bridge,N2,Box culvert,30887,30887
1369,Bridge start (LRP016B),bridge,N2,Bridge start,30875,30875
1557,Sylhet 150 km (LRP082),link,N2,Sylhet 150 km,30825,30825
1555,Box culvert (LRP081A),bridge,N2,Box culvert,30822,30822
1556,Box culvert (LRP081B),bridge,N2,Box culvert,30822,30822
1554,Km post missing (LRP081),link,N2,Km post missing,30821,30821
1544,Bridge end (LRP076B),bridge,N2,Bridge end,30820,30820
1552,Sylhet 152 km (LRP080),link,N2,Sylhet 152 km,30820,30820
1560,Sylhet 149 km (LRP083),link,N2,Sylhet 149 km,30820,30820
1546,Box culvert (LRP077A),bridge,N2,Box culvert,30819,30819
1553,Box culvert (LRP080A),bridge,N2,Box culvert,30819,30819
1558,Box culvert (LRP082A),bridge,N2,Box culvert,30819,30819
1559,Box culvert (LRP082B),bridge,N2,Box culvert,30819,30819
1545,Km post missing (LRP077),link,N2,Km post missing,30818,30818
1562,Box culvert (LRP084A),bridge,N2,Box culvert,30817,30817
1564,Box culvert (LRP085A),bridge,N2,Box culvert,30817,30817
