infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
5,Box culvert (LRP002A),bridge,N1,Box culvert,76934,76934
3,Km post missing (LRP001),link,N1,Km post missing,76931,76931
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",76931,76931
6,Km post missing (LRP003),link,N1,Km post missing,76930,76930
10,Km post missing (LRP006),link,N1,Km post missing,76929,76929
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),76929,76929
11,Km post missing (LRP007),link,N1,Km post missing,76928,76928
4,Km post missing (LRP002),link,N1,Km post missing,76925,76925
9,Km post missing (LRP005),link,N1,Km post missing,76924,76924
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,76922,76922
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,76922,76922
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),76922,76922
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",76922,76922
15,Bridge end (LRP008B),bridge,N1,Bridge end,76919,76919
7,Km post missing (LRP004),link,N1,Km post missing,76918,76918
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,76918,76918
13,Km post missing (LRP008),link,N1,Km post missing,76916,76916
1354,Km post broken (LRP011),link,N2,Km post broken,39494,39494
1356,Km post missing (LRP012),link,N2,Km post missing,39494,39494
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39493,39493
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39492,39492
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39492,39492
1350,Km post broken (LRP007),link,N2,Km post broken,39489,39489
1353,Km post broken (LRP010),link,N2,Km post broken,39488,39488
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39487,39487
1348,Km post broken (LRP006),link,N2,Km post broken,39483,39483
1352,Km post missing (LRP009),link,N2,Km post missing,39483,39483
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39481,39481
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39481,39481
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39481,39481
1344,Km post missing (LRP003),link,N2,Km post missing,39480,39480
1346,Information missing (LRP004),link,N2,Information missing,39480,39480
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39479,39479
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39478,39478
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39478,39478
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39478,39478
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36163,36163
27,Bridge end (LRP012B),bridge,N1,Bridge end,36161,36161
18,Km post missing (LRP010),link,N1,Km post missing,36160,36160
23,Box culvert (LRP011A),bridge,N1,Box culvert,36160,36160
20,Box culvert (LRP010B),bridge,N1,Box culvert,36158,36158
19,Box culvert (LRP010A),bridge,N1,Box culvert,36157,36157
21,Box culvert (LRP010C),bridge,N1,Box culvert,36157,36157
24,Box culvert (LRP011B),bridge,N1,Box culvert,36157,36157
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36157,36157
26,Bridge start (LRP012A),bridge,N1,Bridge start,36157,36157
22,Km post missing (LRP011),link,N1,Km post missing,36156,36156
1566,Sylhet 146 km (LRP086),link,N2,Sylhet 146 km,30806,30806
1468,Box culvert (LRP054A),bridge,N2,Box culvert,30805,30805
1564,Box culvert (LRP085A),bridge,N2,Box culvert,30805,30805
1567,Road to Mainamoti(N102) (LRP086A),link,N2,Road to Mainamoti(N102),30804,30804
1565,Box culvert (LRP085B),bridge,N2,Box culvert,30803,30803
1455,Box culvert (LRP048A),bridge,N2,Box culvert,30802,30802
1460,Box culvert (LRP050A),bridge,N2,Box culvert,30802,30802
1461,Sylhet 180 km (LRP051),link,N2,Sylhet 180 km,30802,30802
1463,Sylhet 179 km (LRP052),link,N2,Sylhet 179 km,30802,30802
1465,Sylhet 178 km (LRP053),link,N2,Sylhet 178 km,30802,30802
1466,Box culvert (LRP053A),bridge,N2,Box culvert,30802,30802
1552,Sylhet 152 km (LRP080),link,N2,Sylhet 152 km,30802,30802
1554,Km post missing (LRP081),link,N2,Km post missing,30802,30802
1456,Box culvert (LRP048B),bridge,N2,Box culvert,30801,30801
1457,Sylhet 182 km (LRP049),link,N2,Sylhet 182 km,30801,30801
1462,Box culvert (LRP051A),bridge,N2,Box culvert,30801,30801
1464,Box culvert (LRP052A),bridge,N2,Box culvert,30801,30801
1467,Sylhet 177 km (LRP054),link,N2,Sylhet 177 km,30801,30801
1469,Box culvert (LRP054B),bridge,N2,Box culvert,30801,30801
1473,Sylhet 175 km (LRP056),link,N2,Sylhet 175 km,30801,30801
1562,Box culvert (LRP084A),bridge,N2,Box culvert,30801,30801
1563,Sylhet 147 km (LRP085),link,N2,Sylhet 147 km,30801,30801
1438,Box culvert (LRP043A),bridge,N2,Box culvert,30800,30800
1458,Box culvert (LRP049A),bridge,N2,Box culvert,30800,30800
1459,Information missing (LRP050),link,N2,Information missing,30800,30800
1470,Sylhet 176 km (LRP055),link,N2,Sylhet 176 km,30800,30800
1471,Road to Belobo(Z2042) (LRP055A),link,N2,Road to Belobo(Z2042),30800,30800
1553,Box culvert (LRP080A),bridge,N2,Box culvert,30800,30800
1555,Box culvert (LRP081A),bridge,N2,Box culvert,30800,30800
1453,Box culvert (LRP047B),bridge,N2,Box culvert,30799,30799
1476,Bridge end (LRP056C),bridge,N2,Bridge end,30799,30799
1560,Sylhet 149 km (LRP083),link,N2,Sylhet 149 km,30799,30799
1561,Sylhet 178 km (LRP084),link,N2,Sylhet 178 km,30799,30799
1422,Bridge end (LRP038B),bridge,N2,Bridge end,30798,30798
1425,Box culvert (LRP039A),bridge,N2,Box culvert,30798,30798
1439,"R310 to Gazipur ,R211 to Shibpur (LRP043B)",link,N2,"R310 to Gazipur ,R211 to Shibpur",30798,30798
1442,Box culvert (LRP044A),bridge,N2,Box culvert,30798,30798
1452,Box culvert (LRP047A),bridge,N2,Box culvert,30798,30798
1454,Sylhet 183 km (LRP048),link,N2,Sylhet 183 km,30798,30798
1472,Box culvert (LRP055B),bridge,N2,Box culvert,30798,30798
1474,Box cuylvert (LRP056A),bridge,N2,Box cuylvert,30798,30798
1475,Bridge start (LRP056B),bridge,N2,Bridge start,30798,30798
1556,Box culvert (LRP081B),bridge,N2,Box culvert,30798,30798
1558,Box culvert (LRP082A),bridge,N2,Box culvert,30798,30798
1412,Sylhet 196 km (LRP035),link,N2,Sylhet 196 km,30797,30797
1416,Box culvert (LRP036A),bridge,N2,Box culvert,30797,30797
1423,Box culvert (LRP038C),bridge,N2,Box culvert,30797,30797
1424,Sylhet 192 km (LRP039),link,N2,Sylhet 192 km,30797,30797
1427,Sylhet 191 km (LRP040),link,N2,Sylhet 191 km,30797,30797
1435,Box culvert (LRP042B),bridge,N2,Box culvert,30797,30797
1436,Box culvert (LRP042C),bridge,N2,Box culvert,30797,30797
1437,Km post missing (LRP043),link,N2,Km post missing,30797,30797
1440,Box culvert (LRP043C),bridge,N2,Box culvert,30797,30797
1441,Sylhet 187 km (LRP044),link,N2,Sylhet 187 km,30797,30797
1443,Z2033 (LRP044B),link,N2,Z2033,30797,30797
1446,Box culvert (LRP045A),bridge,N2,Box culvert,30797,30797
1447,Sylhet 185 km (LRP046),link,N2,Sylhet 185 km,30797,30797
1448,Bridge start (LRP046A),bridge,N2,Bridge start,30797,30797
1449,Bridge end (LRP046B),bridge,N2,Bridge end,30797,30797
1450,Box culvert (LRP046C),bridge,N2,Box culvert,30797,30797
1451,Sylhet 184 km (LRP047),link,N2,Sylhet 184 km,30797,30797
1478,Box culvert (LRP057A),bridge,N2,Box culvert,30797,30797
1413,Box culvert (LRP035A),bridge,N2,Box culvert,30796,30796
1415,Km post broken (LRP036),link,N2,Km post broken,30796,30796
1417,Km post missing (LRP037),link,N2,Km post missing,30796,30796
1418,Bridge start (LRP037A),bridge,N2,Bridge start,30796,30796
1419,Bridge end (LRP037B),bridge,N2,Bridge end,30796,30796
1420,Km post missing (LRP038),link,N2,Km post missing,30796,30796
1428,Box culvert (LRP040A),bridge,N2,Box culvert,30796,30796
1444,Box culvert (LRP044C),bridge,N2,Box culvert,30796,30796
1445,Sylhet 186 km (LRP045),link,N2,Sylhet 186 km,30796,30796
1477,Km post missing (LRP057),link,N2,Km post missing,30796,30796
1479,Box culvert (LRP057B),bridge,N2,Box culvert,30796,30796
1500,Bridge end (LRP063B),bridge,N2,Bridge end,30796,30796
1546,Box culvert (LRP077A),bridge,N2,Box culvert,30796,30796
1550,Sylhet 153 km (LRP079),link,N2,Sylhet 153 km,30796,30796
1557,Sylhet 150 km (LRP082),link,N2,Sylhet 150 km,30796,30796
1559,Box culvert (LRP082B),bridge,N2,Box culvert,30796,30796
1421,Bridge start (LRP038A),bridge,N2,Bridge start,30795,30795
1426,Box culvert (LRP039B),bridge,N2,Box culvert,30795,30795
1480,Box culvert (LRP057C),bridge,N2,Box culvert,30795,30795
1494,Box culvert (LRP061A),bridge,N2,Box culvert,30795,30795
1410,R210 to Narsingdi (LRP034A),link,N2,R210 to Narsingdi,30794,30794
1414,Box culvert (LRP035B),bridge,N2,Box culvert,30794,30794
1431,Box culvert (LRP041A),bridge,N2,Box culvert,30794,30794
1434,Box culvert (LRP042A),bridge,N2,Box culvert,30794,30794
1481,Sylhet 173 km (LRP058),link,N2,Sylhet 173 km,30794,30794
1492,Box culvert (LRP060C),bridge,N2,Box culvert,30794,30794
1521,Bridge end (LRP070B),bridge,N2,Bridge end,30794,30794
1527,Km post missing (LRP072),link,N2,Km post missing,30794,30794
1535,Start of Brahamanbaria road Division / Start of Brahamanbaria road Division (LRP074C),link,N2,Start of Brahamanbaria road Division / Start of Brahamanbaria road Division,30794,30794
1542,Km post missing (LRP076),link,N2,Km post missing,30794,30794
1548,Box culvert (LRP078A),bridge,N2,Box culvert,30794,30794
1408,Box culvert (LRP033A),bridge,N2,Box culvert,30793,30793
1409,Km post missing (LRP034),link,N2,Km post missing,30793,30793
1411,Box culvert (LRP034B),bridge,N2,Box culvert,30793,30793
1429,Box culvert (LRP040B),bridge,N2,Box culvert,30793,30793
1487,Box culvert (LRP059A),bridge,N2,Box culvert,30793,30793
1491,Bridge end (LRP060B),bridge,N2,Bridge end,30793,30793
1511,Bridge end (LRP067B),bridge,N2,Bridge end,30793,30793
1512,Box culvert (LRP067C),bridge,N2,Box culvert,30793,30793
1518,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division (LRP069B),bridge,N2,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,30793,30793
1519,Km post missing (LRP070),link,N2,Km post missing,30793,30793
1520,Bridge start (LRP070A),bridge,N2,Bridge start,30793,30793
1536,Box Culvert (LRP074D),bridge,N2,Box Culvert,30793,30793
1537,Box Culvert (LRP074E),bridge,N2,Box Culvert,30793,30793
1538,Km post missing (LRP075),link,N2,Km post missing,30793,30793
1540,Box culvert (LRP075B),bridge,N2,Box culvert,30793,30793
1547,Sylhet 154 km (LRP078),link,N2,Sylhet 154 km,30793,30793
1551,Box culvert (LRP079A),bridge,N2,Box culvert,30793,30793
1407,Sylhet 198 km (LRP033),link,N2,Sylhet 198 km,30792,30792
1430,Km post missing (LRP041),link,N2,Km post missing,30792,30792
1432,Box culvert (LRP041B),bridge,N2,Box culvert,30792,30792
1482,Bridge start (LRP058A),bridge,N2,Bridge start,30792,30792
1483,Bridge end (LRP058B),bridge,N2,Bridge end,30792,30792
1484,Bridge start (LRP058C),bridge,N2,Bridge start,30792,30792
1485,Bridge end (LRP058D),bridge,N2,Bridge end,30792,30792
1488,Road to Rajpur (Z2041) (LRP059B),link,N2,Road to Rajpur (Z2041),30792,30792
1489,Sylhet 171 km (LRP060),link,N2,Sylhet 171 km,30792,30792
1490,Bridge start (LRP060A),bridge,N2,Bridge start,30792,30792
1493,Sylhet 170 km (LRP061),link,N2,Sylhet 170 km,30792,30792
1495,Sylhet 169 km (LRP062),link,N2,Sylhet 169 km,30792,30792
1496,Bridge start (LRP062A),bridge,N2,Bridge start,30792,30792
1497,Bridge end (LRP062B),bridge,N2,Bridge end,30792,30792
1498,Sylhet 168 km (LRP063),link,N2,Sylhet 168 km,30792,30792
1499,Bridge start (LRP063A),bridge,N2,Bridge start,30792,30792
1501,Sylhet 167 km (LRP064),link,N2,Sylhet 167 km,30792,30792
1506,Sylhet 166 km (LRP065),link,N2,Sylhet 166 km,30792,30792
1507,Km post broken (LRP066),link,N2,Km post broken,30792,30792
1513,Sylhet 163 km (LRP068),link,N2,Sylhet 163 km,30792,30792
1514,Box culvert (LRP068A),bridge,N2,Box culvert,30792,30792
1515,Box culvert (LRP068B),bridge,N2,Box culvert,30792,30792
1516,Sylhet 162 km (LRP069),link,N2,Sylhet 162 km,30792,30792
1517,Bridge start (LRP069A),bridge,N2,Bridge start,30792,30792
1522,Box culvert (LRP070C),bridge,N2,Box culvert,30792,30792
1523,Box culvert (LRP070D),bridge,N2,Box culvert,30792,30792
1525,Road to Kishoreganj(R360) (LRP071A),link,N2,Road to Kishoreganj(R360),30792,30792
