infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),76599,76599
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",76596,76596
10,Km post missing (LRP006),link,N1,Km post missing,76593,76593
5,Box culvert (LRP002A),bridge,N1,Box culvert,76590,76590
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,76589,76589
15,Bridge end (LRP008B),bridge,N1,Bridge end,76589,76589
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",76589,76589
3,Km post missing (LRP001),link,N1,Km post missing,76588,76588
6,Km post missing (LRP003),link,N1,Km post missing,76588,76588
11,Km post missing (LRP007),link,N1,Km post missing,76587,76587
9,Km post missing (LRP005),link,N1,Km post missing,76586,76586
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),76584,76584
13,Km post missing (LRP008),link,N1,Km post missing,76584,76584
4,Km post missing (LRP002),link,N1,Km post missing,76583,76583
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,76581,76581
7,Km post missing (LRP004),link,N1,Km post missing,76579,76579
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,76578,76578
1350,Km post broken (LRP007),link,N2,Km post broken,48513,48513
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,48513,48513
1346,Information missing (LRP004),link,N2,Information missing,48509,48509
1348,Km post broken (LRP006),link,N2,Km post broken,48509,48509
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),48508,48508
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,48508,48508
1352,Km post missing (LRP009),link,N2,Km post missing,48507,48507
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,48506,48506
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,48505,48505
1342,Bridge start (LRP002A),bridge,N2,Bridge start,48505,48505
1343,Bridge end (LRP002B),bridge,N2,Bridge end,48505,48505
1344,Km post missing (LRP003),link,N2,Km post missing,48505,48505
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",48504,48504
1353,Km post broken (LRP010),link,N2,Km post broken,48503,48503
1354,Km post broken (LRP011),link,N2,Km post broken,48503,48503
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,48497,48497
1356,Km post missing (LRP012),link,N2,Km post missing,48497,48497
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,48495,48495
1358,Bridge start (LRP012B),bridge,N2,Bridge start,48495,48495
