infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
5,Box culvert (LRP002A),bridge,N1,Box culvert,77400,77400
3,Km post missing (LRP001),link,N1,Km post missing,77399,77399
6,Km post missing (LRP003),link,N1,Km post missing,77399,77399
4,Km post missing (LRP002),link,N1,Km post missing,77395,77395
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77394,77394
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77391,77391
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77391,77391
7,Km post missing (LRP004),link,N1,Km post missing,77390,77390
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77389,77389
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77388,77388
9,Km post missing (LRP005),link,N1,Km post missing,77387,77387
10,Km post missing (LRP006),link,N1,Km post missing,77387,77387
11,Km post missing (LRP007),link,N1,Km post missing,77387,77387
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77385,77385
15,Bridge end (LRP008B),bridge,N1,Bridge end,77382,77382
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77380,77380
13,Km post missing (LRP008),link,N1,Km post missing,77379,77379
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39645,39645
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39645,39645
1354,Km post broken (LRP011),link,N2,Km post broken,39645,39645
1356,Km post missing (LRP012),link,N2,Km post missing,39645,39645
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39645,39645
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39645,39645
1346,Information missing (LRP004),link,N2,Information missing,39644,39644
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39644,39644
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39643,39643
1352,Km post missing (LRP009),link,N2,Km post missing,39643,39643
1344,Km post missing (LRP003),link,N2,Km post missing,39642,39642
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39642,39642
1350,Km post broken (LRP007),link,N2,Km post broken,39642,39642
1353,Km post broken (LRP010),link,N2,Km post broken,39642,39642
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39641,39641
1348,Km post broken (LRP006),link,N2,Km post broken,39638,39638
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39637,39637
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39637,39637
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39636,39636
18,Km post missing (LRP010),link,N1,Km post missing,36541,36541
20,Box culvert (LRP010B),bridge,N1,Box culvert,36541,36541
21,Box culvert (LRP010C),bridge,N1,Box culvert,36540,36540
19,Box culvert (LRP010A),bridge,N1,Box culvert,36538,36538
23,Box culvert (LRP011A),bridge,N1,Box culvert,36535,36535
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36534,36534
22,Km post missing (LRP011),link,N1,Km post missing,36533,36533
24,Box culvert (LRP011B),bridge,N1,Box culvert,36533,36533
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36533,36533
26,Bridge start (LRP012A),bridge,N1,Bridge start,36533,36533
27,Bridge end (LRP012B),bridge,N1,Bridge end,36533,36533
1369,Bridge start (LRP016B),bridge,N2,Bridge start,31139,31139
1554,Km post missing (LRP081),link,N2,Km post missing,31076,31076
1555,Box culvert (LRP081A),bridge,N2,Box culvert,31076,31076
1560,Sylhet 149 km (LRP083),link,N2,Sylhet 149 km,31076,31076
1558,Box culvert (LRP082A),bridge,N2,Box culvert,31075,31075
1559,Box culvert (LRP082B),bridge,N2,Box culvert,31075,31075
1552,Sylhet 152 km (LRP080),link,N2,Sylhet 152 km,31074,31074
1557,Sylhet 150 km (LRP082),link,N2,Sylhet 150 km,31074,31074
1481,Sylhet 173 km (LRP058),link,N2,Sylhet 173 km,31073,31073
1486,Sylhet 172 km (LRP059),link,N2,Sylhet 172 km,31073,31073
1487,Box culvert (LRP059A),bridge,N2,Box culvert,31073,31073
1494,Box culvert (LRP061A),bridge,N2,Box culvert,31073,31073
1480,Box culvert (LRP057C),bridge,N2,Box culvert,31072,31072
1482,Bridge start (LRP058A),bridge,N2,Bridge start,31072,31072
1483,Bridge end (LRP058B),bridge,N2,Bridge end,31072,31072
1484,Bridge start (LRP058C),bridge,N2,Bridge start,31072,31072
1485,Bridge end (LRP058D),bridge,N2,Bridge end,31072,31072
1553,Box culvert (LRP080A),bridge,N2,Box culvert,31072,31072
1556,Box culvert (LRP081B),bridge,N2,Box culvert,31072,31072
1385,Sylhet 208 km (LRP023),link,N2,Sylhet 208 km,31071,31071
1392,Sylhet 205 km (LRP026),link,N2,Sylhet 205 km,31071,31071
1472,Box culvert (LRP055B),bridge,N2,Box culvert,31071,31071
1473,Sylhet 175 km (LRP056),link,N2,Sylhet 175 km,31071,31071
1474,Box cuylvert (LRP056A),bridge,N2,Box cuylvert,31071,31071
1475,Bridge start (LRP056B),bridge,N2,Bridge start,31071,31071
1476,Bridge end (LRP056C),bridge,N2,Bridge end,31071,31071
1478,Box culvert (LRP057A),bridge,N2,Box culvert,31071,31071
1479,Box culvert (LRP057B),bridge,N2,Box culvert,31071,31071
1491,Bridge end (LRP060B),bridge,N2,Bridge end,31071,31071
1492,Box culvert (LRP060C),bridge,N2,Box culvert,31071,31071
1390,Box culvert (LRP025A),bridge,N2,Box culvert,31070,31070
1465,Sylhet 178 km (LRP053),link,N2,Sylhet 178 km,31070,31070
1470,Sylhet 176 km (LRP055),link,N2,Sylhet 176 km,31070,31070
1477,Km post missing (LRP057),link,N2,Km post missing,31070,31070
1488,Road to Rajpur (Z2041) (LRP059B),link,N2,Road to Rajpur (Z2041),31070,31070
1489,Sylhet 171 km (LRP060),link,N2,Sylhet 171 km,31070,31070
1561,Sylhet 178 km (LRP084),link,N2,Sylhet 178 km,31070,31070
1564,Box culvert (LRP085A),bridge,N2,Box culvert,31070,31070
1386,Sylhet 207 km (LRP024),link,N2,Sylhet 207 km,31069,31069
1415,Km post broken (LRP036),link,N2,Km post broken,31069,31069
1416,Box culvert (LRP036A),bridge,N2,Box culvert,31069,31069
1438,Box culvert (LRP043A),bridge,N2,Box culvert,31069,31069
1468,Box culvert (LRP054A),bridge,N2,Box culvert,31069,31069
1469,Box culvert (LRP054B),bridge,N2,Box culvert,31069,31069
1471,Road to Belobo(Z2042) (LRP055A),link,N2,Road to Belobo(Z2042),31069,31069
1490,Bridge start (LRP060A),bridge,N2,Bridge start,31069,31069
1493,Sylhet 170 km (LRP061),link,N2,Sylhet 170 km,31069,31069
