infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77414,77414
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77411,77411
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77409,77409
10,Km post missing (LRP006),link,N1,Km post missing,77407,77407
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77407,77407
15,Bridge end (LRP008B),bridge,N1,Bridge end,77407,77407
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77406,77406
11,Km post missing (LRP007),link,N1,Km post missing,77406,77406
6,Km post missing (LRP003),link,N1,Km post missing,77405,77405
9,Km post missing (LRP005),link,N1,Km post missing,77405,77405
13,Km post missing (LRP008),link,N1,Km post missing,77404,77404
3,Km post missing (LRP001),link,N1,Km post missing,77403,77403
5,Box culvert (LRP002A),bridge,N1,Box culvert,77403,77403
7,Km post missing (LRP004),link,N1,Km post missing,77400,77400
4,Km post missing (LRP002),link,N1,Km post missing,77397,77397
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77396,77396
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77395,77395
1352,Km post missing (LRP009),link,N2,Km post missing,39817,39817
1354,Km post broken (LRP011),link,N2,Km post broken,39816,39816
1356,Km post missing (LRP012),link,N2,Km post missing,39816,39816
1350,Km post broken (LRP007),link,N2,Km post broken,39815,39815
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39815,39815
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39815,39815
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39815,39815
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39815,39815
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39814,39814
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39814,39814
1348,Km post broken (LRP006),link,N2,Km post broken,39814,39814
1353,Km post broken (LRP010),link,N2,Km post broken,39813,39813
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39812,39812
1344,Km post missing (LRP003),link,N2,Km post missing,39811,39811
1346,Information missing (LRP004),link,N2,Information missing,39811,39811
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39810,39810
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39809,39809
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39809,39809
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39809,39809
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36331,36331
27,Bridge end (LRP012B),bridge,N1,Bridge end,36330,36330
23,Box culvert (LRP011A),bridge,N1,Box culvert,36325,36325
24,Box culvert (LRP011B),bridge,N1,Box culvert,36324,36324
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36324,36324
26,Bridge start (LRP012A),bridge,N1,Bridge start,36324,36324
22,Km post missing (LRP011),link,N1,Km post missing,36322,36322
20,Box culvert (LRP010B),bridge,N1,Box culvert,36321,36321
21,Box culvert (LRP010C),bridge,N1,Box culvert,36321,36321
18,Km post missing (LRP010),link,N1,Km post missing,36319,36319
19,Box culvert (LRP010A),bridge,N1,Box culvert,36318,36318
1407,Sylhet 198 km (LRP033),link,N2,Sylhet 198 km,31196,31196
1400,Box culvert (LRP030A),bridge,N2,Box culvert,31195,31195
1409,Km post missing (LRP034),link,N2,Km post missing,31195,31195
1410,R210 to Narsingdi (LRP034A),link,N2,R210 to Narsingdi,31195,31195
1412,Sylhet 196 km (LRP035),link,N2,Sylhet 196 km,31195,31195
1408,Box culvert (LRP033A),bridge,N2,Box culvert,31194,31194
1411,Box culvert (LRP034B),bridge,N2,Box culvert,31194,31194
1393,Km post broken (LRP027),link,N2,Km post broken,31193,31193
1401,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km (LRP030B)",link,N2,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",31193,31193
1406,Box culvert (LRP032A),bridge,N2,Box culvert,31193,31193
1397,Box culvert (LRP029A),bridge,N2,Box culvert,31192,31192
1398,Box culvert (LRP029B),bridge,N2,Box culvert,31192,31192
1399,Sylhet 201 km (LRP030),link,N2,Sylhet 201 km,31192,31192
1402,Bridge start (LRP031A),bridge,N2,Bridge start,31192,31192
1403,Bridge end (LRP031B),bridge,N2,Bridge end,31192,31192
1413,Box culvert (LRP035A),bridge,N2,Box culvert,31192,31192
1414,Box culvert (LRP035B),bridge,N2,Box culvert,31192,31192
1415,Km post broken (LRP036),link,N2,Km post broken,31192,31192
1392,Sylhet 205 km (LRP026),link,N2,Sylhet 205 km,31191,31191
1395,Road to Shakerchar (Z2038) (LRP028A),link,N2,Road to Shakerchar (Z2038),31191,31191
1404,Box culvert (LRP031C),bridge,N2,Box culvert,31191,31191
1405,Km post missing (LRP032),link,N2,Km post missing,31191,31191
1416,Box culvert (LRP036A),bridge,N2,Box culvert,31191,31191
1385,Sylhet 208 km (LRP023),link,N2,Sylhet 208 km,31190,31190
1387,Box culvert (LRP024A),bridge,N2,Box culvert,31190,31190
1388,Box culvert (LRP024B),bridge,N2,Box culvert,31190,31190
1389,Sylhet 206 km (LRP025),link,N2,Sylhet 206 km,31190,31190
1390,Box culvert (LRP025A),bridge,N2,Box culvert,31190,31190
1394,Km post missing (LRP028),link,N2,Km post missing,31190,31190
1396,Sylhet 202 km (LRP029),link,N2,Sylhet 202 km,31190,31190
