infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77120,77120
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77114,77114
10,Km post missing (LRP006),link,N1,Km post missing,77113,77113
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77113,77113
9,Km post missing (LRP005),link,N1,Km post missing,77111,77111
15,Bridge end (LRP008B),bridge,N1,Bridge end,77111,77111
11,Km post missing (LRP007),link,N1,Km post missing,77109,77109
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77109,77109
6,Km post missing (LRP003),link,N1,Km post missing,77106,77106
5,Box culvert (LRP002A),bridge,N1,Box culvert,77104,77104
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77103,77103
13,Km post missing (LRP008),link,N1,Km post missing,77102,77102
3,Km post missing (LRP001),link,N1,Km post missing,77101,77101
4,Km post missing (LRP002),link,N1,Km post missing,77098,77098
7,Km post missing (LRP004),link,N1,Km post missing,77098,77098
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77094,77094
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77093,77093
1354,Km post broken (LRP011),link,N2,Km post broken,39459,39459
1350,Km post broken (LRP007),link,N2,Km post broken,39457,39457
1352,Km post missing (LRP009),link,N2,Km post missing,39457,39457
1348,Km post broken (LRP006),link,N2,Km post broken,39455,39455
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39455,39455
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39455,39455
1353,Km post broken (LRP010),link,N2,Km post broken,39455,39455
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39453,39453
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39452,39452
1356,Km post missing (LRP012),link,N2,Km post missing,39452,39452
1346,Information missing (LRP004),link,N2,Information missing,39451,39451
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39451,39451
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39450,39450
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39450,39450
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39449,39449
1341,Sylhet 229 km (LRP002),link,N2,Sylhet 229 km,39448,39448
1342,Bridge start (LRP002A),bridge,N2,Bridge start,39448,39448
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39448,39448
1344,Km post missing (LRP003),link,N2,Km post missing,39445,39445
28,Right to Syedpur (R113) left to Joydebpur N105) (LRP012C),link,N1,Right to Syedpur (R113) left to Joydebpur N105),36524,36524
23,Box culvert (LRP011A),bridge,N1,Box culvert,36523,36523
25,"Chittagong 248 km,Comilla 81 km (LRP012)",link,N1,"Chittagong 248 km,Comilla 81 km",36523,36523
27,Bridge end (LRP012B),bridge,N1,Bridge end,36523,36523
24,Box culvert (LRP011B),bridge,N1,Box culvert,36522,36522
26,Bridge start (LRP012A),bridge,N1,Bridge start,36522,36522
22,Km post missing (LRP011),link,N1,Km post missing,36520,36520
20,Box culvert (LRP010B),bridge,N1,Box culvert,36519,36519
21,Box culvert (LRP010C),bridge,N1,Box culvert,36519,36519
18,Km post missing (LRP010),link,N1,Km post missing,36518,36518
19,Box culvert (LRP010A),bridge,N1,Box culvert,36518,36518
1455,Box culvert (LRP048A),bridge,N2,Box culvert,31058,31058
1453,Box culvert (LRP047B),bridge,N2,Box culvert,31057,31057
1454,Sylhet 183 km (LRP048),link,N2,Sylhet 183 km,31055,31055
1456,Box culvert (LRP048B),bridge,N2,Box culvert,31055,31055
1457,Sylhet 182 km (LRP049),link,N2,Sylhet 182 km,31055,31055
1447,Sylhet 185 km (LRP046),link,N2,Sylhet 185 km,31054,31054
1448,Bridge start (LRP046A),bridge,N2,Bridge start,31054,31054
1449,Bridge end (LRP046B),bridge,N2,Bridge end,31054,31054
1450,Box culvert (LRP046C),bridge,N2,Box culvert,31054,31054
1451,Sylhet 184 km (LRP047),link,N2,Sylhet 184 km,31054,31054
1452,Box culvert (LRP047A),bridge,N2,Box culvert,31054,31054
1461,Sylhet 180 km (LRP051),link,N2,Sylhet 180 km,31054,31054
1463,Sylhet 179 km (LRP052),link,N2,Sylhet 179 km,31054,31054
1427,Sylhet 191 km (LRP040),link,N2,Sylhet 191 km,31052,31052
1428,Box culvert (LRP040A),bridge,N2,Box culvert,31052,31052
1462,Box culvert (LRP051A),bridge,N2,Box culvert,31052,31052
1458,Box culvert (LRP049A),bridge,N2,Box culvert,31051,31051
1459,Information missing (LRP050),link,N2,Information missing,31051,31051
1460,Box culvert (LRP050A),bridge,N2,Box culvert,31051,31051
1466,Box culvert (LRP053A),bridge,N2,Box culvert,31051,31051
1425,Box culvert (LRP039A),bridge,N2,Box culvert,31050,31050
1426,Box culvert (LRP039B),bridge,N2,Box culvert,31050,31050
1429,Box culvert (LRP040B),bridge,N2,Box culvert,31050,31050
1446,Box culvert (LRP045A),bridge,N2,Box culvert,31050,31050
1464,Box culvert (LRP052A),bridge,N2,Box culvert,31050,31050
1465,Sylhet 178 km (LRP053),link,N2,Sylhet 178 km,31050,31050
1468,Box culvert (LRP054A),bridge,N2,Box culvert,31050,31050
1472,Box culvert (LRP055B),bridge,N2,Box culvert,31050,31050
1476,Bridge end (LRP056C),bridge,N2,Bridge end,31050,31050
1364,Box culvert (LRP014A),bridge,N2,Box culvert,31049,31049
1412,Sylhet 196 km (LRP035),link,N2,Sylhet 196 km,31049,31049
1416,Box culvert (LRP036A),bridge,N2,Box culvert,31049,31049
1422,Bridge end (LRP038B),bridge,N2,Bridge end,31049,31049
1430,Km post missing (LRP041),link,N2,Km post missing,31049,31049
1431,Box culvert (LRP041A),bridge,N2,Box culvert,31049,31049
1432,Box culvert (LRP041B),bridge,N2,Box culvert,31049,31049
1467,Sylhet 177 km (LRP054),link,N2,Sylhet 177 km,31049,31049
1473,Sylhet 175 km (LRP056),link,N2,Sylhet 175 km,31049,31049
1474,Box cuylvert (LRP056A),bridge,N2,Box cuylvert,31049,31049
1475,Bridge start (LRP056B),bridge,N2,Bridge start,31049,31049
1511,Bridge end (LRP067B),bridge,N2,Bridge end,31049,31049
1365,Km post missing (LRP015),link,N2,Km post missing,31048,31048
1366,Box culvert (LRP015A),bridge,N2,Box culvert,31048,31048
1368,Box culvert (LRP016A),bridge,N2,Box culvert,31048,31048
1371,Km post missing (LRP017),link,N2,Km post missing,31048,31048
1413,Box culvert (LRP035A),bridge,N2,Box culvert,31048,31048
1420,Km post missing (LRP038),link,N2,Km post missing,31048,31048
1434,Box culvert (LRP042A),bridge,N2,Box culvert,31048,31048
1438,Box culvert (LRP043A),bridge,N2,Box culvert,31048,31048
1443,Z2033 (LRP044B),link,N2,Z2033,31048,31048
1445,Sylhet 186 km (LRP045),link,N2,Sylhet 186 km,31048,31048
1470,Sylhet 176 km (LRP055),link,N2,Sylhet 176 km,31048,31048
1471,Road to Belobo(Z2042) (LRP055A),link,N2,Road to Belobo(Z2042),31048,31048
1477,Km post missing (LRP057),link,N2,Km post missing,31048,31048
1478,Box culvert (LRP057A),bridge,N2,Box culvert,31048,31048
1512,Box culvert (LRP067C),bridge,N2,Box culvert,31048,31048
1362,Km post broken (LRP013),link,N2,Km post broken,31047,31047
1367,Sylhet 215 km (LRP016),link,N2,Sylhet 215 km,31047,31047
1410,R210 to Narsingdi (LRP034A),link,N2,R210 to Narsingdi,31047,31047
1414,Box culvert (LRP035B),bridge,N2,Box culvert,31047,31047
1415,Km post broken (LRP036),link,N2,Km post broken,31047,31047
1419,Bridge end (LRP037B),bridge,N2,Bridge end,31047,31047
1421,Bridge start (LRP038A),bridge,N2,Bridge start,31047,31047
1423,Box culvert (LRP038C),bridge,N2,Box culvert,31047,31047
1424,Sylhet 192 km (LRP039),link,N2,Sylhet 192 km,31047,31047
1435,Box culvert (LRP042B),bridge,N2,Box culvert,31047,31047
1436,Box culvert (LRP042C),bridge,N2,Box culvert,31047,31047
1437,Km post missing (LRP043),link,N2,Km post missing,31047,31047
1442,Box culvert (LRP044A),bridge,N2,Box culvert,31047,31047
1469,Box culvert (LRP054B),bridge,N2,Box culvert,31047,31047
1479,Box culvert (LRP057B),bridge,N2,Box culvert,31047,31047
1481,Sylhet 173 km (LRP058),link,N2,Sylhet 173 km,31047,31047
1506,Sylhet 166 km (LRP065),link,N2,Sylhet 166 km,31047,31047
1507,Km post broken (LRP066),link,N2,Km post broken,31047,31047
1360,R203 to Ramchandri (LRP012D),link,N2,R203 to Ramchandri,31046,31046
1361,Box culvert (LRP012E),bridge,N2,Box culvert,31046,31046
1387,Box culvert (LRP024A),bridge,N2,Box culvert,31046,31046
1411,Box culvert (LRP034B),bridge,N2,Box culvert,31046,31046
1433,Sylhet 189 km (LRP042),link,N2,Sylhet 189 km,31046,31046
1441,Sylhet 187 km (LRP044),link,N2,Sylhet 187 km,31046,31046
1444,Box culvert (LRP044C),bridge,N2,Box culvert,31046,31046
1480,Box culvert (LRP057C),bridge,N2,Box culvert,31046,31046
1508,Box culvert (LRP066A),bridge,N2,Box culvert,31046,31046
1509,Sylhet 164 km (LRP067),link,N2,Sylhet 164 km,31046,31046
1510,Bridge start (LRP067A),bridge,N2,Bridge start,31046,31046
1359,Bridge end (LRP012C),bridge,N2,Bridge end,31045,31045
1363,Km post missing (LRP014),link,N2,Km post missing,31045,31045
1369,Bridge start (LRP016B),bridge,N2,Bridge start,31045,31045
1370,Bridge end (LRP016C),bridge,N2,Bridge end,31045,31045
1373,Sylhet 213 km (LRP018),link,N2,Sylhet 213 km,31045,31045
1439,"R310 to Gazipur ,R211 to Shibpur (LRP043B)",link,N2,"R310 to Gazipur ,R211 to Shibpur",31045,31045
1440,Box culvert (LRP043C),bridge,N2,Box culvert,31045,31045
1488,Road to Rajpur (Z2041) (LRP059B),link,N2,Road to Rajpur (Z2041),31045,31045
1489,Sylhet 171 km (LRP060),link,N2,Sylhet 171 km,31045,31045
1490,Bridge start (LRP060A),bridge,N2,Bridge start,31045,31045
1494,Box culvert (LRP061A),bridge,N2,Box culvert,31045,31045
1513,Sylhet 163 km (LRP068),link,N2,Sylhet 163 km,31045,31045
1524,Km post missing (LRP071),link,N2,Km post missing,31045,31045
1525,Road to Kishoreganj(R360) (LRP071A),link,N2,Road to Kishoreganj(R360),31045,31045
1526,Start of Narsingdi road Division / Start of Narsingdi road Division (LRP071B),link,N2,Start of Narsingdi road Division / Start of Narsingdi road Division,31045,31045
1527,Km post missing (LRP072),link,N2,Km post missing,31045,31045
1530,Km post missing (LRP073),link,N2,Km post missing,31045,31045
1409,Km post missing (LRP034),link,N2,Km post missing,31044,31044
1417,Km post missing (LRP037),link,N2,Km post missing,31044,31044
1418,Bridge start (LRP037A),bridge,N2,Bridge start,31044,31044
1482,Bridge start (LRP058A),bridge,N2,Bridge start,31044,31044
1483,Bridge end (LRP058B),bridge,N2,Bridge end,31044,31044
1491,Bridge end (LRP060B),bridge,N2,Bridge end,31044,31044
1493,Sylhet 170 km (LRP061),link,N2,Sylhet 170 km,31044,31044
1514,Box culvert (LRP068A),bridge,N2,Box culvert,31044,31044
