bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,2571.717654368605
5,Box culvert,N1,A,870.0000000000001,276.1426559538931
14,Kachpur bridge,N1,A,418.000000000001,342.98034277742096
15,Bridge end,N1,A,73.99999999999984,8280.358983015856
19,Box culvert,N1,B,347.999999999999,1086.9974924061096
20,Box culvert,N1,A,414.0000000000015,410.5607443271913
21,Box culvert,N1,A,125.99999999999945,7008.546807897275
23,Box culvert,N1,A,428.0000000000008,321.305809996783
24,Box culvert,N1,A,183.9999999999993,11117.583125715695
26,Bridge start,N1,A,26.000000000001577,7750.540376731486
27,Bridge end,N1,A,164.99999999999915,11752.822958547573
30,Box culvert,N1,A,851.9999999999985,234.58378992310057
33,Box culvert,N1,B,960.9999999999984,858.3134683255599
36,Langalbandhu bridge,N1,B,160.00000000000014,22410.090675097137
37,Bridge end,N1,C,121.99999999999989,45281.27309405083
39,Bridge start,N1,C,21.0000000000008,21149.123962534606
40,Bridge end,N1,C,352.00000000000034,1081.3781868799447
41,Bridge start,N1,A,30.000000000001137,4156.222877122088
42,Bridge end,N1,A,289.99999999999915,320.66126257481045
44,Bridge start,N1,B,41.00000000000037,13925.533195470012
45,Bridge end,N1,A,620.000000000001,384.88422176088847
47,Box culvert,N1,C,643.0000000000007,1495.2933776241625
48,Box culvert,N1,B,3.0000000000001137,4069.3959328432074
51,Bridge start,N1,B,100.00000000000142,19371.47087679739
52,Bridge end,N1,B,82.00000000000074,25208.623076044674
54,Box culvert,N1,A,130.00000000000256,7992.4424750432345
56,Bridge start,N1,B,227.999999999998,711.8151968262829
57,Bridge end,N1,B,259.00000000000034,657.8218853751017
58,Bridge start,N1,B,121.99999999999989,20160.32026954789
59,Bridge end,N1,B,255.00000000000256,820.9641842144796
61,Meghna  bridge,N1,A,65.00000000000128,10590.438104245359
63,Bridge end,N1,A,126.00000000000122,11180.694729340645
66,Box culvert,N1,A,673.9999999999995,159.54977168872713
67,Box culvert,N1,A,316.0000000000025,295.26339153767236
69,Bridge start,N1,A,126.00000000000122,9479.651950974916
71,Bridge end,N1,A,656.0000000000024,228.24458460125126
72,Bridge start,N1,A,38.999999999997925,4602.45603071751
73,Bridge end,N1,A,396.0000000000008,393.625264851264
75,Bridge start,N1,A,45.999999999999375,6652.091844817039
76,Bridge end,N1,A,646.0000000000008,250.5146966500638
78,Bridge start,N1,A,38.000000000000256,3948.425974872203
79,Bridge end,N1,A,532.0,165.23909099536212
80,Bridge start,N1,A,38.000000000000256,5162.444315435463
81,Bridge end,N1,A,39.00000000000148,7561.842060143625
84,Bridge start,N1,A,40.0000000000027,5395.4372675384375
85,Bridge end,N1,A,394.9999999999996,185.22093708248906
87,Box culvert,N1,A,582.0000000000007,224.97155059676763
89,Bridge start,N1,A,76.99999999999818,13426.04752732856
90,Bridge end,N1,A,442.9999999999978,222.40337510898067
91,Box culvert,N1,A,256.0000000000002,446.43929207347475
94,Bridge start,N1,A,39.99999999999915,8289.983179638499
95,Bridge end,N1,A,275.0000000000057,391.72196445648893
96,Box culvert,N1,A,650.9999999999962,359.69483522061904
98,Daudkandi bridge,N1,A,335.9999999999985,161.68777752761736
101,Daudkandi bridge,N1,A,354.9999999999969,205.7773446297487
104,Bridge start,N1,C,17.000000000003013,13156.918543434267
105,Bridge end,N1,C,46.99999999999704,31028.48264194122
107,Box culvert,N1,C,487.0000000000019,1502.4197161393915
111,Bridge start,N1,C,16.999999999995907,12034.570206264023
112,Bridge end,N1,C,24.00000000000091,9783.775109240622
116,Box culvert,N1,C,814.9999999999977,1267.8764506203352
120,Box culvert,N1,C,107.999999999997,28271.63362795201
124,Bridge start,N1,A,20.000000000003126,1976.4741441982796
125,Bridge end,N1,A,576.9999999999982,240.9895567977357
128,Bridge start,N1,A,15.999999999998238,8881.90769054002
129,Bridge end,N1,A,390.00000000000057,479.8983349509257
132,Box culvert,N1,C,632.9999999999956,979.4377037198458
137,Bridge start,N1,C,42.00000000000159,19624.982458960345
138,Bridge end,N1,C,101.99999999999676,38783.358170184976
142,Box culvert,N1,B,77.99999999999585,24286.2389334387
145,Box culvert,N1,B,88.99999999999864,16750.507588497636
150,Box culvert,N1,B,351.9999999999968,638.3343079823651
151,Box culvert,N1,B,375.0,541.5681004888984
155,Box culvert,N1,B,182.99999999999272,20169.19208633573
158,Box culvert,N1,A,305.9999999999974,143.04463026562587
165,Bridge start,N1,C,30.000000000001137,16367.234374825443
166,Bridge end,N1,C,197.9999999999933,31687.5902295431
170,Box culvert,N1,B,140.99999999999113,14544.392113756496
172,Box culvert,N1,B,128.99999999999068,16858.10648550807
177,Box culvert,N1,C,55.999999999997385,46085.78937534095
181,Box culvert,N1,B,486.9999999999948,719.6736359233918
183,Box culvert,N1,A,27.999999999991587,2423.7285765382544
186,Box culvert,N1,A,435.9999999999928,288.7661072441119
193,Bridge start,N1,A,24.00000000000091,3945.9054618982336
194,Bridge end,N1,A,209.99999999999372,366.2020282841567
200,Bridge start,N1,C,37.00000000000614,14679.533871186983
201,Bridge end,N1,C,507.9999999999956,1697.3695772287274
206,Bridge start,N1,C,27.999999999991587,21113.584910990423
207,Bridge end,N1,C,460.9999999999985,1384.1018042561643
211,Box culvert,N1,C,980.000000000004,1347.3681958943962
213,Bridge start,N1,A,28.99999999999636,5159.319460471787
214,Bridge end,N1,A,799.0000000000066,257.94890727005344
217,Box culvert,N1,A,891.9999999999959,211.56138395299533
218,Box culvert,N1,A,15.000000000000568,2241.96414080643
219,Box culvert,N1,A,82.99999999999841,10857.704447854952
221,Bridge start,N1,A,30.000000000001137,4935.367723845399
222,Bridge end,N1,A,72.00000000000273,11534.900113628199
225,Box culvert,N1,A,904.0000000000106,379.87306684034473
227,Bridge start,N1,C,24.00000000000091,24737.42302195969
