truck_id,generated_at_step,removed_at_step,total_driving_time
Truck59048,40,722,682
Truck59053,65,740,675
Truck59046,30,764,734
Truck59056,80,849,769
Truck59042,10,862,852
Truck59044,20,863,843
Truck59064,120,866,746
Truck59052,60,870,810
Truck59054,70,943,873
Truck59093,265,1008,743
Truck59063,115,1012,897
Truck59073,165,1027,862
Truck59076,180,1038,858
Truck59095,275,1043,768
Truck59066,130,1048,918
Truck59057,85,1064,979
Truck59074,170,1066,896
Truck59070,150,1068,918
Truck59077,185,1069,884
Truck59088,240,1073,833
Truck59062,110,1087,977
Truck59043,15,1091,1076
Truck59059,95,1093,998
Truck59092,260,1095,835
Truck59045,25,1130,1105
Truck59065,125,1136,1011
Truck59068,140,1139,999
Truck59085,225,1139,914
Truck59135,475,1140,665
Truck59047,35,1147,1112
Truck59067,135,1158,1023
Truck59119,395,1159,764
Truck59049,45,1165,1120
Truck59104,320,1170,850
Truck59081,205,1171,966
Truck59111,355,1182,827
Truck59058,90,1185,1095
Truck59153,565,1187,622
Truck59061,105,1194,1089
Truck59091,255,1198,943
Truck59041,5,1201,1196
Truck59069,145,1205,1060
Truck59113,365,1205,840
Truck59084,220,1206,986
Truck59055,75,1215,1140
Truck59078,190,1215,1025
Truck59051,55,1227,1172
Truck59106,330,1229,899
Truck59040,0,1239,1239
Truck59050,50,1239,1189
Truck59083,215,1240,1025
Truck59096,280,1241,961
Truck59125,425,1251,826
Truck59097,285,1254,969
Truck59130,450,1262,812
Truck59079,195,1271,1076
Truck59087,235,1281,1046
Truck59121,405,1283,878
Truck59101,305,1287,982
Truck59141,505,1287,782
Truck59112,360,1296,936
Truck59107,335,1302,967
Truck59086,230,1304,1074
Truck59139,495,1307,812
Truck59089,245,1312,1067
Truck59143,515,1314,799
Truck59060,100,1321,1221
Truck59110,350,1326,976
Truck59075,175,1329,1154
Truck59071,155,1338,1183
Truck59140,500,1340,840
Truck59082,210,1352,1142
Truck59126,430,1353,923
Truck59156,580,1359,779
Truck59072,160,1374,1214
Truck59118,390,1374,984
Truck59169,645,1380,735
Truck59142,510,1382,872
Truck59131,455,1383,928
Truck59080,200,1384,1184
Truck59122,410,1395,985
Truck59114,370,1396,1026
Truck59163,615,1399,784
Truck59155,575,1412,837
Truck59117,385,1413,1028
Truck59133,465,1414,949
Truck59148,540,1421,881
Truck59151,555,1426,871
Truck59109,345,1428,1083
Truck59127,435,1428,993
Truck59128,440,1429,989
Truck59094,270,1435,1165
Truck59108,340,1440,1100
Truck59123,415,1458,1043
Truck59179,695,1466,771
Truck59098,290,1469,1179
Truck59137,485,1469,984
Truck59124,420,1471,1051
Truck59132,460,1478,1018
Truck59100,300,1489,1189
Truck59177,685,1506,821
Truck59188,740,1512,772
Truck59103,315,1524,1209
Truck59172,660,1526,866
Truck59099,295,1544,1249
Truck59144,520,1549,1029
Truck59157,585,1549,964
Truck59170,650,1550,900
Truck59176,680,1551,871
Truck59168,640,1559,919
Truck59171,655,1568,913
Truck59160,600,1571,971
Truck59134,470,1575,1105
Truck59186,730,1578,848
Truck59105,325,1584,1259
Truck59194,770,1590,820
Truck59187,735,1600,865
Truck59115,375,1615,1240
Truck59193,765,1615,850
Truck59164,620,1616,996
Truck59190,750,1622,872
Truck59154,570,1625,1055
Truck59149,545,1632,1087
Truck59198,790,1635,845
Truck59199,795,1636,841
Truck59208,840,1641,801
Truck59209,845,1647,802
Truck59138,490,1648,1158
Truck59120,400,1677,1277
Truck59212,860,1682,822
Truck59090,250,1691,1441
Truck59116,380,1692,1312
Truck59218,890,1692,802
Truck59227,935,1692,757
Truck59203,815,1695,880
Truck59147,535,1700,1165
