truck_id,generated_at_step,removed_at_step,total_driving_time
Truck72011,55,1003,948
Truck72031,155,1005,850
Truck72016,80,1032,952
Truck72006,30,1036,1006
Truck72019,95,1049,954
Truck72012,60,1065,1005
Truck72060,300,1065,765
Truck72001,5,1075,1070
Truck72023,115,1075,960
Truck72021,105,1123,1018
Truck72040,200,1139,939
Truck72035,175,1141,966
Truck72025,125,1146,1021
Truck72004,20,1157,1137
Truck72000,0,1161,1161
Truck72005,25,1173,1148
Truck72038,190,1191,1001
Truck72071,355,1194,839
Truck72014,70,1208,1138
Truck72010,50,1209,1159
Truck72036,180,1211,1031
Truck72028,140,1215,1075
Truck72002,10,1222,1212
Truck72070,350,1232,882
Truck72032,160,1239,1079
Truck72049,245,1244,999
Truck72026,130,1251,1121
Truck72042,210,1271,1061
Truck72017,85,1277,1192
Truck72008,40,1285,1245
Truck72051,255,1295,1040
Truck72048,240,1296,1056
Truck72024,120,1297,1177
Truck72013,65,1301,1236
Truck72015,75,1304,1229
Truck72007,35,1309,1274
Truck72003,15,1314,1299
Truck72102,510,1339,829
Truck72050,250,1348,1098
Truck72079,395,1353,958
Truck72009,45,1367,1322
Truck72033,165,1388,1223
Truck72043,215,1392,1177
Truck72045,225,1397,1172
Truck72029,145,1411,1266
Truck72034,170,1421,1251
Truck72058,290,1421,1131
Truck72103,515,1421,906
Truck72041,205,1434,1229
Truck72064,320,1435,1115
Truck72095,475,1441,966
Truck72020,100,1442,1342
Truck72091,455,1442,987
Truck72030,150,1447,1297
Truck72080,400,1456,1056
Truck72066,330,1458,1128
Truck72061,305,1463,1158
Truck72047,235,1465,1230
Truck72059,295,1466,1171
Truck72085,425,1470,1045
Truck72018,90,1476,1386
Truck72084,420,1476,1056
Truck72046,230,1481,1251
Truck72092,460,1488,1028
Truck72054,270,1498,1228
Truck72104,520,1500,980
Truck72067,335,1516,1181
Truck72074,370,1516,1146
Truck72057,285,1523,1238
Truck72087,435,1528,1093
Truck72076,380,1536,1156
Truck72137,685,1542,857
Truck72100,500,1549,1049
Truck72022,110,1550,1440
Truck72122,610,1550,940
Truck72044,220,1553,1333
Truck72056,280,1554,1274
Truck72053,265,1556,1291
Truck72062,310,1561,1251
Truck72055,275,1562,1287
Truck72144,720,1566,846
