bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,2082.21955712958
5,Box culvert,N1,A,870.0000000000001,360.47034657293716
14,Kachpur bridge,N1,A,418.000000000001,201.73997810021316
15,Bridge end,N1,A,73.99999999999984,10695.70976719516
19,Box culvert,N1,B,347.999999999999,656.8738979657113
20,Box culvert,N1,A,414.0000000000015,294.37580626922
21,Box culvert,N1,A,125.99999999999945,9291.756995791506
23,Box culvert,N1,A,428.0000000000008,327.69565227205527
24,Box culvert,N1,A,183.9999999999993,8940.682552727701
26,Bridge start,N1,A,26.000000000001577,5000.5132895403785
27,Bridge end,N1,A,164.99999999999915,9908.779447443272
30,Box culvert,N1,A,851.9999999999985,392.2930628979904
33,Box culvert,N1,B,960.9999999999984,674.5787315424108
36,Langalbandhu bridge,N1,B,160.00000000000014,15186.231635568618
37,Bridge end,N1,C,121.99999999999989,44571.02346895191
39,Bridge start,N1,C,21.0000000000008,21262.990985436547
40,Bridge end,N1,C,352.00000000000034,1234.025647296269
41,Bridge start,N1,A,30.000000000001137,4354.503305215747
42,Bridge end,N1,A,289.99999999999915,300.97219501272923
44,Bridge start,N1,B,41.00000000000037,15722.47533372862
45,Bridge end,N1,A,620.000000000001,432.42131355425596
47,Box culvert,N1,C,643.0000000000007,736.2198797658068
48,Box culvert,N1,B,3.0000000000001137,3158.6675733385955
51,Bridge start,N1,B,100.00000000000142,15198.129045236285
52,Bridge end,N1,B,82.00000000000074,25191.474636601262
54,Box culvert,N1,A,130.00000000000256,12572.279557652664
56,Bridge start,N1,B,227.999999999998,812.2769339270923
57,Bridge end,N1,B,259.00000000000034,514.429760909741
58,Bridge start,N1,B,121.99999999999989,20694.901903130856
59,Bridge end,N1,B,255.00000000000256,520.0735915172941
61,Meghna  bridge,N1,A,65.00000000000128,12465.5025586941
63,Bridge end,N1,A,126.00000000000122,11340.820501772781
66,Box culvert,N1,A,673.9999999999995,342.0755532464031
67,Box culvert,N1,A,316.0000000000025,269.44087031270806
69,Bridge start,N1,A,126.00000000000122,13240.746179563292
71,Bridge end,N1,A,656.0000000000024,237.40482062340595
72,Bridge start,N1,A,38.999999999997925,2430.395039514121
73,Bridge end,N1,A,396.0000000000008,444.74459695100876
75,Bridge start,N1,A,45.999999999999375,3555.459355864707
76,Bridge end,N1,A,646.0000000000008,321.6942171719897
78,Bridge start,N1,A,38.000000000000256,7017.360573529586
79,Bridge end,N1,A,532.0,456.1534719746637
80,Bridge start,N1,A,38.000000000000256,3146.249507410078
81,Bridge end,N1,A,39.00000000000148,2009.672888026476
84,Bridge start,N1,A,40.0000000000027,4883.872427459615
85,Bridge end,N1,A,394.9999999999996,188.82201518050252
87,Box culvert,N1,A,582.0000000000007,365.59214083061937
89,Bridge start,N1,A,76.99999999999818,8223.427563797793
90,Bridge end,N1,A,442.9999999999978,334.03223740112406
91,Box culvert,N1,A,256.0000000000002,329.6106950285049
94,Bridge start,N1,A,39.99999999999915,2285.6587658017665
95,Bridge end,N1,A,275.0000000000057,253.41634454923204
96,Box culvert,N1,A,650.9999999999962,317.4009333580597
98,Daudkandi bridge,N1,A,335.9999999999985,438.77277579758646
101,Daudkandi bridge,N1,A,354.9999999999969,340.9070843184248
104,Bridge start,N1,C,17.000000000003013,26855.27992613197
105,Bridge end,N1,C,46.99999999999704,11501.835280136696
107,Box culvert,N1,C,487.0000000000019,1253.2826614913492
111,Bridge start,N1,C,16.999999999995907,21463.63429944049
112,Bridge end,N1,C,24.00000000000091,33405.167929494084
116,Box culvert,N1,C,814.9999999999977,1338.518589808172
120,Box culvert,N1,C,107.999999999997,45574.75512283645
124,Bridge start,N1,A,20.000000000003126,6417.468084790045
125,Bridge end,N1,A,576.9999999999982,478.4252367585734
128,Bridge start,N1,A,15.999999999998238,2260.729848918072
129,Bridge end,N1,A,390.00000000000057,269.03362844611763
132,Box culvert,N1,C,632.9999999999956,1498.7957614057082
137,Bridge start,N1,C,42.00000000000159,13848.810550961965
138,Bridge end,N1,C,101.99999999999676,40453.275743689286
142,Box culvert,N1,B,77.99999999999585,18357.007522713233
145,Box culvert,N1,B,88.99999999999864,11637.93970017927
150,Box culvert,N1,B,351.9999999999968,966.5667665478414
151,Box culvert,N1,B,375.0,508.1417878429971
155,Box culvert,N1,B,182.99999999999272,15002.077156643467
