bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,1351.9148578186348
5,Box culvert,N1,A,870.0000000000001,164.0089017827236
14,Kachpur bridge,N1,A,418.000000000001,321.02520531369487
15,Bridge end,N1,A,73.99999999999984,4897.508199185506
19,Box culvert,N1,B,347.999999999999,491.10249386828707
20,Box culvert,N1,A,414.0000000000015,172.37839873941226
21,Box culvert,N1,A,125.99999999999945,5777.326966422238
23,Box culvert,N1,A,428.0000000000008,92.41565775357893
24,Box culvert,N1,A,183.9999999999993,4421.775739962469
26,Bridge start,N1,A,26.000000000001577,3331.742922333958
27,Bridge end,N1,A,164.99999999999915,5135.9084746352255
30,Box culvert,N1,A,851.9999999999985,102.68459392187465
33,Box culvert,N1,B,960.9999999999984,297.3370002057289
36,Langalbandhu bridge,N1,B,160.00000000000014,10680.483388782279
37,Bridge end,N1,C,121.99999999999989,21373.243759014076
39,Bridge start,N1,C,21.0000000000008,8503.485264494158
40,Bridge end,N1,C,352.00000000000034,802.3695660646073
41,Bridge start,N1,A,30.000000000001137,2338.6583776536786
42,Bridge end,N1,A,289.99999999999915,101.81540412240722
44,Bridge start,N1,B,41.00000000000037,5065.629317035906
45,Bridge end,N1,A,620.000000000001,114.41116239566419
47,Box culvert,N1,C,643.0000000000007,843.9056350639079
48,Box culvert,N1,B,3.0000000000001137,2318.6342873486687
51,Bridge start,N1,B,100.00000000000142,10078.070362462237
52,Bridge end,N1,B,82.00000000000074,11349.932245465418
54,Box culvert,N1,A,130.00000000000256,5317.78999054163
56,Bridge start,N1,B,227.999999999998,468.8153359975724
57,Bridge end,N1,B,259.00000000000034,308.0888019172237
58,Bridge start,N1,B,121.99999999999989,13080.535033274184
59,Bridge end,N1,B,255.00000000000256,345.75081343667847
61,Meghna  bridge,N1,A,65.00000000000128,6331.687973610179
63,Bridge end,N1,A,126.00000000000122,3730.558458144591
66,Box culvert,N1,A,673.9999999999995,92.67223276344303
67,Box culvert,N1,A,316.0000000000025,127.16278377676714
69,Bridge start,N1,A,126.00000000000122,7910.80567705198
71,Bridge end,N1,A,656.0000000000024,108.03907992812898
72,Bridge start,N1,A,38.999999999997925,2824.8062778713866
73,Bridge end,N1,A,396.0000000000008,173.34843957401756
75,Bridge start,N1,A,45.999999999999375,2016.9739053336973
76,Bridge end,N1,A,646.0000000000008,155.5582550797236
78,Bridge start,N1,A,38.000000000000256,4580.091068649046
79,Bridge end,N1,A,532.0,144.27515820606862
80,Bridge start,N1,A,38.000000000000256,3395.7715716709854
81,Bridge end,N1,A,39.00000000000148,3366.3780883493614
84,Bridge start,N1,A,40.0000000000027,1897.0140775184532
85,Bridge end,N1,A,394.9999999999996,119.91750898526342
87,Box culvert,N1,A,582.0000000000007,167.13397126593668
89,Bridge start,N1,A,76.99999999999818,2994.091295701416
90,Bridge end,N1,A,442.9999999999978,108.58525780250649
91,Box culvert,N1,A,256.0000000000002,219.59570813590332
94,Bridge start,N1,A,39.99999999999915,2774.777345003066
95,Bridge end,N1,A,275.0000000000057,220.24128335408432
96,Box culvert,N1,A,650.9999999999962,111.268804529361
98,Daudkandi bridge,N1,A,335.9999999999985,137.74272806196342
101,Daudkandi bridge,N1,A,354.9999999999969,117.57215344265832
104,Bridge start,N1,C,17.000000000003013,8085.586770888331
105,Bridge end,N1,C,46.99999999999704,15699.835176546598
107,Box culvert,N1,C,487.0000000000019,518.6075635439814
111,Bridge start,N1,C,16.999999999995907,6751.045701466119
112,Bridge end,N1,C,24.00000000000091,6097.481793707218
116,Box culvert,N1,C,814.9999999999977,487.88265594127535
120,Box culvert,N1,C,107.999999999997,13827.107690666324
124,Bridge start,N1,A,20.000000000003126,1862.4261774099618
125,Bridge end,N1,A,576.9999999999982,171.18307707756531
128,Bridge start,N1,A,15.999999999998238,1122.7859059688717
129,Bridge end,N1,A,390.00000000000057,194.8154168491256
132,Box culvert,N1,C,632.9999999999956,994.2730956249703
137,Bridge start,N1,C,42.00000000000159,17951.207008585614
138,Bridge end,N1,C,101.99999999999676,22342.247945971387
142,Box culvert,N1,B,77.99999999999585,9535.568019262035
145,Box culvert,N1,B,88.99999999999864,7278.226938595273
150,Box culvert,N1,B,351.9999999999968,184.56099417801107
151,Box culvert,N1,B,375.0,202.42754934037362
155,Box culvert,N1,B,182.99999999999272,10500.531116654065
158,Box culvert,N1,A,305.9999999999974,124.80646888659616
165,Bridge start,N1,C,30.000000000001137,4457.32406228581
166,Bridge end,N1,C,197.9999999999933,18999.012699770723
170,Box culvert,N1,B,140.99999999999113,7121.106377038553
172,Box culvert,N1,B,128.99999999999068,8099.193106499844
177,Box culvert,N1,C,55.999999999997385,22021.452382003754
181,Box culvert,N1,B,486.9999999999948,248.72957066797156
183,Box culvert,N1,A,27.999999999991587,1949.2083401996163
186,Box culvert,N1,A,435.9999999999928,88.77925625355746
193,Bridge start,N1,A,24.00000000000091,3797.5415905707296
194,Bridge end,N1,A,209.99999999999372,268.5701020759934
200,Bridge start,N1,C,37.00000000000614,14219.66523703237
201,Bridge end,N1,C,507.9999999999956,376.2234151496587
206,Bridge start,N1,C,27.999999999991587,17785.62034638608
207,Bridge end,N1,C,460.9999999999985,406.2025234295879
211,Box culvert,N1,C,980.000000000004,650.7922634581677
213,Bridge start,N1,A,28.99999999999636,1390.306501607702
214,Bridge end,N1,A,799.0000000000066,182.5466027201851
217,Box culvert,N1,A,891.9999999999959,176.8560130598416
218,Box culvert,N1,A,15.000000000000568,3377.0191324873385
219,Box culvert,N1,A,82.99999999999841,3587.6885342372516
221,Bridge start,N1,A,30.000000000001137,830.5854221278047
222,Bridge end,N1,A,72.00000000000273,4556.1184459817705
225,Box culvert,N1,A,904.0000000000106,180.28846657356118
227,Bridge start,N1,C,24.00000000000091,4312.320261977879
228,Bridge end,N1,C,609.9999999999994,487.05700457660606
230,Box culvert,N1,C,313.0000000000024,552.9809664065477
233,Bridge start,N1,A,44.00000000001114,2920.087348250288
234,Bridge end,N1,A,143.00000000000068,4918.757331135047
238,Bridge start,N1,A,10.000000000005116,1229.8525269665956
239,Bridge end,N1,A,917.0000000000016,115.26701980979038
241,Bridge start,N1,A,19.000000000005457,1367.8095977410583
242,Bridge end,N1,A,597.999999999999,244.58887106485489
243,Box culvert,N1,B,112.99999999999956,8802.19362082738
245,Box culvert,N1,B,453.00000000000296,399.9480849725556
247,Bridge start,N1,A,14.000000000010004,3901.5033914540018
248,Bridge end,N1,A,466.9999999999988,110.75536303802143
250,Box culvert,N1,A,498.0000000000047,147.49221506926918
252,Box culvert,N1,B,225.9999999999991,392.6651710743746
255,Box culvert,N1,B,277.000000000001,311.63262837526514
256,Box culvert,N1,B,202.99999999998877,131.641145608057
257,Box culvert,N1,B,404.0000000000106,261.0794575682172
259,Box culvert,N1,B,844.0000000000083,218.06919814520748
261,Box culvert,N1,B,186.00000000000705,7607.199829764825
262,Bridge start,N1,B,22.99999999999613,6940.982043016536
263,Bridge end,N1,B,346.9999999999942,333.8838541647061
264,Box culvert,N1,B,270.00000000001023,370.21845373011587
266,Box culvert,N1,B,816.9999999999931,432.1027677727303
267,Box culvert,N1,A,20.000000000010232,1798.4091371031684
269,Box culvert,N1,B,447.9999999999933,264.92090205269426
270,Box culvert,N1,B,237.00000000000895,336.0838015742837
273,Box culvert,N1,A,222.0000000000084,140.47249936285678
275,Box culvert,N1,B,282.0000000000107,276.67322110446355
277,Box culvert,N1,A,228.9999999999992,203.32339808737072
279,Box culvert,N1,A,135.00000000000512,2625.5755025596272
281,Bridge start,N1,C,12.000000000000457,5379.834432637982
282,Bridge end,N1,C,465.0000000000034,696.0023029463908
284,Box culvert,N1,B,515.0000000000006,191.72534822058736
286,Bridge start,N1,B,13.999999999995794,6638.333934037648
287,Bridge end,N1,A,439.9999999999977,236.001759169093
289,Box culvert,N1,B,207.9999999999984,261.73749717262353
292,Box culvert,N1,B,99.00000000001796,6179.577543524208
294,Box culvert,N1,B,579.0000000000077,282.0316521390307
296,Box culvert,N1,B,897.9999999999961,346.1339838531754
298,Box culvert,N1,A,675.0000000000114,161.822040974883
299,Box culvert,N1,A,254.99999999999545,126.4645361808057
301,Box culvert,N1,B,27.999999999991587,6581.0798151005665
304,Box culvert,N1,A,719.9999999999989,170.8629597341829
305,Box culvert,N1,A,204.99999999998408,141.56393289716974
307,Box culvert,N1,B,550.0000000000114,200.0882179145243
308,Box culvert,N1,B,81.99999999999363,8583.34394614458
310,Box culvert,N1,A,311.9999999999834,141.57560953746372
312,Box culvertt,N1,B,527.0000000000152,460.30558633532456
313,Bridge start,N1,A,16.999999999995907,3813.4547876623024
314,Bridge end,N1,A,193.00000000001205,3184.695572455193
316,Box culvert,N1,B,234.00000000000887,241.05157449742578
319,Box Culvert,N1,B,18.000000000000682,2680.690803823587
325,Box culvert,N1,A,336.00000000001273,169.8723311747618
328,Box culvert,N1,A,287.00000000000614,150.44471973203125
332,Box culvert,N1,A,723.9999999999895,171.70548290626465
333,Box culvert,N1,A,125.0,5173.347632544065
338,Bridge start,N1,A,22.99999999999613,1742.5503739694811
339,Bridge end,N1,A,917.0000000000016,141.22279172946983
347,Bridge start,N1,C,109.00000000000888,18621.46801817669
348,Bridge end,N1,C,110.99999999999,22054.98581749694
357,Bridge start,N1,B,211.00000000001276,254.53114115745137
358,Bridge end,N1,B,508.9999999999861,271.12874870674375
365,Bridge start,N1,A,227.99999999998025,96.46863800208533
366,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,N1,A,638.0000000000052,96.13139981350623
368,Box culvert,N1,A,536.0000000000014,187.47340931263375
373,Box culvert,N1,A,62.99999999998818,5056.401511604043
375,Km post missing / Box culvert,N1,A,914.999999999992,150.7104977595155
376,Box culvert,N1,A,85.00000000000796,3355.6447748975197
378,Box culvert,N1,A,556.0000000000116,194.5257075948304
379,Box culvert,N1,A,281.99999999998226,169.84648435800167
