bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,1609.7774630398933
5,Box culvert,N1,A,870.0000000000001,114.13896446094283
14,Kachpur bridge,N1,A,418.000000000001,190.81300760152263
15,Bridge end,N1,A,73.99999999999984,3532.953166086779
19,Box culvert,N1,B,347.999999999999,497.31911417273216
20,Box culvert,N1,A,414.0000000000015,180.54779720412597
21,Box culvert,N1,A,125.99999999999945,3141.7623621608545
23,Box culvert,N1,A,428.0000000000008,142.0264812304623
24,Box culvert,N1,A,183.9999999999993,6352.904643266111
26,Bridge start,N1,A,26.000000000001577,3371.988345720845
27,Bridge end,N1,A,164.99999999999915,5095.629534475172
30,Box culvert,N1,A,851.9999999999985,100.04308687896936
33,Box culvert,N1,B,960.9999999999984,492.9270119299431
36,Langalbandhu bridge,N1,B,160.00000000000014,10517.371074955374
37,Bridge end,N1,C,121.99999999999989,24155.06039632495
39,Bridge start,N1,C,21.0000000000008,10871.045027470966
40,Bridge end,N1,C,352.00000000000034,552.8709967583814
41,Bridge start,N1,A,30.000000000001137,2383.7160618788503
42,Bridge end,N1,A,289.99999999999915,147.15277118159074
44,Bridge start,N1,B,41.00000000000037,6671.718476286222
45,Bridge end,N1,A,620.000000000001,179.98183031984053
47,Box culvert,N1,C,643.0000000000007,773.0586514013954
48,Box culvert,N1,B,3.0000000000001137,1894.3739687373402
51,Bridge start,N1,B,100.00000000000142,9860.568208044919
52,Bridge end,N1,B,82.00000000000074,11536.149543274727
54,Box culvert,N1,A,130.00000000000256,3886.7357241648756
56,Bridge start,N1,B,227.999999999998,357.1832528877383
57,Bridge end,N1,B,259.00000000000034,315.30083471427145
58,Bridge start,N1,B,121.99999999999989,11094.941356395446
59,Bridge end,N1,B,255.00000000000256,420.8552857706015
61,Meghna  bridge,N1,A,65.00000000000128,5730.442535858784
63,Bridge end,N1,A,126.00000000000122,5464.2493038130815
66,Box culvert,N1,A,673.9999999999995,81.78601742027205
67,Box culvert,N1,A,316.0000000000025,155.17492110009056
69,Bridge start,N1,A,126.00000000000122,4905.554156448545
71,Bridge end,N1,A,656.0000000000024,140.4582059084623
72,Bridge start,N1,A,38.999999999997925,2513.649062930331
73,Bridge end,N1,A,396.0000000000008,186.75651252067212
75,Bridge start,N1,A,45.999999999999375,2448.622764963336
76,Bridge end,N1,A,646.0000000000008,132.92616556942173
78,Bridge start,N1,A,38.000000000000256,2679.289054377566
79,Bridge end,N1,A,532.0,110.1593939969081
80,Bridge start,N1,A,38.000000000000256,2470.5983509584016
81,Bridge end,N1,A,39.00000000000148,4091.6816626804507
84,Bridge start,N1,A,40.0000000000027,2150.6288409069343
85,Bridge end,N1,A,394.9999999999996,100.15650671867928
87,Box culvert,N1,A,582.0000000000007,114.13997787630154
89,Bridge start,N1,A,76.99999999999818,5920.803567952368
90,Bridge end,N1,A,442.9999999999978,116.64512680540979
91,Box culvert,N1,A,256.0000000000002,208.33833630095464
94,Bridge start,N1,A,39.99999999999915,4115.171506439243
95,Bridge end,N1,A,275.0000000000057,238.43945662568913
96,Box culvert,N1,A,650.9999999999962,227.02051075399723
98,Daudkandi bridge,N1,A,335.9999999999985,84.57514516829232
101,Daudkandi bridge,N1,A,354.9999999999969,77.33033970162505
104,Bridge start,N1,C,17.000000000003013,6264.090421564198
105,Bridge end,N1,C,46.99999999999704,16773.601151861083
107,Box culvert,N1,C,487.0000000000019,778.231795410327
111,Bridge start,N1,C,16.999999999995907,6169.8974064722825
112,Bridge end,N1,C,24.00000000000091,5053.158572904456
116,Box culvert,N1,C,814.9999999999977,735.1755084395518
120,Box culvert,N1,C,107.999999999997,13623.118794816235
124,Bridge start,N1,A,20.000000000003126,964.5193823687614
