truck_id,generated_at_step,removed_at_step,total_driving_time
Truck61938,90,749,659
Truck61920,0,807,807
Truck61931,55,827,772
Truck61921,5,861,856
Truck61927,35,874,839
Truck61924,20,898,878
Truck61944,120,900,780
Truck61942,110,911,801
Truck61930,50,935,885
Truck61929,45,943,898
Truck61939,95,970,875
Truck61922,10,987,977
Truck61953,165,992,827
Truck61940,100,994,894
Truck61923,15,998,983
Truck61948,140,1025,885
Truck61957,185,1044,859
Truck61941,105,1050,945
Truck61966,230,1050,820
Truck61936,80,1053,973
Truck61983,315,1078,763
Truck61982,310,1090,780
Truck61954,170,1091,921
Truck61925,25,1093,1068
Truck61933,65,1099,1034
Truck61975,275,1106,831
Truck61935,75,1131,1056
Truck61951,155,1131,976
Truck61932,60,1148,1088
Truck61928,40,1151,1111
Truck61981,305,1152,847
Truck61958,190,1156,966
Truck61965,225,1167,942
Truck61943,115,1170,1055
Truck61989,345,1171,826
Truck61978,290,1178,888
Truck61934,70,1181,1111
Truck61961,205,1195,990
Truck62005,425,1206,781
Truck62023,515,1215,700
Truck61946,130,1219,1089
Truck61963,215,1220,1005
Truck62004,420,1222,802
Truck61926,30,1223,1193
Truck61956,180,1226,1046
Truck61991,355,1229,874
Truck61960,200,1232,1032
Truck61979,295,1249,954
Truck62011,455,1251,796
Truck61985,325,1253,928
Truck61993,365,1254,889
Truck62003,415,1254,839
Truck61959,195,1256,1061
Truck61949,145,1262,1117
Truck61990,350,1268,918
Truck61969,245,1270,1025
Truck62022,510,1271,761
Truck61964,220,1289,1069
Truck61962,210,1295,1085
Truck61972,260,1297,1037
Truck61937,85,1304,1219
Truck61967,235,1316,1081
Truck61968,240,1317,1077
Truck61994,370,1318,948
Truck61950,150,1319,1169
Truck61988,340,1336,996
Truck62000,400,1336,936
Truck61945,125,1340,1215
Truck61980,300,1348,1048
Truck62008,440,1348,908
Truck61971,255,1353,1098
Truck61955,175,1364,1189
Truck61998,390,1369,979
Truck61977,285,1375,1090
Truck62019,495,1386,891
Truck61987,335,1395,1060
Truck62012,460,1398,938
Truck62015,475,1399,924
Truck61986,330,1404,1074
Truck61973,265,1408,1143
Truck61976,280,1412,1132
Truck61947,135,1413,1278
Truck62047,635,1424,789
Truck62040,600,1426,826
Truck62018,490,1432,942
Truck62010,450,1433,983
Truck61970,250,1434,1184
Truck62030,550,1442,892
Truck62027,535,1445,910
Truck62001,405,1454,1049
Truck62049,645,1470,825
Truck62009,445,1472,1027
Truck62038,590,1478,888
Truck61984,320,1483,1163
Truck61952,160,1484,1324
Truck62031,555,1484,929
Truck61997,385,1492,1107
Truck61995,375,1495,1120
Truck62024,520,1497,977
Truck62063,715,1498,783
Truck62020,500,1500,1000
Truck62028,540,1501,961
Truck62007,435,1511,1076
Truck61996,380,1512,1132
Truck62056,680,1519,839
Truck62025,525,1544,1019
Truck61992,360,1546,1186
Truck62033,565,1547,982
Truck62039,595,1551,956
Truck62078,790,1554,764
Truck62061,705,1556,851
Truck62041,605,1557,952
Truck62002,410,1559,1149
Truck62037,585,1581,996
Truck62065,725,1582,857
Truck62089,845,1583,738
Truck62048,640,1587,947
Truck61974,270,1600,1330
Truck62043,615,1607,992
Truck62017,485,1609,1124
Truck62021,505,1609,1104
Truck62052,660,1613,953
Truck62077,785,1613,828
Truck62032,560,1615,1055
Truck62053,665,1615,950
Truck62035,575,1619,1044
