bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,2155.7544291626373
5,Box culvert,N1,A,870.0000000000001,483.7375736924951
14,Kachpur bridge,N1,A,418.000000000001,420.78848970296355
15,Bridge end,N1,A,73.99999999999984,12353.409029642075
19,Box culvert,N1,B,347.999999999999,527.0001161630271
20,Box culvert,N1,A,414.0000000000015,466.83026408291295
21,Box culvert,N1,A,125.99999999999945,7823.681491860458
23,Box culvert,N1,A,428.0000000000008,330.63333219878007
24,Box culvert,N1,A,183.9999999999993,11178.30033376108
26,Bridge start,N1,A,26.000000000001577,3066.404340468532
27,Bridge end,N1,A,164.99999999999915,8067.360691314793
30,Box culvert,N1,A,851.9999999999985,508.1866922519963
33,Box culvert,N1,B,960.9999999999984,984.9577635745959
36,Langalbandhu bridge,N1,B,160.00000000000014,25411.159827608604
37,Bridge end,N1,C,121.99999999999989,38720.853781763784
39,Bridge start,N1,C,21.0000000000008,29998.36044469328
40,Bridge end,N1,C,352.00000000000034,1164.2578577668442
41,Bridge start,N1,A,30.000000000001137,4925.235322702618
42,Bridge end,N1,A,289.99999999999915,242.9085282293442
44,Bridge start,N1,B,41.00000000000037,16432.124264383438
45,Bridge end,N1,A,620.000000000001,393.5419180046917
47,Box culvert,N1,C,643.0000000000007,1445.756021914165
48,Box culvert,N1,B,3.0000000000001137,4574.202953552344
51,Bridge start,N1,B,100.00000000000142,21593.049502598496
52,Bridge end,N1,B,82.00000000000074,25246.76954099503
54,Box culvert,N1,A,130.00000000000256,13330.057849309362
56,Bridge start,N1,B,227.999999999998,871.3304243103288
57,Bridge end,N1,B,259.00000000000034,811.4659055364168
58,Bridge start,N1,B,121.99999999999989,25429.436389458777
59,Bridge end,N1,B,255.00000000000256,618.9227278858615
61,Meghna  bridge,N1,A,65.00000000000128,8488.414098909461
63,Bridge end,N1,A,126.00000000000122,9352.636160003582
66,Box culvert,N1,A,673.9999999999995,419.6202709772484
67,Box culvert,N1,A,316.0000000000025,594.801226495098
69,Bridge start,N1,A,126.00000000000122,9109.150067867946
71,Bridge end,N1,A,656.0000000000024,238.0019310584205
72,Bridge start,N1,A,38.999999999997925,7035.933301318412
73,Bridge end,N1,A,396.0000000000008,315.89881517619597
75,Bridge start,N1,A,45.999999999999375,2637.6994392949996
76,Bridge end,N1,A,646.0000000000008,535.0120438833809
78,Bridge start,N1,A,38.000000000000256,6095.68204258985
79,Bridge end,N1,A,532.0,385.49040196096723
80,Bridge start,N1,A,38.000000000000256,2616.323322616312
81,Bridge end,N1,A,39.00000000000148,3554.523133785698
84,Bridge start,N1,A,40.0000000000027,7670.574067426564
85,Bridge end,N1,A,394.9999999999996,529.6070077650007
87,Box culvert,N1,A,582.0000000000007,154.32190994703743
89,Bridge start,N1,A,76.99999999999818,13218.859388904972
90,Bridge end,N1,A,442.9999999999978,314.4690288052069
91,Box culvert,N1,A,256.0000000000002,359.9785916294605
94,Bridge start,N1,A,39.99999999999915,4099.629475525754
95,Bridge end,N1,A,275.0000000000057,290.5364360536339
96,Box culvert,N1,A,650.9999999999962,369.13272990965976
98,Daudkandi bridge,N1,A,335.9999999999985,298.83996460055295
101,Daudkandi bridge,N1,A,354.9999999999969,409.15907683960216
104,Bridge start,N1,C,17.000000000003013,33103.95460385105
105,Bridge end,N1,C,46.99999999999704,19359.023293550516
107,Box culvert,N1,C,487.0000000000019,688.1575222358083
111,Bridge start,N1,C,16.999999999995907,8166.963937839611
112,Bridge end,N1,C,24.00000000000091,13677.666751354633
116,Box culvert,N1,C,814.9999999999977,1998.3640475432114
120,Box culvert,N1,C,107.999999999997,37871.13343512462
124,Bridge start,N1,A,20.000000000003126,7637.47457133629
125,Bridge end,N1,A,576.9999999999982,384.03644108219925
