truck_id,generated_at_step,removed_at_step,total_driving_time
Truck67680,0,796,796
Truck67692,60,878,818
Truck67685,25,923,898
Truck67715,175,940,765
Truck67716,180,948,768
Truck67731,255,948,693
Truck67689,45,960,915
Truck67695,75,963,888
Truck67700,100,978,878
Truck67693,65,1016,951
Truck67682,10,1025,1015
Truck67709,145,1028,883
Truck67691,55,1031,976
Truck67748,340,1037,697
Truck67683,15,1040,1025
Truck67708,140,1043,903
Truck67720,200,1055,855
Truck67694,70,1060,990
Truck67712,160,1065,905
Truck67686,30,1069,1039
Truck67703,115,1080,965
Truck67714,170,1082,912
Truck67707,135,1084,949
Truck67713,165,1085,920
Truck67724,220,1087,867
Truck67730,250,1091,841
Truck67721,205,1093,888
Truck67729,245,1096,851
Truck67702,110,1102,992
Truck67684,20,1117,1097
Truck67766,430,1118,688
Truck67717,185,1133,948
Truck67739,295,1136,841
Truck67701,105,1137,1032
Truck67777,485,1143,658
Truck67736,280,1146,866
Truck67688,40,1166,1126
Truck67711,155,1169,1014
Truck67696,80,1173,1093
Truck67687,35,1176,1141
Truck67752,360,1177,817
Truck67759,395,1184,789
Truck67723,215,1186,971
Truck67681,5,1188,1183
Truck67698,90,1193,1103
Truck67706,130,1197,1067
Truck67722,210,1197,987
Truck67750,350,1202,852
Truck67732,260,1205,945
Truck67741,305,1207,902
Truck67725,225,1216,991
Truck67710,150,1228,1078
Truck67746,330,1235,905
Truck67734,270,1245,975
Truck67699,95,1246,1151
Truck67719,195,1251,1056
Truck67705,125,1255,1130
Truck67767,435,1261,826
Truck67727,235,1268,1033
Truck67762,410,1270,860
Truck67747,335,1272,937
Truck67790,550,1279,729
Truck67755,375,1280,905
Truck67697,85,1287,1202
Truck67742,310,1298,988
Truck67726,230,1311,1081
Truck67718,190,1322,1132
Truck67749,345,1322,977
Truck67757,385,1333,948
Truck67704,120,1336,1216
Truck67754,370,1337,967
Truck67774,470,1342,872
Truck67728,240,1344,1104
Truck67745,325,1345,1020
Truck67769,445,1347,902
Truck67780,500,1353,853
Truck67785,525,1357,832
Truck67772,460,1369,909
Truck67690,50,1373,1323
Truck67773,465,1387,922
Truck67751,355,1392,1037
Truck67738,290,1402,1112
Truck67783,515,1403,888
Truck67735,275,1404,1129
Truck67778,490,1408,918
Truck67770,450,1420,970
Truck67800,600,1427,827
Truck67796,580,1435,855
Truck67743,315,1436,1121
Truck67791,555,1440,885
Truck67775,475,1482,1007
Truck67765,425,1492,1067
Truck67781,505,1493,988
Truck67737,285,1495,1210
Truck67761,405,1514,1109
Truck67801,605,1514,909
Truck67803,615,1514,899
Truck67740,300,1516,1216
Truck67753,365,1516,1151
Truck67756,380,1518,1138
Truck67788,540,1519,979
Truck67799,595,1529,934
Truck67787,535,1540,1005
Truck67828,740,1547,807
Truck67811,655,1555,900
Truck67786,530,1557,1027
Truck67768,440,1558,1118
Truck67789,545,1558,1013
Truck67802,610,1558,948
Truck67733,265,1576,1311
Truck67776,480,1579,1099
Truck67829,745,1581,836
Truck67794,570,1588,1018
Truck67764,420,1592,1172
Truck67806,630,1595,965
Truck67814,670,1602,932
Truck67771,455,1608,1153
Truck67784,520,1612,1092
Truck67795,575,1616,1041
Truck67779,495,1622,1127
Truck67824,720,1624,904
Truck67763,415,1630,1215
Truck67807,635,1645,1010
Truck67793,565,1667,1102
Truck67817,685,1672,987
Truck67853,865,1681,816
Truck67842,810,1682,872
Truck67818,690,1683,993
Truck67823,715,1683,968
Truck67858,890,1683,793
Truck67827,735,1686,951
Truck67849,845,1690,845
Truck67820,700,1703,1003
Truck67821,705,1705,1000
Truck67875,975,1715,740
Truck67810,650,1718,1068
Truck67804,620,1724,1104
Truck67809,645,1725,1080
Truck67851,855,1725,870
Truck67830,750,1727,977
Truck67841,805,1727,922
Truck67744,320,1729,1409
Truck67861,905,1729,824
Truck67836,780,1735,955
Truck67873,965,1735,770
Truck67859,895,1736,841
Truck67837,785,1739,954
Truck67845,825,1740,915
Truck67805,625,1742,1117
Truck67826,730,1744,1014
Truck67808,640,1757,1117
Truck67857,885,1759,874
Truck67819,695,1764,1069
Truck67866,930,1765,835
Truck67758,390,1770,1380
Truck67825,725,1775,1050
Truck67899,1095,1783,688
Truck67816,680,1789,1109
Truck67846,830,1796,966
Truck67792,560,1803,1243
Truck67760,400,1804,1404
Truck67834,770,1807,1037
Truck67850,850,1807,957
Truck67797,585,1810,1225
Truck67822,710,1814,1104
Truck67881,1005,1815,810
Truck67867,935,1820,885
Truck67865,925,1829,904
Truck67838,790,1835,1045
Truck67887,1035,1835,800
Truck67798,590,1843,1253
Truck67852,860,1843,983
Truck67869,945,1863,918
Truck67813,665,1867,1202
Truck67860,900,1876,976
Truck67901,1105,1890,785
Truck67886,1030,1893,863
Truck67840,800,1895,1095
Truck67864,920,1914,994
Truck67839,795,1923,1128
Truck67831,755,1937,1182
Truck67906,1130,1937,807
Truck67877,985,1941,956
Truck67832,760,1943,1183
Truck67835,775,1947,1172
Truck67895,1075,1957,882
Truck67863,915,1964,1049
Truck67833,765,1973,1208
Truck67856,880,1977,1097
Truck67854,870,1981,1111
Truck67889,1045,1984,939
Truck67868,940,1989,1049
Truck67815,675,1991,1316
Truck67879,995,1991,996
Truck67843,815,1993,1178
Truck67918,1190,2008,818
Truck67876,980,2010,1030
Truck67880,1000,2023,1023
Truck67910,1150,2024,874
Truck67885,1025,2025,1000
Truck67914,1170,2029,859
Truck67890,1050,2033,983
Truck67917,1185,2033,848
Truck67848,840,2036,1196
Truck67892,1060,2036,976
Truck67937,1285,2036,751
Truck67898,1090,2040,950
Truck67897,1085,2045,960
Truck67893,1065,2050,985
Truck67909,1145,2058,913
Truck67943,1315,2058,743
Truck67782,510,2067,1557
Truck67916,1180,2067,887
Truck67847,835,2068,1233
Truck67883,1015,2069,1054
Truck67878,990,2078,1088
Truck67941,1305,2078,773
Truck67923,1215,2080,865
Truck67894,1070,2081,1011
Truck67871,955,2083,1128
Truck67870,950,2088,1138
Truck67844,820,2099,1279
Truck67874,970,2101,1131
Truck67926,1230,2110,880
Truck67931,1255,2116,861
Truck67888,1040,2121,1081
Truck67933,1265,2134,869
Truck67935,1275,2148,873
Truck67973,1465,2150,685
Truck67884,1020,2152,1132
Truck67872,960,2153,1193
Truck67862,910,2154,1244
Truck67812,660,2169,1509
Truck67912,1160,2171,1011
Truck67896,1080,2174,1094
Truck67938,1290,2180,890
Truck67855,875,2182,1307
Truck67962,1410,2183,773
Truck67956,1380,2194,814
Truck67904,1120,2204,1084
Truck67986,1530,2204,674
Truck67908,1140,2209,1069
Truck67903,1115,2212,1097
Truck67911,1155,2213,1058
Truck68003,1615,2214,599
Truck67970,1450,2221,771
Truck67900,1100,2227,1127
Truck67882,1010,2237,1227
Truck67891,1055,2237,1182
Truck67927,1235,2238,1003
Truck67929,1245,2239,994
Truck67924,1220,2248,1028
Truck67930,1250,2250,1000
Truck67907,1135,2258,1123
Truck67950,1350,2261,911
Truck67953,1365,2279,914
Truck67905,1125,2294,1169
Truck67957,1385,2299,914
Truck67985,1525,2305,780
Truck67925,1225,2308,1083
Truck67948,1340,2309,969
Truck67983,1515,2310,795
Truck67928,1240,2312,1072
Truck67939,1295,2314,1019
Truck67915,1175,2318,1143
Truck67945,1325,2320,995
Truck67959,1395,2322,927
Truck67940,1300,2344,1044
Truck68005,1625,2344,719
Truck67919,1195,2347,1152
Truck67949,1345,2347,1002
Truck67921,1205,2355,1150
Truck67922,1210,2371,1161
Truck67947,1335,2377,1042
Truck67981,1505,2379,874
Truck67920,1200,2380,1180
Truck67999,1595,2382,787
Truck67977,1485,2389,904
Truck67954,1370,2390,1020
Truck67982,1510,2397,887
Truck67966,1430,2407,977
Truck67969,1445,2414,969
Truck67934,1270,2419,1149
Truck67952,1360,2420,1060
Truck67979,1495,2424,929
Truck67971,1455,2426,971
Truck67964,1420,2435,1015
Truck67913,1165,2443,1278
Truck67951,1355,2455,1100
Truck67997,1585,2458,873
Truck67968,1440,2461,1021
Truck68014,1670,2464,794
Truck67975,1475,2466,991
Truck67932,1260,2467,1207
Truck68006,1630,2467,837
Truck67944,1320,2473,1153
Truck67946,1330,2473,1143
Truck67965,1425,2473,1048
Truck67967,1435,2476,1041
Truck67988,1540,2481,941
Truck68020,1700,2484,784
Truck67936,1280,2485,1205
Truck67996,1580,2485,905
Truck67963,1415,2490,1075
Truck67902,1110,2502,1392
Truck67978,1490,2508,1018
Truck67998,1590,2524,934
Truck67980,1500,2526,1026
Truck68018,1690,2527,837
Truck67989,1545,2531,986
Truck67958,1390,2534,1144
Truck67972,1460,2536,1076
Truck68026,1730,2541,811
Truck67955,1375,2549,1174
Truck68009,1645,2553,908
Truck67991,1555,2568,1013
Truck67984,1520,2571,1051
Truck67960,1400,2573,1173
Truck68031,1755,2573,818
Truck67942,1310,2592,1282
Truck68000,1600,2595,995
Truck67995,1575,2596,1021
Truck67976,1480,2597,1117
Truck68013,1665,2603,938
Truck68037,1785,2624,839
Truck68039,1795,2630,835
Truck68024,1720,2648,928
Truck68036,1780,2653,873
Truck67994,1570,2659,1089
Truck68056,1880,2669,789
Truck67974,1470,2674,1204
Truck68015,1675,2676,1001
Truck68033,1765,2679,914
Truck68004,1620,2680,1060
Truck68088,2040,2687,647
Truck68041,1805,2688,883
Truck68017,1685,2696,1011
Truck68028,1740,2716,976
Truck67961,1405,2718,1313
Truck68011,1655,2719,1064
Truck68001,1605,2721,1116
Truck67993,1565,2751,1186
Truck68051,1855,2756,901
Truck68082,2010,2756,746
Truck68042,1810,2759,949
Truck68022,1710,2763,1053
Truck68002,1610,2765,1155
Truck68019,1695,2772,1077
Truck68008,1640,2774,1134
Truck67992,1560,2778,1218
Truck68063,1915,2778,863
Truck68021,1705,2780,1075
Truck68023,1715,2782,1067
Truck67990,1550,2784,1234
Truck68016,1680,2797,1117
Truck68044,1820,2803,983
Truck68053,1865,2812,947
Truck68079,1995,2813,818
Truck68055,1875,2819,944
Truck68038,1790,2822,1032
Truck68040,1800,2826,1026
Truck68073,1965,2828,863
Truck68067,1935,2848,913
Truck68062,1910,2851,941
Truck68099,2095,2860,765
Truck68054,1870,2869,999
Truck68057,1885,2870,985
Truck68034,1770,2873,1103
Truck67987,1535,2875,1340
Truck68030,1750,2881,1131
Truck68065,1925,2881,956
Truck68048,1840,2894,1054
Truck68049,1845,2897,1052
Truck68025,1725,2902,1177
Truck68072,1960,2902,942
Truck68027,1735,2910,1175
Truck68007,1635,2911,1276
Truck68115,2175,2914,739
Truck68070,1950,2917,967
Truck68108,2140,2921,781
Truck68052,1860,2923,1063
Truck68081,2005,2924,919
Truck68058,1890,2925,1035
Truck68029,1745,2926,1181
Truck68066,1930,2938,1008
Truck68078,1990,2940,950
Truck68085,2025,2942,917
Truck68032,1760,2946,1186
Truck68076,1980,2946,966
Truck68046,1830,2949,1119
Truck68069,1945,2958,1013
Truck68059,1895,2960,1065
Truck68103,2115,2969,854
Truck68083,2015,2970,955
Truck68061,1905,2976,1071
Truck68090,2050,2976,926
Truck68012,1660,2977,1317
Truck68060,1900,2977,1077
Truck68047,1835,2988,1153
Truck68130,2250,2998,748
Truck68077,1985,3006,1021
Truck68064,1920,3013,1093
Truck68116,2180,3014,834
Truck68094,2070,3021,951
Truck68035,1775,3023,1248
Truck68010,1650,3037,1387
Truck68100,2100,3045,945
Truck68045,1825,3050,1225
Truck68068,1940,3051,1111
Truck68084,2020,3061,1041
Truck68102,2110,3061,951
Truck68107,2135,3063,928
Truck68101,2105,3064,959
Truck68043,1815,3072,1257
Truck68110,2150,3076,926
Truck68121,2205,3079,874
Truck68087,2035,3089,1054
Truck68089,2045,3092,1047
Truck68138,2290,3095,805
Truck68098,2090,3106,1016
Truck68080,2000,3113,1113
Truck68113,2165,3116,951
Truck68126,2230,3119,889
Truck68131,2255,3123,868
Truck68137,2285,3123,838
Truck68075,1975,3128,1153
Truck68128,2240,3130,890
Truck68093,2065,3137,1072
Truck68134,2270,3139,869
