bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,789.8828381978238
5,Box culvert,N1,A,870.0000000000001,254.64577944636315
14,Kachpur bridge,N1,A,418.000000000001,89.69728753522053
15,Bridge end,N1,A,73.99999999999984,5426.070942895003
19,Box culvert,N1,B,347.999999999999,313.7471911151855
20,Box culvert,N1,A,414.0000000000015,283.15340756093696
21,Box culvert,N1,A,125.99999999999945,5000.071273663448
23,Box culvert,N1,A,428.0000000000008,202.42776567037555
24,Box culvert,N1,A,183.9999999999993,2664.5792775195773
26,Bridge start,N1,A,26.000000000001577,3650.6607772801613
27,Bridge end,N1,A,164.99999999999915,6246.586830501879
30,Box culvert,N1,A,851.9999999999985,253.48073507098923
33,Box culvert,N1,B,960.9999999999984,179.7932196374985
36,Langalbandhu bridge,N1,B,160.00000000000014,10914.942843771989
37,Bridge end,N1,C,121.99999999999989,15355.213706349332
39,Bridge start,N1,C,21.0000000000008,7947.921564700382
40,Bridge end,N1,C,352.00000000000034,1126.2165584370878
41,Bridge start,N1,A,30.000000000001137,2199.7642388093855
42,Bridge end,N1,A,289.99999999999915,184.8127170831698
44,Bridge start,N1,B,41.00000000000037,4873.937019625898
45,Bridge end,N1,A,620.000000000001,156.9470485617378
47,Box culvert,N1,C,643.0000000000007,386.9669596284632
48,Box culvert,N1,B,3.0000000000001137,2101.315644959456
51,Bridge start,N1,B,100.00000000000142,8777.346726733675
52,Bridge end,N1,B,82.00000000000074,6765.422716879091
54,Box culvert,N1,A,130.00000000000256,4371.831856671183
56,Bridge start,N1,B,227.999999999998,291.0448875059605
57,Bridge end,N1,B,259.00000000000034,438.4046187214667
58,Bridge start,N1,B,121.99999999999989,9188.214525224299
59,Bridge end,N1,B,255.00000000000256,395.78183988693456
61,Meghna  bridge,N1,A,65.00000000000128,5330.542313960201
63,Bridge end,N1,A,126.00000000000122,5947.462180111029
66,Box culvert,N1,A,673.9999999999995,131.23083636531908
67,Box culvert,N1,A,316.0000000000025,97.18542053305141
69,Bridge start,N1,A,126.00000000000122,4815.443453026757
71,Bridge end,N1,A,656.0000000000024,112.44550059530413
