truck_id,generated_at_step,removed_at_step,total_driving_time
Truck109460,100,1946,1846
Truck109446,30,1988,1958
Truck109465,125,2066,1941
Truck109449,45,2115,2070
Truck109443,15,2141,2126
Truck109451,55,2311,2256
Truck109498,290,2371,2081
Truck109484,220,2397,2177
Truck109522,410,2422,2012
Truck109455,75,2435,2360
Truck109452,60,2442,2382
Truck109477,185,2467,2282
Truck109464,120,2471,2351
Truck109473,165,2477,2312
Truck109507,335,2480,2145
Truck109513,365,2496,2131
Truck109468,140,2507,2367
Truck109545,525,2532,2007
Truck109539,495,2537,2042
Truck109490,250,2539,2289
Truck109504,320,2551,2231
Truck109471,155,2557,2402
Truck109480,200,2561,2361
Truck109483,215,2562,2347
Truck109463,115,2567,2452
Truck109461,105,2569,2464
Truck109580,700,2594,1894
Truck109491,255,2597,2342
Truck109441,5,2602,2597
Truck109440,0,2605,2605
Truck109447,35,2605,2570
Truck109496,280,2666,2386
Truck109444,20,2681,2661
Truck109510,350,2704,2354
Truck109505,325,2710,2385
Truck109570,650,2710,2060
Truck109528,440,2715,2275
Truck109508,340,2717,2377
Truck109486,230,2722,2492
Truck109485,225,2748,2523
Truck109503,315,2778,2463
Truck109565,625,2810,2185
Truck109454,70,2811,2741
Truck109472,160,2821,2661
Truck109476,180,2845,2665
Truck109474,170,2848,2678
Truck109521,405,2848,2443
Truck109602,810,2851,2041
Truck109562,610,2862,2252
Truck109556,580,2863,2283
Truck109450,50,2868,2818
Truck109459,95,2881,2786
Truck109550,550,2881,2331
Truck109546,530,2891,2361
Truck109537,485,2893,2408
Truck109506,330,2895,2565
Truck109542,510,2902,2392
Truck109518,390,2908,2518
Truck109516,380,2909,2529
Truck109445,25,2917,2892
Truck109470,150,2928,2778
Truck109466,130,2929,2799
Truck109487,235,2932,2697
Truck109478,190,2940,2750
Truck109559,595,2949,2354
Truck109467,135,2951,2816
Truck109530,450,2952,2502
Truck109488,240,2958,2718
Truck109497,285,2966,2681
Truck109540,500,2977,2477
Truck109492,260,2979,2719
Truck109517,385,2997,2612
Truck109479,195,3004,2809
Truck109501,305,3004,2699
Truck109512,360,3007,2647
Truck109558,590,3008,2418
Truck109526,430,3025,2595
Truck109554,570,3026,2456
Truck109457,85,3027,2942
Truck109564,620,3047,2427
Truck109626,930,3047,2117
Truck109585,725,3053,2328
Truck109489,245,3055,2810
Truck109500,300,3060,2760
Truck109481,205,3065,2860
Truck109514,370,3074,2704
Truck109629,945,3076,2131
Truck109666,1130,3083,1953
Truck109547,535,3086,2551
Truck109587,735,3086,2351
Truck109499,295,3100,2805
Truck109638,990,3104,2114
Truck109469,145,3112,2967
Truck109630,950,3115,2165
Truck109613,865,3116,2251
Truck109555,575,3125,2550
Truck109557,585,3126,2541
Truck109519,395,3133,2738
Truck109552,560,3139,2579
Truck109494,270,3147,2877
Truck109609,845,3150,2305
Truck109561,605,3159,2554
Truck109448,40,3163,3123
Truck109482,210,3166,2956
Truck109627,935,3166,2231
Truck109535,475,3169,2694
Truck109523,415,3173,2758
Truck109621,905,3173,2268
Truck109572,660,3181,2521
Truck109442,10,3188,3178
Truck109567,635,3190,2555
Truck109579,695,3197,2502
Truck109656,1080,3199,2119
Truck109569,645,3202,2557
Truck109614,870,3208,2338
Truck109612,860,3215,2355
Truck109670,1150,3215,2065
Truck109475,175,3216,3041
Truck109620,900,3233,2333
Truck109622,910,3234,2324
Truck109453,65,3237,3172
Truck109541,505,3239,2734
Truck109524,420,3241,2821
Truck109599,795,3244,2449
Truck109603,815,3248,2433
Truck109525,425,3251,2826
Truck109549,545,3263,2718
Truck109615,875,3269,2394
Truck109649,1045,3276,2231
Truck109588,740,3281,2541
Truck109493,265,3301,3036
Truck109520,400,3305,2905
Truck109591,755,3305,2550
Truck109543,515,3308,2793
Truck109611,855,3310,2455
Truck109511,355,3315,2960
Truck109548,540,3317,2777
Truck109596,780,3321,2541
Truck109595,775,3326,2551
Truck109458,90,3332,3242
Truck109643,1015,3342,2327
Truck109509,345,3345,3000
Truck109582,710,3354,2644
Truck109586,730,3355,2625
Truck109574,670,3360,2690
Truck109536,480,3361,2881
Truck109647,1035,3368,2333
Truck109639,995,3380,2385
Truck109650,1050,3380,2330
Truck109604,820,3384,2564
Truck109607,835,3385,2550
Truck109527,435,3386,2951
Truck109551,555,3386,2831
Truck109653,1065,3391,2326
Truck109734,1470,3394,1924
Truck109605,825,3397,2572
Truck109705,1325,3398,2073
Truck109583,715,3399,2684
Truck109589,745,3409,2664
Truck109610,850,3411,2561
Truck109695,1275,3419,2144
Truck109560,600,3428,2828
Truck109619,895,3429,2534
Truck109590,750,3436,2686
Truck109634,970,3440,2470
Truck109598,790,3441,2651
Truck109532,460,3443,2983
Truck109645,1025,3447,2422
Truck109679,1195,3448,2253
Truck109636,980,3450,2470
Truck109628,940,3460,2520
Truck109678,1190,3467,2277
Truck109750,1550,3488,1938
Truck109578,690,3496,2806
Truck109616,880,3499,2619
Truck109606,830,3504,2674
Truck109576,680,3512,2832
Truck109642,1010,3517,2507
Truck109544,520,3518,2998
Truck109462,110,3519,3409
Truck109575,675,3521,2846
Truck109637,985,3521,2536
Truck109654,1070,3521,2451
Truck109531,455,3524,3069
Truck109712,1360,3524,2164
Truck109623,915,3525,2610
Truck109600,800,3533,2733
Truck109571,655,3536,2881
Truck109456,80,3538,3458
Truck109668,1140,3538,2398
Truck109577,685,3545,2860
Truck109573,665,3546,2881
Truck109631,955,3548,2593
Truck109701,1305,3557,2252
Truck109672,1160,3565,2405
Truck109529,445,3568,3123
Truck109601,805,3570,2765
Truck109711,1355,3580,2225
Truck109673,1165,3581,2416
Truck109675,1175,3584,2409
Truck109686,1230,3604,2374
Truck109632,960,3608,2648
Truck109713,1365,3609,2244
Truck109593,765,3624,2859
Truck109721,1405,3630,2225
Truck109709,1345,3634,2289
Truck109534,470,3639,3169
Truck109648,1040,3641,2601
Truck109697,1285,3649,2364
Truck109786,1730,3656,1926
Truck109563,615,3660,3045
Truck109553,565,3664,3099
Truck109495,275,3666,3391
Truck109683,1215,3674,2459
Truck109740,1500,3675,2175
Truck109745,1525,3675,2150
Truck109608,840,3678,2838
Truck109658,1090,3678,2588
Truck109676,1180,3683,2503
Truck109581,705,3684,2979
Truck109655,1075,3685,2610
Truck109696,1280,3709,2429
Truck109538,490,3712,3222
Truck109752,1560,3713,2153
Truck109727,1435,3720,2285
Truck109772,1660,3721,2061
Truck109644,1020,3730,2710
Truck109692,1260,3741,2481
Truck109724,1420,3742,2322
Truck109502,310,3744,3434
Truck109706,1330,3746,2416
Truck109736,1480,3746,2266
Truck109660,1100,3757,2657
Truck109719,1395,3760,2365
Truck109806,1830,3767,1937
Truck109703,1315,3778,2463
Truck109689,1245,3781,2536
Truck109716,1380,3783,2403
Truck109671,1155,3789,2634
Truck109640,1000,3797,2797
Truck109635,975,3802,2827
Truck109618,890,3803,2913
Truck109624,920,3805,2885
Truck109652,1060,3812,2752
Truck109584,720,3819,3099
Truck109702,1310,3820,2510
Truck109681,1205,3824,2619
Truck109726,1430,3830,2400
Truck109633,965,3833,2868
Truck109760,1600,3834,2234
Truck109761,1605,3843,2238
Truck109725,1425,3847,2422
Truck109682,1210,3862,2652
Truck109651,1055,3865,2810
Truck109592,760,3866,3106
Truck109663,1115,3867,2752
Truck109684,1220,3868,2648
Truck109568,640,3875,3235
Truck109667,1135,3878,2743
Truck109662,1110,3880,2770
Truck109664,1120,3880,2760
Truck109807,1835,3883,2048
Truck109657,1085,3889,2804
Truck109744,1520,3894,2374
Truck109594,770,3898,3128
Truck109743,1515,3902,2387
Truck109680,1200,3922,2722
Truck109533,465,3959,3494
Truck109714,1370,3987,2617
Truck109691,1255,3993,2738
Truck109756,1580,4005,2425
Truck109688,1240,4010,2770
Truck109625,925,4019,3094
Truck109641,1005,4019,3014
Truck109566,630,4028,3398
Truck109771,1655,4030,2375
Truck109698,1290,4035,2745
Truck109669,1145,4039,2894
Truck109722,1410,4045,2635
Truck109748,1540,4053,2513
Truck109775,1675,4060,2385
Truck109781,1705,4061,2356
Truck109791,1755,4071,2316
Truck109661,1105,4073,2968
Truck109814,1870,4087,2217
Truck109774,1670,4094,2424
Truck109515,375,4097,3722
Truck109864,2120,4100,1980
Truck109674,1170,4112,2942
Truck109597,785,4117,3332
Truck109617,885,4117,3232
Truck109685,1225,4118,2893
Truck109710,1350,4119,2769
Truck109746,1530,4122,2592
Truck109799,1795,4122,2327
Truck109768,1640,4123,2483
Truck109699,1295,4129,2834
Truck109718,1390,4130,2740
Truck109762,1610,4130,2520
Truck109707,1335,4133,2798
Truck109738,1490,4135,2645
Truck109728,1440,4142,2702
Truck109742,1510,4154,2644
Truck109659,1095,4160,3065
Truck109798,1790,4169,2379
Truck109758,1590,4171,2581
Truck109731,1455,4182,2727
Truck109708,1340,4185,2845
Truck109694,1270,4189,2919
Truck109704,1320,4194,2874
Truck109759,1595,4207,2612
Truck109764,1620,4208,2588
Truck109646,1030,4216,3186
Truck109693,1265,4230,2965
Truck109793,1765,4234,2469
Truck109687,1235,4243,3008
Truck109773,1665,4249,2584
Truck109690,1250,4250,3000
Truck109795,1775,4256,2481
Truck109789,1745,4261,2516
Truck109715,1375,4267,2892
Truck109717,1385,4267,2882
Truck109723,1415,4273,2858
Truck109914,2370,4275,1905
Truck109757,1585,4291,2706
Truck109785,1725,4299,2574
Truck109818,1890,4300,2410
Truck109794,1770,4302,2532
Truck109765,1625,4303,2678
Truck109852,2060,4304,2244
Truck109811,1855,4308,2453
Truck109873,2165,4314,2149
Truck109912,2360,4316,1956
Truck109810,1850,4317,2467
Truck109881,2205,4321,2116
Truck109732,1460,4325,2865
Truck109779,1695,4327,2632
Truck109751,1555,4335,2780
Truck109903,2315,4344,2029
Truck109700,1300,4361,3061
Truck109770,1650,4366,2716
Truck109776,1680,4379,2699
Truck109720,1400,4394,2994
Truck109844,2020,4400,2380
Truck109797,1785,4414,2629
Truck109769,1645,4416,2771
Truck109780,1700,4421,2721
Truck109749,1545,4422,2877
Truck109739,1495,4423,2928
Truck109677,1185,4429,3244
Truck109766,1630,4432,2802
Truck109867,2135,4433,2298
Truck109823,1915,4434,2519
Truck109813,1865,4442,2577
Truck109741,1505,4451,2946
Truck109778,1690,4454,2764
Truck109783,1715,4454,2739
Truck109812,1860,4458,2598
Truck109851,2055,4467,2412
Truck109875,2175,4467,2292
Truck109755,1575,4470,2895
Truck109829,1945,4470,2525
Truck109754,1570,4473,2903
Truck109817,1885,4480,2595
Truck109843,2015,4481,2466
Truck109735,1475,4485,3010
