bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,819.6674975463045
5,Box culvert,N1,A,870.0000000000001,187.5744984660557
14,Kachpur bridge,N1,A,418.000000000001,139.4048914257456
15,Bridge end,N1,A,73.99999999999984,5706.017361524316
19,Box culvert,N1,B,347.999999999999,434.46086699059225
20,Box culvert,N1,A,414.0000000000015,150.93191480782235
21,Box culvert,N1,A,125.99999999999945,3698.214582499703
23,Box culvert,N1,A,428.0000000000008,220.3181905818271
24,Box culvert,N1,A,183.9999999999993,3805.16417550081
26,Bridge start,N1,A,26.000000000001577,4065.4109989387384
27,Bridge end,N1,A,164.99999999999915,4337.253810155841
30,Box culvert,N1,A,851.9999999999985,161.3465835323308
33,Box culvert,N1,B,960.9999999999984,366.2413940847208
36,Langalbandhu bridge,N1,B,160.00000000000014,10943.035439960464
37,Bridge end,N1,C,121.99999999999989,19895.727359116783
39,Bridge start,N1,C,21.0000000000008,15857.165896119228
40,Bridge end,N1,C,352.00000000000034,457.94655647484666
41,Bridge start,N1,A,30.000000000001137,3913.1112180956875
42,Bridge end,N1,A,289.99999999999915,140.49342381895335
44,Bridge start,N1,B,41.00000000000037,7066.325352179885
45,Bridge end,N1,A,620.000000000001,238.83477030249114
47,Box culvert,N1,C,643.0000000000007,624.5131278031556
48,Box culvert,N1,B,3.0000000000001137,2488.3222817170213
51,Bridge start,N1,B,100.00000000000142,10444.058814792244
52,Bridge end,N1,B,82.00000000000074,10613.291170864111
54,Box culvert,N1,A,130.00000000000256,3689.8843029060554
56,Bridge start,N1,B,227.999999999998,306.7797825639818
57,Bridge end,N1,B,259.00000000000034,296.8464036465151
58,Bridge start,N1,B,121.99999999999989,10901.988698831534
59,Bridge end,N1,B,255.00000000000256,396.5956051204437
61,Meghna  bridge,N1,A,65.00000000000128,3110.3353499840005
63,Bridge end,N1,A,126.00000000000122,5876.647320225601
66,Box culvert,N1,A,673.9999999999995,130.78705194108696
67,Box culvert,N1,A,316.0000000000025,157.13966709349674
69,Bridge start,N1,A,126.00000000000122,4467.406553663858
71,Bridge end,N1,A,656.0000000000024,234.62782007576493
72,Bridge start,N1,A,38.999999999997925,1376.57896991644
73,Bridge end,N1,A,396.0000000000008,134.88164856830605
75,Bridge start,N1,A,45.999999999999375,3685.9767560487026
76,Bridge end,N1,A,646.0000000000008,137.4788429302092
78,Bridge start,N1,A,38.000000000000256,3010.475222409513
