truck_id,generated_at_step,removed_at_step,total_driving_time
Truck108016,80,1798,1718
Truck108072,360,2045,1685
Truck108020,100,2223,2123
Truck108000,0,2225,2225
Truck108025,125,2258,2133
Truck108092,460,2277,1817
Truck108008,40,2301,2261
Truck108040,200,2307,2107
Truck108015,75,2340,2265
Truck108013,65,2392,2327
Truck108041,205,2412,2207
Truck108065,325,2418,2093
Truck108023,115,2439,2324
Truck108028,140,2440,2300
Truck108067,335,2447,2112
Truck108022,110,2458,2348
Truck108005,25,2467,2442
Truck108017,85,2484,2399
Truck108037,185,2485,2300
Truck108128,640,2485,1845
Truck108062,310,2492,2182
Truck108039,195,2524,2329
Truck108011,55,2529,2474
Truck108090,450,2531,2081
Truck108076,380,2540,2160
Truck108054,270,2541,2271
Truck108068,340,2541,2201
Truck108052,260,2549,2289
Truck108127,635,2553,1918
Truck108001,5,2590,2585
Truck108029,145,2603,2458
Truck108169,845,2603,1758
Truck108063,315,2609,2294
Truck108019,95,2612,2517
Truck108006,30,2649,2619
Truck108061,305,2650,2345
Truck108014,70,2651,2581
Truck108027,135,2657,2522
Truck108030,150,2661,2511
Truck108004,20,2669,2649
Truck108010,50,2672,2622
Truck108003,15,2685,2670
Truck108084,420,2689,2269
Truck108031,155,2696,2541
Truck108055,275,2703,2428
Truck108042,210,2709,2499
Truck108009,45,2711,2666
Truck108002,10,2744,2734
Truck108103,515,2754,2239
Truck108158,790,2766,1976
Truck108074,370,2768,2398
Truck108083,415,2769,2354
Truck108032,160,2770,2610
Truck108046,230,2772,2542
Truck108057,285,2782,2497
Truck108098,490,2789,2299
Truck108060,300,2798,2498
Truck108012,60,2803,2743
Truck108079,395,2803,2408
Truck108095,475,2812,2337
Truck108182,910,2813,1903
Truck108059,295,2823,2528
Truck108114,570,2833,2263
Truck108053,265,2869,2604
Truck108069,345,2871,2526
Truck108043,215,2874,2659
Truck108093,465,2897,2432
Truck108124,620,2898,2278
Truck108116,580,2925,2345
Truck108038,190,2928,2738
Truck108106,530,2929,2399
Truck108111,555,2930,2375
Truck108036,180,2931,2751
Truck108187,935,2934,1999
Truck108018,90,2937,2847
Truck108110,550,2941,2391
Truck108071,355,2948,2593
Truck108085,425,2950,2525
Truck108066,330,2953,2623
Truck108123,615,2954,2339
Truck108087,435,2958,2523
Truck108173,865,2959,2094
Truck108101,505,2960,2455
Truck108056,280,2962,2682
Truck108034,170,2968,2798
Truck108051,255,2970,2715
Truck108050,250,2974,2724
Truck108112,560,2980,2420
Truck108104,520,2981,2461
Truck108109,545,2984,2439
Truck108145,725,2985,2260
Truck108021,105,3000,2895
Truck108086,430,3005,2575
Truck108024,120,3010,2890
Truck108102,510,3010,2500
Truck108132,660,3034,2374
Truck108126,630,3040,2410
Truck108122,610,3042,2432
Truck108033,165,3045,2880
Truck108094,470,3048,2578
Truck108047,235,3054,2819
Truck108091,455,3063,2608
Truck108035,175,3066,2891
Truck108058,290,3066,2776
Truck108007,35,3071,3036
Truck108107,535,3071,2536
Truck108097,485,3099,2614
Truck108204,1020,3103,2083
Truck108206,1030,3116,2086
Truck108140,700,3120,2420
Truck108096,480,3123,2643
Truck108078,390,3126,2736
Truck108048,240,3135,2895
Truck108155,775,3136,2361
Truck108170,850,3143,2293
Truck108064,320,3147,2827
Truck108130,650,3155,2505
Truck108088,440,3165,2725
Truck108113,565,3174,2609
Truck108105,525,3184,2659
Truck108044,220,3189,2969
Truck108082,410,3195,2785
Truck108238,1190,3197,2007
Truck108176,880,3198,2318
Truck108141,705,3207,2502
Truck108080,400,3216,2816
Truck108077,385,3219,2834
Truck108181,905,3229,2324
Truck108100,500,3237,2737
Truck108139,695,3243,2548
Truck108070,350,3244,2894
Truck108191,955,3252,2297
Truck108081,405,3266,2861
Truck108193,965,3268,2303
Truck108243,1215,3268,2053
Truck108202,1010,3278,2268
Truck108108,540,3282,2742
Truck108148,740,3282,2542
Truck108045,225,3283,3058
Truck108137,685,3290,2605
Truck108133,665,3296,2631
Truck108171,855,3302,2447
Truck108147,735,3304,2569
Truck108199,995,3334,2339
Truck108214,1070,3337,2267
Truck108075,375,3342,2967
Truck108271,1355,3343,1988
Truck108179,895,3350,2455
Truck108219,1095,3350,2255
Truck108195,975,3352,2377
Truck108135,675,3353,2678
Truck108186,930,3361,2431
Truck108209,1045,3361,2316
Truck108099,495,3362,2867
Truck108150,750,3364,2614
Truck108157,785,3371,2586
Truck108152,760,3384,2624
Truck108188,940,3390,2450
Truck108136,680,3396,2716
Truck108163,815,3405,2590
Truck108180,900,3409,2509
Truck108244,1220,3410,2190
Truck108194,970,3412,2442
Truck108196,980,3421,2441
Truck108304,1520,3422,1902
Truck108134,670,3433,2763
Truck108231,1155,3444,2289
Truck108143,715,3449,2734
Truck108225,1125,3452,2327
Truck108153,765,3456,2691
Truck108229,1145,3456,2311
Truck108049,245,3460,3215
Truck108125,625,3467,2842
Truck108215,1075,3467,2392
Truck108212,1060,3473,2413
Truck108242,1210,3480,2270
Truck108161,805,3486,2681
Truck108073,365,3490,3125
Truck108151,755,3491,2736
Truck108234,1170,3492,2322
Truck108233,1165,3514,2349
Truck108249,1245,3528,2283
Truck108235,1175,3532,2357
Truck108168,840,3538,2698
Truck108175,875,3541,2666
Truck108138,690,3543,2853
Truck108119,595,3553,2958
Truck108210,1050,3553,2503
Truck108131,655,3555,2900
Truck108216,1080,3555,2475
Truck108190,950,3556,2606
Truck108121,605,3560,2955
Truck108247,1235,3563,2328
Truck108142,710,3565,2855
Truck108115,575,3568,2993
Truck108294,1470,3574,2104
Truck108201,1005,3583,2578
Truck108296,1480,3586,2106
Truck108351,1755,3588,1833
Truck108253,1265,3591,2326
Truck108174,870,3595,2725
Truck108146,730,3599,2869
Truck108289,1445,3599,2154
Truck108149,745,3607,2862
Truck108159,795,3607,2812
Truck108221,1105,3607,2502
Truck108026,130,3609,3479
Truck108160,800,3609,2809
Truck108167,835,3612,2777
Truck108237,1185,3625,2440
Truck108118,590,3631,3041
Truck108279,1395,3642,2247
Truck108217,1085,3649,2564
Truck108274,1370,3651,2281
Truck108183,915,3656,2741
Truck108248,1240,3669,2429
Truck108197,985,3670,2685
Truck108156,780,3680,2900
Truck108239,1195,3680,2485
Truck108166,830,3687,2857
Truck108270,1350,3687,2337
Truck108262,1310,3692,2382
Truck108299,1495,3692,2197
Truck108129,645,3694,3049
Truck108298,1490,3701,2211
Truck108178,890,3710,2820
Truck108236,1180,3710,2530
Truck108223,1115,3714,2599
Truck108144,720,3717,2997
Truck108336,1680,3724,2044
Truck108089,445,3740,3295
Truck108264,1320,3742,2422
Truck108345,1725,3746,2021
Truck108184,920,3748,2828
Truck108172,860,3751,2891
Truck108332,1660,3752,2092
Truck108286,1430,3766,2336
Truck108117,585,3775,3190
Truck108282,1410,3782,2372
Truck108198,990,3801,2811
Truck108398,1990,3805,1815
Truck108207,1035,3806,2771
Truck108281,1405,3808,2403
Truck108246,1230,3819,2589
Truck108200,1000,3824,2824
Truck108267,1335,3824,2489
Truck108185,925,3827,2902
Truck108319,1595,3831,2236
Truck108273,1365,3846,2481
Truck108347,1735,3849,2114
Truck108154,770,3851,3081
Truck108251,1255,3851,2596
Truck108240,1200,3854,2654
Truck108348,1740,3859,2119
Truck108228,1140,3860,2720
Truck108284,1420,3865,2445
Truck108120,600,3866,3266
Truck108307,1535,3871,2336
Truck108256,1280,3873,2593
Truck108344,1720,3873,2153
Truck108333,1665,3878,2213
Truck108362,1810,3882,2072
Truck108363,1815,3888,2073
Truck108313,1565,3889,2324
Truck108218,1090,3892,2802
Truck108258,1290,3912,2622
Truck108245,1225,3916,2691
Truck108230,1150,3919,2769
Truck108292,1460,3921,2461
Truck108164,820,3923,3103
Truck108232,1160,3923,2763
Truck108288,1440,3926,2486
Truck108252,1260,3933,2673
Truck108177,885,3938,3053
Truck108324,1620,3942,2322
Truck108250,1250,3943,2693
Truck108326,1630,3943,2313
Truck108266,1330,3946,2616
Truck108320,1600,3963,2363
Truck108226,1130,3967,2837
Truck108265,1325,3967,2642
Truck108162,810,3968,3158
Truck108387,1935,3978,2043
Truck108403,2015,3979,1964
Truck108260,1300,3983,2683
Truck108291,1455,3988,2533
Truck108370,1850,3993,2143
Truck108349,1745,3998,2253
Truck108287,1435,4011,2576
Truck108275,1375,4017,2642
Truck108417,2085,4017,1932
Truck108399,1995,4022,2027
Truck108308,1540,4028,2488
Truck108306,1530,4034,2504
Truck108261,1305,4036,2731
Truck108309,1545,4038,2493
Truck108369,1845,4049,2204
Truck108338,1690,4050,2360
Truck108227,1135,4051,2916
Truck108329,1645,4059,2414
Truck108290,1450,4085,2635
