truck_id,generated_at_step,removed_at_step,total_driving_time
Truck20160,0,555,555
Truck20161,5,560,555
Truck20162,10,567,557
Truck20163,15,570,555
Truck20164,20,575,555
Truck20165,25,580,555
Truck20166,30,587,557
Truck20167,35,590,555
Truck20168,40,595,555
Truck20169,45,600,555
Truck20170,50,605,555
Truck20171,55,613,558
Truck20172,60,615,555
Truck20173,65,620,555
Truck20174,70,625,555
Truck20175,75,633,558
Truck20176,80,635,555
Truck20177,85,643,558
Truck20178,90,645,555
Truck20179,95,652,557
Truck20180,100,655,555
Truck20181,105,660,555
Truck20182,110,668,558
Truck20183,115,670,555
Truck20184,120,678,558
Truck20185,125,682,557
Truck20186,130,685,555
Truck20187,135,690,555
Truck20189,145,700,555
Truck20188,140,704,564
Truck20190,150,705,555
Truck20192,160,715,555
Truck20193,165,720,555
Truck20194,170,725,555
Truck20195,175,730,555
Truck20196,180,735,555
Truck20197,185,742,557
Truck20198,190,747,557
Truck20199,195,755,560
Truck20200,200,755,555
Truck20191,155,759,604
Truck20201,205,760,555
Truck20203,215,770,555
Truck20204,220,775,555
Truck20205,225,780,555
Truck20206,230,785,555
Truck20207,235,790,555
Truck20208,240,795,555
Truck20209,245,800,555
Truck20211,255,810,555
Truck20212,260,815,555
Truck20213,265,822,557
Truck20214,270,828,558
Truck20216,280,835,555
Truck20217,285,840,555
Truck20218,290,845,555
Truck20219,295,850,555
Truck20220,300,855,555
Truck20221,305,860,555
Truck20222,310,865,555
Truck20223,315,870,555
Truck20210,250,876,626
Truck20215,275,879,604
Truck20224,320,881,561
Truck20202,210,882,672
Truck20225,325,882,557
Truck20226,330,887,557
Truck20228,340,895,555
Truck20229,345,903,558
Truck20227,335,904,569
Truck20230,350,907,557
Truck20231,355,910,555
Truck20232,360,917,557
Truck20234,370,925,555
Truck20233,365,928,563
Truck20235,375,930,555
Truck20236,380,935,555
Truck20237,385,940,555
Truck20239,395,950,555
Truck20240,400,958,558
Truck20238,390,959,569
Truck20241,405,960,555
Truck20242,410,965,555
Truck20243,415,972,557
Truck20244,420,977,557
Truck20245,425,980,555
Truck20247,435,990,555
Truck20246,430,991,561
Truck20248,440,997,557
Truck20249,445,1000,555
Truck20250,450,1005,555
Truck20251,455,1010,555
Truck20252,460,1015,555
Truck20253,465,1020,555
Truck20254,470,1025,555
Truck20255,475,1030,555
Truck20256,480,1035,555
Truck20257,485,1040,555
Truck20258,490,1045,555
Truck20260,500,1055,555
Truck20261,505,1060,555
Truck20259,495,1065,570
Truck20262,510,1068,558
Truck20263,515,1072,557
Truck20264,520,1075,555
Truck20265,525,1080,555
Truck20266,530,1085,555
Truck20267,535,1090,555
Truck20269,545,1102,557
Truck20270,550,1105,555
Truck20272,560,1115,555
Truck20273,565,1123,558
Truck20271,555,1124,569
Truck20274,570,1127,557
Truck20275,575,1130,555
Truck20278,590,1145,555
Truck20279,595,1150,555
Truck20280,600,1155,555
Truck20281,605,1160,555
Truck20268,540,1163,623
Truck20282,610,1165,555
Truck20284,620,1175,555
Truck20285,625,1180,555
Truck20276,580,1184,604
Truck20286,630,1187,557
Truck20277,585,1189,604
Truck20288,640,1197,557
Truck20289,645,1202,557
Truck20290,650,1205,555
Truck20291,655,1212,557
Truck20292,660,1215,555
Truck20283,615,1219,604
Truck20293,665,1220,555
Truck20294,670,1225,555
Truck20295,675,1230,555
Truck20296,680,1235,555
Truck20297,685,1240,555
Truck20287,635,1241,606
Truck20299,695,1250,555
Truck20300,700,1255,555
Truck20301,705,1262,557
Truck20303,715,1270,555
Truck20304,720,1275,555
Truck20305,725,1280,555
Truck20306,730,1285,555
Truck20308,740,1295,555
Truck20298,690,1296,606
Truck20309,745,1302,557
Truck20310,750,1305,555
Truck20311,755,1312,557
Truck20312,760,1315,555
Truck20314,770,1325,555
Truck20315,775,1330,555
Truck20302,710,1333,623
Truck20316,780,1335,555
Truck20307,735,1339,604
Truck20317,785,1340,555
Truck20318,790,1345,555
Truck20319,795,1350,555
Truck20321,805,1360,555
Truck20322,810,1365,555
Truck20323,815,1370,555
Truck20324,820,1375,555
Truck20325,825,1380,555
Truck20313,765,1388,623
Truck20327,835,1390,555
Truck20328,840,1395,555
Truck20326,830,1399,569
Truck20329,845,1400,555
Truck20330,850,1405,555
Truck20331,855,1412,557
Truck20332,860,1415,555
Truck20333,865,1422,557
Truck20334,870,1425,555
Truck20320,800,1426,626
Truck20335,875,1430,555
Truck20336,880,1435,555
Truck20337,885,1442,557
Truck20338,890,1445,555
Truck20339,895,1452,557
Truck20340,900,1455,555
Truck20341,905,1460,555
Truck20343,915,1470,555
Truck20345,925,1480,555
Truck20346,930,1485,555
Truck20347,935,1490,555
Truck20348,940,1495,555
Truck20349,945,1502,557
Truck20350,950,1505,555
Truck20351,955,1514,559
Truck20352,960,1520,560
Truck20353,965,1522,557
Truck20344,920,1524,604
Truck20354,970,1528,558
Truck20355,975,1530,555
Truck20342,910,1533,623
Truck20356,980,1535,555
Truck20357,985,1540,555
Truck20359,995,1550,555
Truck20360,1000,1555,555
Truck20358,990,1559,569
Truck20363,1015,1570,555
Truck20361,1005,1574,569
Truck20364,1020,1578,558
Truck20365,1025,1580,555
Truck20366,1030,1585,555
Truck20367,1035,1594,559
Truck20368,1040,1595,555
Truck20370,1050,1607,557
Truck20371,1055,1610,555
Truck20372,1060,1615,555
Truck20369,1045,1619,574
Truck20373,1065,1620,555
Truck20374,1070,1627,557
Truck20375,1075,1633,558
Truck20376,1080,1639,559
Truck20377,1085,1643,558
Truck20378,1090,1645,555
Truck20379,1095,1650,555
Truck20380,1100,1655,555
Truck20381,1105,1663,558
Truck20383,1115,1670,555
Truck20384,1120,1675,555
Truck20385,1125,1680,555
Truck20362,1010,1684,674
Truck20386,1130,1685,555
Truck20387,1135,1690,555
Truck20389,1145,1700,555
Truck20390,1150,1705,555
Truck20388,1140,1709,569
Truck20391,1155,1710,555
Truck20392,1160,1715,555
Truck20394,1170,1725,555
Truck20395,1175,1730,555
Truck20382,1110,1733,623
Truck20396,1180,1735,555
Truck20397,1185,1743,558
Truck20398,1190,1747,557
Truck20399,1195,1750,555
Truck20400,1200,1755,555
Truck20402,1210,1765,555
Truck20393,1165,1769,604
Truck20403,1215,1770,555
Truck20404,1220,1775,555
Truck20405,1225,1780,555
Truck20406,1230,1785,555
Truck20407,1235,1792,557
Truck20408,1240,1795,555
Truck20409,1245,1803,558
Truck20411,1255,1810,555
Truck20412,1260,1815,555
Truck20413,1265,1825,560
Truck20401,1205,1828,623
Truck20415,1275,1830,555
Truck20417,1285,1840,555
Truck20418,1290,1845,555
Truck20419,1295,1852,557
Truck20410,1250,1854,604
Truck20420,1300,1855,555
Truck20421,1305,1860,555
Truck20423,1315,1870,555
Truck20414,1270,1875,605
Truck20424,1320,1878,558
Truck20422,1310,1879,569
Truck20425,1325,1882,557
Truck20426,1330,1885,555
Truck20427,1335,1890,555
Truck20416,1280,1906,626
Truck20430,1350,1907,557
Truck20428,1340,1912,572
Truck20431,1355,1913,558
Truck20429,1345,1914,569
Truck20432,1360,1915,555
Truck20433,1365,1920,555
Truck20434,1370,1925,555
Truck20435,1375,1930,555
Truck20436,1380,1935,555
Truck20438,1390,1945,555
Truck20441,1405,1960,555
Truck20439,1395,1964,569
Truck20442,1410,1965,555
Truck20443,1415,1970,555
Truck20444,1420,1975,555
Truck20446,1430,1985,555
Truck20447,1435,1993,558
Truck20448,1440,1995,555
Truck20449,1445,2000,555
Truck20450,1450,2005,555
Truck20437,1385,2008,623
Truck20451,1455,2012,557
Truck20452,1460,2015,555
Truck20453,1465,2020,555
Truck20440,1400,2023,623
Truck20454,1470,2025,555
Truck20456,1480,2035,555
Truck20455,1475,2036,561
Truck20458,1490,2045,555
Truck20445,1425,2048,623
Truck20459,1495,2052,557
Truck20460,1500,2055,555
Truck20461,1505,2060,555
Truck20462,1510,2067,557
Truck20463,1515,2070,555
Truck20464,1520,2075,555
Truck20465,1525,2080,555
Truck20466,1530,2085,555
Truck20467,1535,2090,555
Truck20468,1540,2095,555
Truck20469,1545,2100,555
Truck20470,1550,2105,555
Truck20457,1485,2108,623
Truck20471,1555,2110,555
Truck20472,1560,2115,555
Truck20473,1565,2120,555
Truck20474,1570,2128,558
Truck20475,1575,2130,555
Truck20476,1580,2135,555
Truck20477,1585,2140,555
Truck20478,1590,2145,555
Truck20479,1595,2150,555
Truck20480,1600,2155,555
Truck20481,1605,2160,555
Truck20482,1610,2165,555
Truck20483,1615,2173,558
Truck20484,1620,2175,555
Truck20486,1630,2188,558
Truck20487,1635,2192,557
Truck20485,1625,2194,569
Truck20488,1640,2195,555
Truck20489,1645,2200,555
Truck20490,1650,2208,558
Truck20491,1655,2210,555
Truck20492,1660,2218,558
Truck20493,1665,2220,555
Truck20494,1670,2225,555
Truck20495,1675,2232,557
Truck20496,1680,2235,555
Truck20498,1690,2245,555
Truck20499,1695,2250,555
Truck20500,1700,2258,558
Truck20501,1705,2260,555
Truck20502,1710,2265,555
Truck20503,1715,2270,555
Truck20504,1720,2275,555
Truck20505,1725,2280,555
Truck20506,1730,2285,555
Truck20497,1685,2289,604
Truck20508,1740,2295,555
Truck20509,1745,2303,558
Truck20507,1735,2304,569
Truck20510,1750,2308,558
Truck20511,1755,2310,555
Truck20512,1760,2315,555
Truck20513,1765,2320,555
Truck20514,1770,2327,557
Truck20515,1775,2330,555
Truck20516,1780,2335,555
Truck20517,1785,2340,555
Truck20518,1790,2345,555
Truck20521,1805,2360,555
Truck20522,1810,2365,555
Truck20520,1800,2369,569
Truck20523,1815,2372,557
Truck20524,1820,2375,555
Truck20525,1825,2382,557
Truck20526,1830,2385,555
Truck20527,1835,2390,555
Truck20528,1840,2395,555
Truck20519,1795,2399,604
Truck20530,1850,2408,558
Truck20531,1855,2413,558
Truck20529,1845,2414,569
Truck20532,1860,2415,555
Truck20533,1865,2420,555
Truck20534,1870,2425,555
Truck20536,1880,2438,558
Truck20537,1885,2440,555
Truck20538,1890,2445,555
Truck20539,1895,2450,555
Truck20540,1900,2457,557
Truck20541,1905,2463,558
Truck20542,1910,2465,555
Truck20543,1915,2470,555
Truck20544,1920,2475,555
Truck20535,1875,2479,604
Truck20545,1925,2482,557
Truck20546,1930,2485,555
Truck20547,1935,2490,555
Truck20548,1940,2495,555
Truck20549,1945,2500,555
Truck20551,1955,2510,555
Truck20552,1960,2515,555
Truck20553,1965,2523,558
Truck20554,1970,2525,555
Truck20555,1975,2530,555
Truck20556,1980,2535,555
Truck20557,1985,2540,555
Truck20558,1990,2545,555
Truck20559,1995,2550,555
Truck20550,1950,2554,604
Truck20560,2000,2555,555
Truck20561,2005,2560,555
Truck20562,2010,2565,555
Truck20563,2015,2574,559
Truck20564,2020,2575,555
Truck20565,2025,2580,555
Truck20566,2030,2585,555
Truck20567,2035,2593,558
Truck20568,2040,2595,555
Truck20569,2045,2600,555
Truck20570,2050,2608,558
Truck20571,2055,2610,555
Truck20572,2060,2615,555
Truck20573,2065,2620,555
Truck20574,2070,2625,555
Truck20575,2075,2630,555
Truck20576,2080,2637,557
Truck20577,2085,2640,555
Truck20578,2090,2647,557
Truck20579,2095,2650,555
Truck20580,2100,2658,558
Truck20581,2105,2660,555
Truck20582,2110,2665,555
Truck20583,2115,2670,555
Truck20584,2120,2675,555
Truck20585,2125,2680,555
Truck20586,2130,2687,557
Truck20587,2135,2690,555
Truck20588,2140,2695,555
Truck20589,2145,2702,557
Truck20590,2150,2707,557
Truck20591,2155,2712,557
Truck20594,2170,2725,555
Truck20592,2160,2729,569
Truck20596,2180,2735,555
Truck20595,2175,2736,561
Truck20597,2185,2740,555
Truck20598,2190,2745,555
Truck20599,2195,2750,555
Truck20600,2200,2755,555
Truck20601,2205,2762,557
Truck20602,2210,2765,555
Truck20593,2165,2769,604
Truck20603,2215,2770,555
Truck20604,2220,2775,555
Truck20605,2225,2780,555
Truck20606,2230,2785,555
Truck20608,2240,2795,555
Truck20609,2245,2800,555
Truck20607,2235,2804,569
Truck20610,2250,2805,555
Truck20611,2255,2810,555
Truck20612,2260,2817,557
Truck20613,2265,2823,558
Truck20614,2270,2828,558
Truck20615,2275,2830,555
Truck20616,2280,2838,558
Truck20617,2285,2840,555
Truck20618,2290,2845,555
Truck20619,2295,2850,555
Truck20620,2300,2855,555
Truck20622,2310,2865,555
Truck20623,2315,2870,555
Truck20624,2320,2875,555
Truck20625,2325,2880,555
Truck20626,2330,2885,555
Truck20627,2335,2890,555
Truck20628,2340,2898,558
Truck20629,2345,2902,557
Truck20630,2350,2905,555
Truck20621,2305,2909,604
Truck20631,2355,2913,558
Truck20632,2360,2915,555
Truck20633,2365,2922,557
Truck20634,2370,2928,558
Truck20635,2375,2933,558
Truck20636,2380,2937,557
Truck20637,2385,2940,555
Truck20638,2390,2945,555
Truck20639,2395,2952,557
Truck20640,2400,2955,555
Truck20641,2405,2963,558
Truck20642,2410,2965,555
Truck20643,2415,2973,558
Truck20644,2420,2975,555
Truck20645,2425,2980,555
Truck20646,2430,2985,555
Truck20647,2435,2993,558
Truck20648,2440,2997,557
Truck20649,2445,3000,555
Truck20651,2455,3010,555
Truck20652,2460,3015,555
Truck20654,2470,3025,555
Truck20655,2475,3030,555
Truck20656,2480,3035,555
Truck20657,2485,3040,555
Truck20659,2495,3050,555
Truck20660,2500,3055,555
Truck20658,2490,3059,569
Truck20661,2505,3062,557
Truck20663,2515,3070,555
Truck20650,2450,3073,623
Truck20664,2520,3075,555
Truck20665,2525,3080,555
Truck20653,2465,3083,618
Truck20666,2530,3085,555
Truck20667,2535,3090,555
Truck20668,2540,3095,555
Truck20669,2545,3102,557
Truck20670,2550,3105,555
Truck20671,2555,3110,555
Truck20662,2510,3114,604
Truck20672,2560,3117,557
Truck20674,2570,3125,555
Truck20675,2575,3134,559
Truck20676,2580,3135,555
Truck20677,2585,3140,555
Truck20678,2590,3145,555
Truck20680,2600,3157,557
Truck20681,2605,3160,555
Truck20682,2610,3168,558
Truck20683,2615,3170,555
Truck20684,2620,3175,555
Truck20685,2625,3182,557
Truck20673,2565,3188,623
Truck20687,2635,3190,555
Truck20688,2640,3195,555
Truck20689,2645,3200,555
