bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,1815.3447684897317
5,Box culvert,N1,A,870.0000000000001,512.8283058294809
14,Kachpur bridge,N1,A,418.000000000001,213.56497032195395
15,Bridge end,N1,A,73.99999999999984,13400.750965028623
19,Box culvert,N1,B,347.999999999999,521.5537722434249
20,Box culvert,N1,A,414.0000000000015,600.285224029186
21,Box culvert,N1,A,125.99999999999945,8630.260006597166
23,Box culvert,N1,A,428.0000000000008,385.1064810314463
24,Box culvert,N1,A,183.9999999999993,6152.755786272469
26,Bridge start,N1,A,26.000000000001577,7001.267244098934
27,Bridge end,N1,A,164.99999999999915,11544.325028522462
30,Box culvert,N1,A,851.9999999999985,510.3412132762588
33,Box culvert,N1,B,960.9999999999984,365.82925940129917
36,Langalbandhu bridge,N1,B,160.00000000000014,22281.53849487236
37,Bridge end,N1,C,121.99999999999989,34684.718019048305
39,Bridge start,N1,C,21.0000000000008,16063.756965274513
40,Bridge end,N1,C,352.00000000000034,2113.1073570675244
41,Bridge start,N1,A,30.000000000001137,5099.453462694483
42,Bridge end,N1,A,289.99999999999915,391.0529955672861
44,Bridge start,N1,B,41.00000000000037,9917.107963544375
45,Bridge end,N1,A,620.000000000001,237.16442893773672
47,Box culvert,N1,C,643.0000000000007,717.579507660552
48,Box culvert,N1,B,3.0000000000001137,4131.1579686617815
51,Bridge start,N1,B,100.00000000000142,18369.73279237831
52,Bridge end,N1,B,82.00000000000074,12150.146920109311
54,Box culvert,N1,A,130.00000000000256,10117.668011153311
56,Bridge start,N1,B,227.999999999998,547.395682461541
57,Bridge end,N1,B,259.00000000000034,840.0200386691045
58,Bridge start,N1,B,121.99999999999989,17004.163244733256
59,Bridge end,N1,B,255.00000000000256,841.4028744263015
61,Meghna  bridge,N1,A,65.00000000000128,10068.802148591512
63,Bridge end,N1,A,126.00000000000122,10046.388817755105
66,Box culvert,N1,A,673.9999999999995,270.06925744746763
67,Box culvert,N1,A,316.0000000000025,197.3611616978886
69,Bridge start,N1,A,126.00000000000122,8707.377202733298
71,Bridge end,N1,A,656.0000000000024,216.49954592230267
72,Bridge start,N1,A,38.999999999997925,9257.718261165124
73,Bridge end,N1,A,396.0000000000008,378.0740585965035
75,Bridge start,N1,A,45.999999999999375,6069.231726568326
76,Bridge end,N1,A,646.0000000000008,217.84096271153453
78,Bridge start,N1,A,38.000000000000256,3897.6992819307757
79,Bridge end,N1,A,532.0,317.2411726877665
80,Bridge start,N1,A,38.000000000000256,6514.161433829358
81,Bridge end,N1,A,39.00000000000148,5252.854255576354
84,Bridge start,N1,A,40.0000000000027,7166.191764125127
85,Bridge end,N1,A,394.9999999999996,249.15930146788847
87,Box culvert,N1,A,582.0000000000007,214.4502894458341
89,Bridge start,N1,A,76.99999999999818,8867.653325736606
90,Bridge end,N1,A,442.9999999999978,425.29137195413387
91,Box culvert,N1,A,256.0000000000002,486.3407460097924
94,Bridge start,N1,A,39.99999999999915,4487.634909899494
95,Bridge end,N1,A,275.0000000000057,266.5296505107519
96,Box culvert,N1,A,650.9999999999962,303.30663587142584
98,Daudkandi bridge,N1,A,335.9999999999985,348.03833596924494
101,Daudkandi bridge,N1,A,354.9999999999969,379.6684258899062
104,Bridge start,N1,C,17.000000000003013,18840.624585742877
105,Bridge end,N1,C,46.99999999999704,21487.30985926887
107,Box culvert,N1,C,487.0000000000019,1935.9446754765863
111,Bridge start,N1,C,16.999999999995907,31984.16197983369
112,Bridge end,N1,C,24.00000000000091,20611.662840619032
116,Box culvert,N1,C,814.9999999999977,1039.8999660632585
120,Box culvert,N1,C,107.999999999997,34077.66973731719
