truck_id,generated_at_step,removed_at_step,total_driving_time
Truck80642,10,907,897
Truck80640,0,939,939
Truck80646,30,942,912
Truck80659,95,999,904
Truck80664,120,1054,934
Truck80669,145,1082,937
Truck80643,15,1120,1105
Truck80647,35,1128,1093
Truck80657,85,1136,1051
Truck80683,215,1149,934
Truck80686,230,1168,938
Truck80656,80,1172,1092
Truck80690,250,1179,929
Truck80705,325,1209,884
Truck80650,50,1210,1160
Truck80684,220,1221,1001
Truck80644,20,1226,1206
Truck80693,265,1227,962
Truck80702,310,1227,917
Truck80653,65,1247,1182
Truck80648,40,1250,1210
Truck80660,100,1250,1150
Truck80676,180,1281,1101
Truck80641,5,1282,1277
Truck80661,105,1287,1182
Truck80688,240,1292,1052
Truck80665,125,1295,1170
Truck80687,235,1301,1066
Truck80711,355,1304,949
Truck80671,155,1306,1151
Truck80663,115,1314,1199
Truck80675,175,1332,1157
Truck80645,25,1337,1312
Truck80655,75,1347,1272
Truck80668,140,1347,1207
Truck80721,405,1349,944
Truck80654,70,1372,1302
Truck80689,245,1382,1137
Truck80728,440,1393,953
Truck80672,160,1402,1242
Truck80679,195,1405,1210
Truck80681,205,1417,1212
Truck80652,60,1427,1367
Truck80670,150,1437,1287
Truck80719,395,1437,1042
Truck80706,330,1450,1120
Truck80680,200,1456,1256
Truck80662,110,1461,1351
Truck80695,275,1465,1190
Truck80692,260,1469,1209
Truck80740,500,1472,972
Truck80674,170,1477,1307
Truck80678,190,1494,1304
Truck80727,435,1499,1064
Truck80812,860,1502,642
Truck80698,290,1507,1217
Truck80694,270,1511,1241
Truck80731,455,1524,1069
Truck80651,55,1528,1473
Truck80712,360,1529,1169
Truck80708,340,1532,1192
Truck80696,280,1533,1253
Truck80697,285,1539,1254
Truck80666,130,1540,1410
Truck80741,505,1548,1043
Truck80743,515,1548,1033
Truck80682,210,1559,1349
Truck80716,380,1559,1179
Truck80649,45,1567,1522
Truck80673,165,1571,1406
Truck80658,90,1583,1493
Truck80720,400,1585,1185
Truck80738,490,1591,1101
Truck80717,385,1598,1213
Truck80667,135,1599,1464
Truck80685,225,1601,1376
Truck80724,420,1618,1198
Truck80749,545,1619,1074
Truck80779,695,1621,926
Truck80703,315,1624,1309
Truck80747,535,1630,1095
Truck80748,540,1631,1091
Truck80765,625,1632,1007
Truck80718,390,1638,1248
Truck80818,890,1652,762
Truck80723,415,1659,1244
Truck80715,375,1664,1289
Truck80759,595,1665,1070
Truck80691,255,1667,1412
Truck80700,300,1670,1370
Truck80753,565,1674,1109
Truck80709,345,1675,1330
Truck80726,430,1681,1251
Truck80707,335,1682,1347
Truck80722,410,1685,1275
Truck80819,895,1688,793
Truck80791,755,1695,940
Truck80796,780,1695,915
Truck80774,670,1704,1034
Truck80744,520,1711,1191
Truck80776,680,1716,1036
Truck80710,350,1721,1371
Truck80725,425,1725,1300
Truck80836,980,1725,745
Truck80734,470,1726,1256
Truck80737,485,1734,1249
Truck80790,750,1736,986
Truck80758,590,1744,1154
Truck80714,370,1746,1376
Truck80729,445,1747,1302
Truck80775,675,1752,1077
Truck80735,475,1753,1278
Truck80677,185,1771,1586
Truck80793,765,1774,1009
Truck80742,510,1775,1265
Truck80713,365,1778,1413
Truck80788,740,1782,1042
Truck80787,735,1793,1058
Truck80823,915,1795,880
Truck80755,575,1797,1222
Truck80761,605,1798,1193
Truck80762,610,1798,1188
Truck80699,295,1803,1508
Truck80756,580,1803,1223
Truck80733,465,1830,1365
Truck80704,320,1831,1511
Truck80736,480,1842,1362
Truck80795,775,1848,1073
Truck80764,620,1867,1247
Truck80746,530,1872,1342
Truck80732,460,1879,1419
Truck80760,600,1882,1282
Truck80771,655,1882,1227
Truck80757,585,1885,1300
Truck80701,305,1892,1587
Truck80840,1000,1899,899
Truck80797,785,1924,1139
Truck80828,940,1935,995
Truck80773,665,1941,1276
Truck80754,570,1942,1372
Truck80783,715,1943,1228
Truck80845,1025,1946,921
Truck80751,555,1948,1393
Truck80802,810,1950,1140
Truck80794,770,1952,1182
Truck80782,710,1958,1248
Truck80772,660,1963,1303
Truck80770,650,1966,1316
Truck80777,685,1973,1288
Truck80730,450,1984,1534
Truck80814,870,1985,1115
Truck80763,615,1988,1373
Truck80799,795,1999,1204
Truck80803,815,2025,1210
Truck80745,525,2033,1508
