truck_id,generated_at_step,removed_at_step,total_driving_time
Truck25920,0,557,557
Truck25921,5,560,555
Truck25922,10,565,555
Truck25923,15,570,555
Truck25924,20,579,559
Truck25925,25,580,555
Truck25926,30,585,555
Truck25927,35,590,555
Truck25928,40,595,555
Truck25929,45,600,555
Truck25930,50,605,555
Truck25931,55,613,558
Truck25934,70,625,555
Truck25935,75,630,555
Truck25936,80,635,555
Truck25933,65,639,574
Truck25937,85,640,555
Truck25938,90,645,555
Truck25939,95,653,558
Truck25940,100,655,555
Truck25941,105,663,558
Truck25942,110,668,558
Truck25943,115,670,555
Truck25944,120,675,555
Truck25945,125,680,555
Truck25932,60,686,626
Truck25946,130,687,557
Truck25947,135,695,560
Truck25948,140,695,555
Truck25949,145,700,555
Truck25950,150,705,555
Truck25951,155,710,555
Truck25952,160,715,555
Truck25953,165,720,555
Truck25954,170,727,557
Truck25955,175,733,558
Truck25957,185,740,555
Truck25958,190,745,555
Truck25959,195,750,555
Truck25956,180,754,574
Truck25960,200,755,555
Truck25961,205,760,555
Truck25962,210,765,555
Truck25963,215,772,557
Truck25965,225,780,555
Truck25966,230,785,555
Truck25967,235,793,558
Truck25964,220,794,574
Truck25968,240,795,555
Truck25969,245,806,561
Truck25970,250,808,558
Truck25971,255,810,555
Truck25972,260,815,555
Truck25974,270,825,555
Truck25975,275,830,555
Truck25977,285,840,555
Truck25978,290,845,555
Truck25979,295,852,557
Truck25980,300,855,555
Truck25982,310,865,555
Truck25983,315,873,558
Truck25984,320,875,555
Truck25973,265,893,628
Truck25987,335,893,558
Truck25988,340,895,555
Truck25989,345,903,558
Truck25976,280,906,626
Truck25990,350,908,558
Truck25992,360,920,560
Truck25993,365,920,555
Truck25994,370,928,558
Truck25981,305,931,626
Truck25995,375,932,557
Truck25996,380,937,557
Truck25997,385,940,555
Truck25998,390,947,557
Truck25999,395,950,555
Truck25985,325,951,626
Truck26000,400,955,555
Truck25986,330,959,629
Truck26001,405,960,555
Truck26002,410,965,555
Truck26003,415,970,555
Truck26004,420,978,558
Truck26005,425,982,557
Truck26006,430,987,557
Truck26007,435,995,560
Truck26008,440,995,555
Truck25991,355,998,643
Truck26009,445,1004,559
Truck26010,450,1008,558
Truck26011,455,1010,555
Truck26012,460,1015,555
Truck26013,465,1020,555
Truck26014,470,1027,557
Truck26016,480,1035,555
Truck26017,485,1040,555
Truck26018,490,1045,555
Truck26019,495,1050,555
Truck26020,500,1058,558
Truck26021,505,1060,555
Truck26023,515,1072,557
Truck26024,520,1075,555
Truck26025,525,1080,555
Truck26026,530,1087,557
Truck26027,535,1090,555
Truck26028,540,1095,555
Truck26015,475,1104,629
Truck26030,550,1107,557
Truck26031,555,1112,557
Truck26032,560,1115,555
Truck26033,565,1123,558
Truck26034,570,1125,555
Truck26035,575,1130,555
Truck26022,510,1136,626
Truck26036,580,1137,557
Truck26037,585,1140,555
Truck26038,590,1147,557
Truck26039,595,1152,557
Truck26040,600,1155,555
Truck26041,605,1160,555
Truck26042,610,1165,555
Truck26043,615,1172,557
Truck26029,545,1174,629
Truck26044,620,1178,558
Truck26046,630,1185,555
Truck26047,635,1190,555
Truck26045,625,1197,572
Truck26049,645,1203,558
Truck26050,650,1205,555
Truck26051,655,1213,558
Truck26052,660,1215,555
Truck26053,665,1225,560
Truck26054,670,1228,558
Truck26055,675,1233,558
Truck26056,680,1235,555
Truck26058,690,1245,555
Truck26059,695,1250,555
Truck26060,700,1255,555
Truck26057,685,1257,572
Truck26061,705,1260,555
Truck26062,710,1265,555
Truck26048,640,1268,628
Truck26063,715,1270,555
Truck26064,720,1275,555
Truck26065,725,1280,555
Truck26066,730,1287,557
Truck26067,735,1290,555
Truck26068,740,1295,555
Truck26069,745,1300,555
Truck26070,750,1305,555
Truck26071,755,1310,555
Truck26072,760,1320,560
Truck26073,765,1320,555
Truck26074,770,1328,558
Truck26075,775,1330,555
Truck26076,780,1335,555
Truck26077,785,1343,558
Truck26079,795,1350,555
Truck26080,800,1357,557
Truck26081,805,1363,558
Truck26082,810,1365,555
Truck26084,820,1375,555
Truck26085,825,1380,555
Truck26086,830,1387,557
Truck26083,815,1389,574
Truck26087,835,1390,555
Truck26088,840,1398,558
Truck26089,845,1400,555
Truck26090,850,1407,557
Truck26091,855,1410,555
Truck26078,790,1419,629
Truck26092,860,1419,559
Truck26093,865,1420,555
Truck26094,870,1425,555
Truck26095,875,1430,555
Truck26097,885,1440,555
Truck26096,880,1452,572
Truck26099,895,1453,558
Truck26100,900,1455,555
Truck26101,905,1463,558
Truck26104,920,1475,555
Truck26106,930,1485,555
Truck26107,935,1490,555
Truck26108,940,1495,555
Truck26109,945,1500,555
Truck26110,950,1505,555
Truck26111,955,1510,555
Truck26098,890,1516,626
Truck26112,960,1517,557
Truck26113,965,1520,555
Truck26116,980,1538,558
Truck26102,910,1539,629
Truck26117,985,1540,555
Truck26103,915,1544,629
Truck26118,990,1548,558
Truck26119,995,1550,555
Truck26105,925,1554,629
Truck26120,1000,1555,555
Truck26121,1005,1560,555
Truck26123,1015,1570,555
Truck26124,1020,1575,555
Truck26125,1025,1580,555
Truck26126,1030,1585,555
Truck26127,1035,1595,560
Truck26114,970,1599,629
Truck26131,1055,1610,555
Truck26132,1060,1617,557
Truck26115,975,1618,643
Truck26129,1045,1619,574
Truck26133,1065,1620,555
Truck26134,1070,1627,557
Truck26135,1075,1630,555
Truck26136,1080,1635,555
Truck26137,1085,1640,555
Truck26122,1010,1642,632
Truck26138,1090,1645,555
Truck26139,1095,1650,555
Truck26140,1100,1655,555
Truck26141,1105,1660,555
Truck26142,1110,1665,555
Truck26128,1040,1669,629
Truck26143,1115,1670,555
Truck26144,1120,1675,555
Truck26130,1050,1679,629
Truck26145,1125,1684,559
Truck26148,1140,1698,558
Truck26149,1145,1700,555
Truck26150,1150,1707,557
Truck26151,1155,1710,555
Truck26152,1160,1715,555
Truck26153,1165,1720,555
Truck26154,1170,1732,562
Truck26155,1175,1733,558
Truck26156,1180,1735,555
Truck26157,1185,1740,555
Truck26158,1190,1745,555
Truck26159,1195,1752,557
Truck26160,1200,1755,555
Truck26146,1130,1756,626
Truck26161,1205,1762,557
Truck26147,1135,1764,629
Truck26162,1210,1768,558
Truck26163,1215,1770,555
Truck26165,1225,1783,558
Truck26166,1230,1785,555
Truck26167,1235,1790,555
Truck26164,1220,1792,572
Truck26168,1240,1795,555
Truck26169,1245,1803,558
Truck26170,1250,1807,557
Truck26171,1255,1810,555
Truck26172,1260,1815,555
Truck26173,1265,1823,558
Truck26175,1275,1833,558
Truck26176,1280,1835,555
Truck26178,1290,1845,555
Truck26179,1295,1850,555
Truck26180,1300,1857,557
Truck26181,1305,1863,558
Truck26182,1310,1868,558
Truck26185,1325,1882,557
Truck26187,1335,1890,555
Truck26184,1320,1892,572
Truck26188,1340,1895,555
Truck26174,1270,1899,629
Truck26189,1345,1900,555
Truck26186,1330,1902,572
Truck26190,1350,1905,555
Truck26191,1355,1910,555
Truck26177,1285,1914,629
Truck26192,1360,1915,555
Truck26193,1365,1923,558
Truck26194,1370,1927,557
Truck26195,1375,1930,555
Truck26196,1380,1935,555
Truck26183,1315,1941,626
Truck26197,1385,1942,557
Truck26198,1390,1945,555
Truck26199,1395,1950,555
Truck26201,1405,1963,558
Truck26202,1410,1965,555
Truck26203,1415,1970,555
Truck26200,1400,1972,572
Truck26204,1420,1975,555
Truck26205,1425,1980,555
Truck26206,1430,1987,557
Truck26207,1435,1990,555
Truck26208,1440,1999,559
Truck26209,1445,2003,558
Truck26210,1450,2005,555
Truck26212,1460,2015,555
Truck26213,1465,2023,558
