truck_id,generated_at_step,removed_at_step,total_driving_time
Truck110886,30,1974,1944
Truck110925,225,2005,1780
Truck110895,75,2056,1981
Truck110924,220,2062,1842
Truck110953,365,2079,1714
Truck110919,195,2109,1914
Truck110949,345,2168,1823
Truck110911,155,2198,2043
Truck110885,25,2261,2236
Truck110884,20,2266,2246
Truck110907,135,2304,2169
Truck110894,70,2312,2242
Truck110918,190,2317,2127
Truck110922,210,2345,2135
Truck110955,375,2364,1989
Truck110915,175,2387,2212
Truck110926,230,2416,2186
Truck110917,185,2435,2250
Truck110890,50,2447,2397
Truck110883,15,2450,2435
Truck110888,40,2453,2413
Truck110889,45,2514,2469
Truck110927,235,2534,2299
Truck110931,255,2560,2305
Truck110898,90,2562,2472
Truck110969,445,2562,2117
Truck110905,125,2575,2450
Truck110958,390,2576,2186
Truck110999,595,2577,1982
Truck110921,205,2585,2380
Truck110893,65,2590,2525
Truck110892,60,2592,2532
Truck110887,35,2615,2580
Truck110928,240,2622,2382
Truck110950,350,2625,2275
Truck110943,315,2633,2318
Truck110891,55,2636,2581
Truck110881,5,2647,2642
Truck110946,330,2672,2342
Truck110977,485,2677,2192
Truck110908,140,2678,2538
Truck111022,710,2687,1977
Truck110938,290,2701,2411
Truck110910,150,2705,2555
Truck110916,180,2706,2526
Truck111010,650,2711,2061
Truck110904,120,2712,2592
Truck110902,110,2725,2615
Truck110930,250,2727,2477
Truck111063,915,2728,1813
Truck110913,165,2747,2582
Truck110880,0,2750,2750
Truck111009,645,2751,2106
Truck110932,260,2754,2494
Truck110957,385,2761,2376
Truck110899,95,2787,2692
Truck110937,285,2795,2510
Truck111053,865,2799,1934
Truck111034,770,2803,2033
Truck110897,85,2808,2723
Truck110914,170,2808,2638
Truck110959,395,2811,2416
Truck110882,10,2814,2804
Truck110961,405,2815,2410
Truck110964,420,2832,2412
Truck111000,600,2833,2233
Truck110948,340,2835,2495
Truck110923,215,2837,2622
Truck110993,565,2839,2274
Truck111023,715,2840,2125
Truck110940,300,2844,2544
Truck110941,305,2849,2544
Truck110997,585,2870,2285
Truck111018,690,2876,2186
Truck110903,115,2887,2772
Truck110896,80,2888,2808
Truck110994,570,2897,2327
Truck110978,490,2904,2414
Truck110998,590,2910,2320
Truck110942,310,2917,2607
Truck110909,145,2920,2775
Truck110906,130,2935,2805
Truck110965,425,2940,2515
Truck110900,100,2947,2847
Truck110912,160,2949,2789
Truck111119,1195,2970,1775
Truck110933,265,2971,2706
Truck111041,805,2973,2168
Truck111037,785,2981,2196
Truck111040,800,2981,2181
Truck111004,620,2982,2362
Truck110975,475,2985,2510
Truck110951,355,2989,2634
Truck111021,705,2998,2293
Truck110945,325,3000,2675
Truck110920,200,3016,2816
Truck111008,640,3031,2391
Truck110952,360,3032,2672
Truck110934,270,3039,2769
Truck110956,380,3053,2673
Truck111001,605,3055,2450
Truck110974,470,3062,2592
Truck110962,410,3075,2665
Truck110971,455,3083,2628
Truck111003,615,3094,2479
Truck110968,440,3108,2668
Truck111111,1155,3111,1956
Truck111044,820,3112,2292
Truck111014,670,3113,2443
Truck111090,1050,3128,2078
Truck110995,575,3129,2554
Truck110960,400,3137,2737
Truck111050,850,3137,2287
Truck111198,1590,3153,1563
Truck111077,985,3154,2169
Truck110936,280,3155,2875
Truck111030,750,3162,2412
Truck111107,1135,3163,2028
Truck111095,1075,3182,2107
Truck110973,465,3185,2720
Truck111054,870,3200,2330
Truck111043,815,3201,2386
Truck110966,430,3207,2777
Truck111091,1055,3213,2158
Truck111058,890,3218,2328
Truck110935,275,3219,2944
Truck110972,460,3219,2759
Truck110989,545,3219,2674
Truck111067,935,3222,2287
Truck110996,580,3226,2646
Truck111112,1160,3229,2069
Truck111062,910,3233,2323
Truck111039,795,3235,2440
Truck110980,500,3236,2736
Truck110992,560,3242,2682
Truck111013,665,3247,2582
Truck111130,1250,3265,2015
Truck110947,335,3279,2944
Truck110987,535,3280,2745
Truck110985,525,3281,2756
Truck111020,700,3285,2585
Truck110954,370,3286,2916
Truck110988,540,3287,2747
Truck111035,775,3291,2516
Truck111031,755,3297,2542
Truck111133,1265,3312,2047
Truck111177,1485,3314,1829
Truck111162,1410,3321,1911
Truck110981,505,3330,2825
Truck110970,450,3331,2881
Truck110929,245,3335,3090
Truck110986,530,3338,2808
Truck111032,760,3343,2583
Truck111017,685,3344,2659
Truck110967,435,3347,2912
Truck111159,1395,3348,1953
Truck111011,655,3349,2694
Truck111088,1040,3350,2310
Truck111033,765,3359,2594
Truck110991,555,3362,2807
Truck111104,1120,3364,2244
Truck111006,630,3375,2745
Truck111055,875,3376,2501
Truck111096,1080,3392,2312
Truck111019,695,3396,2701
Truck111100,1100,3402,2302
Truck111056,880,3412,2532
Truck110939,295,3415,3120
Truck111016,680,3435,2755
Truck111109,1145,3437,2292
Truck110990,550,3446,2896
Truck111027,735,3454,2719
Truck111047,835,3461,2626
