bridge_id,bridge_name,road_name,condition,length,total_wait_time
1,Box Culvert,N1,A,8.000000000000007,1117.5541982638322
5,Box culvert,N1,A,870.0000000000001,112.0844316566061
14,Kachpur bridge,N1,A,418.000000000001,167.12328911167322
15,Bridge end,N1,A,73.99999999999984,4115.817702147973
19,Box culvert,N1,B,347.999999999999,465.27733355545104
20,Box culvert,N1,A,414.0000000000015,148.13052275366385
21,Box culvert,N1,A,125.99999999999945,5493.9760419952945
23,Box culvert,N1,A,428.0000000000008,202.9790847047507
24,Box culvert,N1,A,183.9999999999993,5751.7505183847
26,Bridge start,N1,A,26.000000000001577,1595.7564631620141
27,Bridge end,N1,A,164.99999999999915,4006.893768700967
30,Box culvert,N1,A,851.9999999999985,203.64874932162402
33,Box culvert,N1,B,960.9999999999984,363.7205023878029
36,Langalbandhu bridge,N1,B,160.00000000000014,9869.533393803353
37,Bridge end,N1,C,121.99999999999989,21006.866425503413
39,Bridge start,N1,C,21.0000000000008,6553.958089885818
40,Bridge end,N1,C,352.00000000000034,494.3003867610433
41,Bridge start,N1,A,30.000000000001137,2473.506102175194
42,Bridge end,N1,A,289.99999999999915,136.7711135345712
44,Bridge start,N1,B,41.00000000000037,4399.879240370552
45,Bridge end,N1,A,620.000000000001,178.31040624856234
47,Box culvert,N1,C,643.0000000000007,424.2123976975277
48,Box culvert,N1,B,3.0000000000001137,2417.807899869197
51,Bridge start,N1,B,100.00000000000142,8579.347558313968
52,Bridge end,N1,B,82.00000000000074,8850.970817237694
54,Box culvert,N1,A,130.00000000000256,3759.1043110870446
56,Bridge start,N1,B,227.999999999998,407.7488315430748
57,Bridge end,N1,B,259.00000000000034,255.24578555202098
58,Bridge start,N1,B,121.99999999999989,8444.918771529974
59,Bridge end,N1,B,255.00000000000256,262.34873317755813
61,Meghna  bridge,N1,A,65.00000000000128,3194.6486970459796
63,Bridge end,N1,A,126.00000000000122,3941.2226972512617
66,Box culvert,N1,A,673.9999999999995,180.93762499320542
67,Box culvert,N1,A,316.0000000000025,139.8604537436413
69,Bridge start,N1,A,126.00000000000122,6711.008926653728
71,Bridge end,N1,A,656.0000000000024,136.06889661856053
72,Bridge start,N1,A,38.999999999997925,3208.039554348984
73,Bridge end,N1,A,396.0000000000008,179.1769426710858
75,Bridge start,N1,A,45.999999999999375,3414.4211446768854
76,Bridge end,N1,A,646.0000000000008,186.82114521563673
78,Bridge start,N1,A,38.000000000000256,2122.566153779492
79,Bridge end,N1,A,532.0,135.11139840305387
80,Bridge start,N1,A,38.000000000000256,1609.1367756522773
81,Bridge end,N1,A,39.00000000000148,1552.9902328336364
84,Bridge start,N1,A,40.0000000000027,1064.9224045684389
85,Bridge end,N1,A,394.9999999999996,182.56746768277213
87,Box culvert,N1,A,582.0000000000007,162.5580665452676
89,Bridge start,N1,A,76.99999999999818,4708.76341549712
90,Bridge end,N1,A,442.9999999999978,156.5535410062175
91,Box culvert,N1,A,256.0000000000002,180.54462552412858
94,Bridge start,N1,A,39.99999999999915,4179.106041020749
95,Bridge end,N1,A,275.0000000000057,213.62183638224607
96,Box culvert,N1,A,650.9999999999962,279.98475997708823
98,Daudkandi bridge,N1,A,335.9999999999985,144.41822009696358
101,Daudkandi bridge,N1,A,354.9999999999969,128.657731488939
104,Bridge start,N1,C,17.000000000003013,12528.655180702443
105,Bridge end,N1,C,46.99999999999704,10877.766741923144
107,Box culvert,N1,C,487.0000000000019,993.9105363248767
111,Bridge start,N1,C,16.999999999995907,13216.545498435231
112,Bridge end,N1,C,24.00000000000091,12279.806227606194
116,Box culvert,N1,C,814.9999999999977,616.1536431534223
120,Box culvert,N1,C,107.999999999997,16700.87508580951
124,Bridge start,N1,A,20.000000000003126,2183.0081543799924
125,Bridge end,N1,A,576.9999999999982,209.11742540010866
128,Bridge start,N1,A,15.999999999998238,2288.9161959805597
129,Bridge end,N1,A,390.00000000000057,154.59659535237952
132,Box culvert,N1,C,632.9999999999956,524.1302685876893
137,Bridge start,N1,C,42.00000000000159,13391.87606127934
138,Bridge end,N1,C,101.99999999999676,18246.437100863575
142,Box culvert,N1,B,77.99999999999585,12288.216659745842
