truck_id,generated_at_step,removed_at_step,total_driving_time
Truck57604,20,744,724
Truck57620,100,814,714
Truck57611,55,833,778
Truck57613,65,844,779
Truck57601,5,846,841
Truck57625,125,864,739
Truck57636,180,867,687
Truck57614,70,868,798
Truck57624,120,901,781
Truck57612,60,919,859
Truck57632,160,919,759
Truck57619,95,944,849
Truck57627,135,983,848
Truck57651,255,984,729
Truck57617,85,995,910
Truck57634,170,1004,834
Truck57603,15,1024,1009
Truck57606,30,1038,1008
Truck57622,110,1048,938
Truck57653,265,1050,785
Truck57630,150,1052,902
Truck57609,45,1055,1010
Truck57607,35,1065,1030
Truck57605,25,1072,1047
Truck57628,140,1081,941
Truck57602,10,1084,1074
Truck57621,105,1100,995
Truck57648,240,1101,861
Truck57649,245,1104,859
Truck57643,215,1114,899
Truck57646,230,1144,914
Truck57658,290,1147,857
Truck57678,390,1148,758
Truck57615,75,1149,1074
Truck57616,80,1155,1075
Truck57631,155,1155,1000
Truck57669,345,1157,812
Truck57660,300,1158,858
Truck57642,210,1164,954
Truck57610,50,1175,1125
Truck57661,305,1190,885
Truck57668,340,1193,853
Truck57600,0,1203,1203
Truck57618,90,1212,1122
Truck57637,185,1216,1031
Truck57671,355,1217,862
Truck57644,220,1220,1000
Truck57633,165,1224,1059
Truck57652,260,1227,967
Truck57635,175,1239,1064
Truck57662,310,1241,931
Truck57664,320,1242,922
Truck57608,40,1245,1205
Truck57684,420,1245,825
Truck57692,460,1245,785
Truck57639,195,1249,1054
Truck57667,335,1251,916
Truck57687,435,1253,818
Truck57659,295,1254,959
Truck57665,325,1266,941
Truck57685,425,1268,843
Truck57641,205,1273,1068
Truck57663,315,1275,960
Truck57679,395,1293,898
Truck57623,115,1296,1181
Truck57675,375,1304,929
Truck57647,235,1307,1072
Truck57716,580,1310,730
Truck57673,365,1313,948
Truck57654,270,1315,1045
Truck57629,145,1317,1172
Truck57698,490,1319,829
Truck57683,415,1321,906
Truck57650,250,1324,1074
Truck57676,380,1352,972
Truck57715,575,1370,795
Truck57672,360,1373,1013
Truck57688,440,1386,946
Truck57726,630,1398,768
Truck57681,405,1400,995
Truck57690,450,1400,950
Truck57686,430,1403,973
Truck57710,550,1419,869
Truck57702,510,1424,914
Truck57703,515,1427,912
Truck57739,695,1427,732
Truck57657,285,1430,1145
Truck57682,410,1434,1024
Truck57695,475,1443,968
Truck57645,225,1445,1220
Truck57719,595,1448,853
Truck57742,710,1451,741
Truck57666,330,1453,1123
Truck57640,200,1464,1264
Truck57677,385,1468,1083
Truck57728,640,1468,828
Truck57670,350,1471,1121
Truck57696,480,1479,999
Truck57717,585,1483,898
Truck57721,605,1484,879
Truck57656,280,1485,1205
