truck_id,generated_at_step,removed_at_step,total_driving_time
Truck115213,65,3736,3671
Truck115234,170,3739,3569
Truck115202,10,3883,3873
Truck115269,345,3920,3575
Truck115242,210,3946,3736
Truck115237,185,4035,3850
Truck115209,45,4100,4055
Truck115244,220,4138,3918
Truck115264,320,4182,3862
Truck115206,30,4194,4164
Truck115226,130,4239,4109
Truck115255,275,4239,3964
Truck115317,585,4239,3654
Truck115229,145,4309,4164
Truck115211,55,4334,4279
Truck115248,240,4337,4097
Truck115340,700,4365,3665
Truck115272,360,4376,4016
Truck115283,415,4391,3976
Truck115228,140,4416,4276
Truck115215,75,4418,4343
Truck115246,230,4426,4196
Truck115254,270,4449,4179
Truck115200,0,4451,4451
Truck115224,120,4480,4360
Truck115324,620,4499,3879
Truck115292,460,4527,4067
Truck115280,400,4531,4131
Truck115210,50,4551,4501
Truck115216,80,4557,4477
Truck115270,350,4560,4210
Truck115362,810,4561,3751
Truck115230,150,4568,4418
Truck115295,475,4571,4096
Truck115203,15,4573,4558
Truck115439,1195,4575,3380
Truck115375,875,4577,3702
Truck115225,125,4586,4461
Truck115276,380,4597,4217
Truck115396,980,4600,3620
Truck115256,280,4609,4329
Truck115217,85,4618,4533
Truck115383,915,4618,3703
Truck115205,25,4625,4600
Truck115328,640,4642,4002
Truck115400,1000,4642,3642
Truck115278,390,4660,4270
Truck115207,35,4668,4633
Truck115271,355,4668,4313
Truck115243,215,4683,4468
Truck115289,445,4709,4264
Truck115251,255,4714,4459
Truck115345,725,4718,3993
Truck115478,1390,4723,3333
Truck115245,225,4727,4502
Truck115319,595,4730,4135
Truck115236,180,4733,4553
Truck115477,1385,4747,3362
Truck115222,110,4750,4640
Truck115390,950,4752,3802
Truck115273,365,4755,4390
Truck115223,115,4760,4645
Truck115257,285,4764,4479
Truck115353,765,4767,4002
Truck115220,100,4771,4671
Truck115355,775,4777,4002
Truck115279,395,4784,4389
Truck115323,615,4791,4176
Truck115218,90,4795,4705
Truck115252,260,4806,4546
Truck115346,730,4806,4076
Truck115262,310,4814,4504
Truck115212,60,4824,4764
Truck115311,555,4832,4277
Truck115354,770,4843,4073
Truck115250,250,4844,4594
Truck115275,375,4847,4472
Truck115341,705,4859,4154
Truck115204,20,4874,4854
Truck115304,520,4874,4354
Truck115235,175,4878,4703
Truck115310,550,4881,4331
Truck115465,1325,4884,3559
Truck115291,455,4887,4432
Truck115294,470,4891,4421
Truck115358,790,4891,4101
Truck115247,235,4898,4663
Truck115290,450,4926,4476
Truck115303,515,4934,4419
Truck115325,625,4934,4309
Truck115221,105,4935,4830
Truck115259,295,4935,4640
Truck115266,330,4952,4622
Truck115300,500,4959,4459
Truck115384,920,4961,4041
Truck115299,495,4962,4467
Truck115258,290,4965,4675
Truck115309,545,4968,4423
Truck115233,165,4983,4818
Truck115282,410,4988,4578
Truck115327,635,4989,4354
Truck115424,1120,4994,3874
Truck115352,760,4999,4239
Truck115326,630,5001,4371
Truck115410,1050,5005,3955
Truck115238,190,5008,4818
Truck115307,535,5015,4480
Truck115404,1020,5028,4008
Truck115343,715,5042,4327
Truck115312,560,5068,4508
Truck115253,265,5088,4823
Truck115332,660,5088,4428
Truck115331,655,5090,4435
