truck_id,generated_at_step,removed_at_step,total_driving_time
Truck43217,85,664,579
Truck43211,55,681,626
Truck43218,90,697,607
Truck43219,95,711,616
Truck43231,155,718,563
Truck43208,40,731,691
Truck43232,160,742,582
Truck43225,125,757,632
Truck43201,5,758,753
Truck43233,165,758,593
Truck43227,135,760,625
Truck43216,80,796,716
Truck43212,60,808,748
Truck43243,215,831,616
Truck43220,100,834,734
Truck43229,145,834,689
Truck43203,15,838,823
Truck43223,115,845,730
Truck43205,25,846,821
Truck43207,35,850,815
Truck43224,120,853,733
Truck43226,130,870,740
Truck43221,105,871,766
Truck43230,150,874,724
Truck43235,175,876,701
Truck43245,225,877,652
Truck43240,200,879,679
Truck43204,20,883,863
Truck43228,140,888,748
Truck43242,210,891,681
Truck43247,235,899,664
Truck43209,45,910,865
Truck43214,70,911,841
Truck43234,170,913,743
Truck43202,10,914,904
Truck43206,30,914,884
Truck43254,270,915,645
Truck43200,0,921,921
Truck43248,240,926,686
Truck43213,65,928,863
Truck43239,195,939,744
Truck43241,205,961,756
Truck43222,110,968,858
Truck43264,320,976,656
Truck43210,50,977,927
Truck43260,300,982,682
Truck43215,75,996,921
Truck43250,250,996,746
Truck43253,265,996,731
Truck43261,305,998,693
Truck43259,295,1016,721
Truck43256,280,1021,741
Truck43236,180,1022,842
Truck43262,310,1030,720
Truck43268,340,1030,690
Truck43279,395,1032,637
Truck43244,220,1033,813
Truck43246,230,1045,815
Truck43255,275,1045,770
Truck43274,370,1055,685
Truck43258,290,1058,768
Truck43252,260,1059,799
Truck43237,185,1060,875
Truck43272,360,1061,701
Truck43291,455,1061,606
Truck43285,425,1080,655
Truck43283,415,1082,667
Truck43278,390,1091,701
Truck43275,375,1095,720
Truck43249,245,1100,855
Truck43238,190,1106,916
Truck43273,365,1122,757
Truck43280,400,1123,723
Truck43288,440,1125,685
Truck43266,330,1141,811
Truck43271,355,1144,789
Truck43313,565,1157,592
Truck43257,285,1158,873
Truck43251,255,1168,913
Truck43265,325,1176,851
Truck43267,335,1176,841
Truck43296,480,1179,699
Truck43300,500,1184,684
Truck43289,445,1187,742
Truck43276,380,1193,813
Truck43317,585,1194,609
Truck43294,470,1202,732
Truck43324,620,1212,592
Truck43295,475,1228,753
Truck43290,450,1232,782
Truck43297,485,1233,748
Truck43284,420,1242,822
Truck43281,405,1243,838
Truck43303,515,1245,730
Truck43327,635,1245,610
Truck43310,550,1246,696
Truck43320,600,1246,646
Truck43312,560,1257,697
Truck43287,435,1261,826
Truck43314,570,1266,696
Truck43330,650,1270,620
Truck43318,590,1271,681
Truck43292,460,1276,816
Truck43293,465,1277,812
Truck43270,350,1294,944
Truck43299,495,1313,818
Truck43328,640,1313,673
Truck43286,430,1317,887
Truck43263,315,1318,1003
Truck43342,710,1319,609
Truck43316,580,1322,742
Truck43335,675,1324,649
Truck43277,385,1340,955
Truck43321,605,1340,735
Truck43301,505,1344,839
Truck43308,540,1346,806
Truck43307,535,1363,828
Truck43323,615,1372,757
Truck43337,685,1380,695
Truck43282,410,1381,971
Truck43319,595,1381,786
Truck43302,510,1382,872
Truck43305,525,1384,859
Truck43269,345,1389,1044
Truck43344,720,1389,669
Truck43306,530,1393,863
Truck43346,730,1395,665
Truck43331,655,1399,744
Truck43309,545,1403,858
Truck43329,645,1409,764
Truck43304,520,1411,891
Truck43353,765,1418,653
Truck43341,705,1422,717
Truck43356,780,1445,665
Truck43340,700,1448,748
Truck43345,725,1457,732
Truck43366,830,1458,628
Truck43336,680,1467,787
Truck43332,660,1474,814
Truck43325,625,1484,859
Truck43376,880,1492,612
Truck43363,815,1501,686
Truck43322,610,1514,904
Truck43349,745,1519,774
Truck43350,750,1519,769
Truck43298,490,1524,1034
Truck43362,810,1525,715
Truck43364,820,1525,705
Truck43315,575,1527,952
Truck43311,555,1529,974
Truck43326,630,1538,908
Truck43360,800,1547,747
Truck43374,870,1547,677
Truck43385,925,1560,635
Truck43357,785,1563,778
Truck43348,740,1567,827
Truck43343,715,1570,855
Truck43370,850,1571,721
Truck43365,825,1588,763
Truck43355,775,1589,814
Truck43399,995,1590,595
Truck43352,760,1591,831
Truck43377,885,1592,707
Truck43386,930,1593,663
Truck43351,755,1598,843
Truck43368,840,1609,769
Truck43391,955,1615,660
Truck43400,1000,1615,615
Truck43338,690,1621,931
Truck43347,735,1635,900
Truck43372,860,1635,775
Truck43404,1020,1638,618
Truck43378,890,1641,751
Truck43384,920,1642,722
Truck43361,805,1644,839
Truck43339,695,1659,964
Truck43387,935,1660,725
Truck43414,1070,1670,600
Truck43383,915,1671,756
Truck43395,975,1675,700
Truck43388,940,1684,744
Truck43398,990,1684,694
Truck43354,770,1688,918
Truck43394,970,1689,719
Truck43333,665,1693,1028
Truck43359,795,1693,898
Truck43381,905,1696,791
Truck43334,670,1699,1029
Truck43367,835,1703,868
Truck43423,1115,1709,594
Truck43375,875,1711,836
Truck43408,1040,1717,677
Truck43411,1055,1726,671
Truck43390,950,1728,778
Truck43406,1030,1734,704
Truck43413,1065,1736,671
Truck43392,960,1739,779
Truck43422,1110,1746,636
Truck43402,1010,1758,748
Truck43371,855,1762,907
Truck43415,1075,1763,688
Truck43397,985,1766,781
