truck_id,generated_at_step,removed_at_step,total_driving_time
Truck54721,5,613,608
Truck54728,40,642,602
Truck54724,20,654,634
Truck54727,35,659,624
Truck54732,60,695,635
Truck54722,10,745,735
Truck54729,45,745,700
Truck54754,170,790,620
Truck54740,100,795,695
Truck54744,120,803,683
Truck54749,145,808,663
Truck54720,0,831,831
Truck54734,70,833,763
Truck54742,110,837,727
Truck54730,50,854,804
Truck54741,105,856,751
Truck54756,180,868,688
Truck54750,150,877,727
Truck54757,185,880,695
Truck54748,140,884,744
Truck54769,245,887,642
Truck54758,190,899,709
Truck54745,125,912,787
Truck54738,90,922,832
Truck54737,85,925,840
Truck54725,25,934,909
Truck54793,365,934,569
Truck54768,240,936,696
Truck54762,210,937,727
Truck54765,225,940,715
Truck54751,155,941,786
Truck54731,55,942,887
Truck54733,65,943,878
Truck54739,95,943,848
Truck54723,15,944,929
Truck54779,295,950,655
Truck54726,30,956,926
Truck54786,330,958,628
Truck54735,75,960,885
Truck54774,270,973,703
Truck54764,220,995,775
Truck54759,195,998,803
Truck54771,255,1002,747
Truck54760,200,1010,810
Truck54763,215,1017,802
Truck54752,160,1024,864
Truck54799,395,1025,630
Truck54743,115,1033,918
Truck54776,280,1038,758
Truck54755,175,1039,864
Truck54805,425,1039,614
Truck54808,440,1042,602
Truck54746,130,1043,913
Truck54784,320,1046,726
Truck54791,355,1051,696
Truck54736,80,1054,974
Truck54780,300,1054,754
Truck54795,375,1054,679
Truck54773,265,1056,791
Truck54767,235,1058,823
Truck54783,315,1058,743
Truck54802,410,1060,650
Truck54790,350,1082,732
Truck54775,275,1084,809
Truck54800,400,1086,686
Truck54785,325,1093,768
Truck54820,500,1095,595
Truck54766,230,1096,866
Truck54781,305,1097,792
Truck54761,205,1100,895
Truck54770,250,1101,851
Truck54753,165,1115,950
Truck54798,390,1122,732
Truck54806,430,1133,703
Truck54824,520,1133,613
Truck54810,450,1143,693
Truck54789,345,1144,799
Truck54787,335,1149,814
Truck54818,490,1150,660
Truck54816,480,1155,675
Truck54822,510,1156,646
Truck54777,285,1157,872
Truck54797,385,1159,774
Truck54772,260,1180,920
Truck54794,370,1186,816
Truck54747,135,1191,1056
Truck54829,545,1201,656
Truck54801,405,1203,798
Truck54825,525,1214,689
Truck54778,290,1223,933
Truck54803,415,1234,819
Truck54826,530,1238,708
Truck54813,465,1242,777
Truck54841,605,1246,641
Truck54828,540,1251,711
Truck54782,310,1252,942
Truck54815,475,1252,777
Truck54809,445,1255,810
Truck54796,380,1258,878
Truck54844,620,1260,640
Truck54788,340,1264,924
Truck54830,550,1265,715
Truck54858,690,1274,584
Truck54827,535,1275,740
Truck54819,495,1280,785
Truck54853,665,1286,621
Truck54838,590,1287,697
Truck54865,725,1289,564
Truck54811,455,1295,840
Truck54850,650,1297,647
Truck54848,640,1300,660
Truck54833,565,1303,738
Truck54814,470,1309,839
Truck54857,685,1317,632
