truck_id,generated_at_step,removed_at_step,total_driving_time
Truck97942,110,1501,1391
Truck97938,90,1510,1420
Truck97932,60,1544,1484
Truck97937,85,1665,1580
Truck97941,105,1666,1561
Truck97992,360,1682,1322
Truck97965,225,1683,1458
Truck97921,5,1699,1694
Truck97933,65,1700,1635
Truck97920,0,1708,1708
Truck97959,195,1722,1527
Truck97925,25,1745,1720
Truck97949,145,1766,1621
Truck97923,15,1768,1753
Truck97927,35,1798,1763
Truck97962,210,1831,1621
Truck97956,180,1840,1660
Truck97952,160,1853,1693
Truck97940,100,1858,1758
Truck97966,230,1883,1653
Truck98032,560,1889,1329
Truck97997,385,1898,1513
Truck97946,130,1902,1772
Truck97929,45,1913,1868
Truck97945,125,1928,1803
Truck97957,185,1928,1743
Truck97958,190,1936,1746
Truck97968,240,1939,1699
Truck97943,115,1941,1826
Truck97977,285,1941,1656
Truck97926,30,1960,1930
Truck98000,400,1961,1561
Truck97951,155,1967,1812
Truck97960,200,1975,1775
Truck97961,205,1975,1770
Truck97982,310,1981,1671
Truck97928,40,2001,1961
Truck97939,95,2004,1909
Truck97964,220,2004,1784
Truck97953,165,2006,1841
Truck97981,305,2007,1702
Truck97995,375,2024,1649
Truck97976,280,2034,1754
Truck98015,475,2037,1562
Truck97924,20,2043,2023
Truck97944,120,2046,1926
Truck97996,380,2047,1667
Truck97948,140,2065,1925
Truck97978,290,2067,1777
Truck98001,405,2077,1672
Truck97983,315,2079,1764
Truck98038,590,2080,1490
Truck98020,500,2082,1582
Truck98017,485,2083,1598
Truck98025,525,2091,1566
Truck97991,355,2100,1745
Truck97986,330,2101,1771
Truck98005,425,2102,1677
Truck97999,395,2103,1708
Truck97970,250,2108,1858
Truck97936,80,2120,2040
Truck97972,260,2120,1860
Truck97973,265,2122,1857
Truck98035,575,2128,1553
Truck98065,725,2130,1405
Truck97984,320,2137,1817
Truck97922,10,2144,2134
Truck97934,70,2153,2083
Truck97930,50,2161,2111
Truck98013,465,2179,1714
Truck98018,490,2189,1699
Truck97967,235,2194,1959
Truck97955,175,2198,2023
Truck97975,275,2209,1934
Truck98051,655,2213,1558
Truck98054,670,2214,1544
Truck98036,580,2217,1637
Truck98002,410,2231,1821
Truck98045,625,2234,1609
Truck97993,365,2237,1872
Truck97985,325,2241,1916
Truck98041,605,2250,1645
Truck97990,350,2264,1914
Truck98009,445,2265,1820
Truck97974,270,2277,2007
Truck98086,830,2277,1447
Truck98026,530,2280,1750
Truck98112,960,2281,1321
Truck97954,170,2282,2112
Truck98030,550,2290,1740
Truck98042,610,2291,1681
Truck97989,345,2298,1953
Truck97935,75,2299,2224
Truck97987,335,2303,1968
Truck97931,55,2306,2251
Truck98004,420,2306,1886
Truck97980,300,2316,2016
Truck98014,470,2317,1847
Truck98031,555,2317,1762
Truck97947,135,2318,2183
Truck98043,615,2322,1707
Truck97988,340,2325,1985
Truck97950,150,2341,2191
Truck98023,515,2341,1826
Truck98012,460,2357,1897
Truck98058,690,2357,1667
Truck98010,450,2368,1918
Truck98003,415,2369,1954
Truck97969,245,2374,2129
Truck98064,720,2377,1657
Truck97998,390,2387,1997
Truck98024,520,2390,1870
Truck98029,545,2394,1849
Truck98052,660,2417,1757
Truck98021,505,2420,1915
Truck98008,440,2421,1981
Truck98063,715,2425,1710
Truck98123,1015,2431,1416
Truck98006,430,2433,2003
Truck98040,600,2434,1834
Truck97963,215,2435,2220
Truck98085,825,2439,1614
Truck98097,885,2455,1570
Truck98027,535,2459,1924
Truck97994,370,2463,2093
Truck98046,630,2464,1834
Truck98125,1025,2465,1440
