truck_id,generated_at_step,removed_at_step,total_driving_time
Truck69140,100,842,742
Truck69126,30,903,873
Truck69135,75,927,852
Truck69158,190,928,738
Truck69139,95,930,835
Truck69159,195,935,740
Truck69130,50,940,890
Truck69121,5,959,954
Truck69124,20,962,942
Truck69151,155,967,812
Truck69123,15,980,965
Truck69133,65,987,922
Truck69191,355,1005,650
Truck69143,115,1010,895
Truck69122,10,1011,1001
Truck69120,0,1021,1021
Truck69165,225,1022,797
Truck69127,35,1030,995
Truck69142,110,1049,939
Truck69141,105,1073,968
Truck69150,150,1105,955
Truck69146,130,1118,988
Truck69155,175,1119,944
Truck69152,160,1132,972
Truck69164,220,1132,912
Truck69167,235,1144,909
Truck69136,80,1148,1068
Truck69166,230,1150,920
Truck69207,435,1158,723
Truck69131,55,1161,1106
Truck69138,90,1164,1074
Truck69144,120,1178,1058
Truck69169,245,1181,936
Truck69194,370,1181,811
Truck69128,40,1193,1153
Truck69177,285,1197,912
Truck69179,295,1200,905
Truck69129,45,1201,1156
Truck69145,125,1225,1100
Truck69205,425,1228,803
Truck69200,400,1233,833
Truck69134,70,1244,1174
Truck69183,315,1254,939
Truck69186,330,1260,930
Truck69189,345,1262,917
Truck69154,170,1281,1111
Truck69162,210,1282,1072
Truck69170,250,1284,1034
Truck69125,25,1287,1262
Truck69168,240,1292,1052
Truck69181,305,1294,989
Truck69147,135,1297,1162
Truck69156,180,1301,1121
Truck69137,85,1302,1217
Truck69148,140,1310,1170
Truck69185,325,1319,994
Truck69220,500,1320,820
Truck69153,165,1324,1159
Truck69192,360,1329,969
Truck69149,145,1333,1188
Truck69132,60,1334,1274
Truck69226,530,1337,807
Truck69182,310,1338,1028
Truck69203,415,1338,923
Truck69211,455,1343,888
Truck69157,185,1355,1170
Truck69209,445,1358,913
Truck69175,275,1366,1091
Truck69173,265,1370,1105
Truck69199,395,1382,987
Truck69193,365,1383,1018
Truck69163,215,1384,1169
Truck69172,260,1386,1126
Truck69174,270,1390,1120
Truck69238,590,1398,808
Truck69233,565,1410,845
Truck69245,625,1411,786
Truck69216,480,1419,939
Truck69161,205,1422,1217
Truck69196,380,1422,1042
Truck69187,335,1431,1096
Truck69223,515,1441,926
Truck69242,610,1441,831
Truck69212,460,1445,985
Truck69195,375,1450,1075
Truck69218,490,1450,960
Truck69190,350,1466,1116
Truck69198,390,1473,1083
Truck69219,495,1476,981
Truck69178,290,1479,1189
Truck69160,200,1480,1280
Truck69235,575,1485,910
Truck69180,300,1487,1187
Truck69224,520,1492,972
Truck69206,430,1497,1067
Truck69240,600,1499,899
Truck69184,320,1500,1180
Truck69188,340,1500,1160
Truck69241,605,1501,896
Truck69171,255,1508,1253
Truck69214,470,1510,1040
Truck69228,540,1511,971
Truck69230,550,1512,962
Truck69197,385,1513,1128
Truck69247,635,1520,885
Truck69217,485,1522,1037
Truck69259,695,1523,828
Truck69221,505,1526,1021
Truck69260,700,1530,830
Truck69176,280,1531,1251
Truck69244,620,1542,922
Truck69249,645,1545,900
Truck69225,525,1548,1023
Truck69251,655,1549,894
Truck69208,440,1551,1111
Truck69202,410,1565,1155
Truck69210,450,1567,1117
Truck69248,640,1583,943
Truck69222,510,1586,1076
Truck69253,665,1598,933
Truck69243,615,1609,994
Truck69231,555,1625,1070
Truck69265,725,1633,908
Truck69201,405,1636,1231
Truck69292,860,1636,776
Truck69227,535,1640,1105
Truck69261,705,1642,937
Truck69269,745,1664,919
Truck69256,680,1671,991
Truck69274,770,1674,904
Truck69257,685,1689,1004
Truck69266,730,1690,960
Truck69236,580,1694,1114
Truck69239,595,1695,1100
Truck69296,880,1697,817
Truck69213,465,1701,1236
Truck69262,710,1702,992
Truck69258,690,1703,1013
Truck69271,755,1703,948
Truck69250,650,1705,1055
Truck69215,475,1716,1241
Truck69204,420,1721,1301
Truck69282,810,1721,911
Truck69272,760,1723,963
Truck69299,895,1734,839
Truck69273,765,1737,972
Truck69229,545,1741,1196
Truck69277,785,1745,960
Truck69278,790,1748,958
Truck69310,950,1757,807
Truck69280,800,1774,974
Truck69308,940,1787,847
Truck69252,660,1789,1129
Truck69285,825,1789,964
Truck69263,715,1793,1078
Truck69286,830,1796,966
Truck69276,780,1804,1024
Truck69246,630,1809,1179
Truck69264,720,1809,1089
Truck69297,885,1810,925
Truck69270,750,1817,1067
Truck69279,795,1817,1022
Truck69300,900,1817,917
Truck69304,920,1824,904
Truck69234,570,1831,1261
Truck69283,815,1833,1018
Truck69268,740,1835,1095
Truck69288,840,1835,995
Truck69237,585,1838,1253
Truck69347,1135,1849,714
Truck69281,805,1850,1045
Truck69289,845,1856,1011
Truck69333,1065,1860,795
Truck69267,735,1870,1135
Truck69255,675,1872,1197
Truck69320,1000,1881,881
Truck69307,935,1887,952
Truck69325,1025,1896,871
Truck69340,1100,1896,796
Truck69232,560,1898,1338
Truck69314,970,1903,933
Truck69363,1215,1910,695
Truck69330,1050,1916,866
Truck69291,855,1917,1062
Truck69332,1060,1919,859
Truck69309,945,1921,976
Truck69315,975,1927,952
Truck69284,820,1933,1113
Truck69337,1085,1942,857
Truck69316,980,1945,965
Truck69376,1280,1948,668
Truck69335,1075,1956,881
Truck69322,1010,1958,948
Truck69311,955,1960,1005
Truck69319,995,1968,973
Truck69328,1040,1972,932
Truck69294,870,1976,1106
Truck69293,865,1977,1112
Truck69302,910,1980,1070
Truck69359,1195,1980,785
Truck69317,985,1982,997
Truck69295,875,1993,1118
Truck69398,1390,1994,604
Truck69343,1115,1998,883
Truck69303,915,2005,1090
Truck69305,925,2008,1083
Truck69326,1030,2016,986
Truck69290,850,2034,1184
Truck69323,1015,2038,1023
Truck69287,835,2045,1210
Truck69344,1120,2056,936
Truck69369,1245,2059,814
Truck69357,1185,2063,878
Truck69331,1055,2064,1009
Truck69372,1260,2070,810
Truck69324,1020,2072,1052
Truck69352,1160,2077,917
Truck69254,670,2079,1409
Truck69329,1045,2080,1035
Truck69351,1155,2081,926
Truck69312,960,2088,1128
Truck69370,1250,2096,846
Truck69336,1080,2098,1018
Truck69384,1320,2100,780
Truck69345,1125,2108,983
Truck69339,1095,2132,1037
Truck69306,930,2133,1203
Truck69313,965,2139,1174
Truck69393,1365,2142,777
Truck69354,1170,2149,979
Truck69298,890,2155,1265
Truck69374,1270,2167,897
Truck69301,905,2172,1267
Truck69379,1295,2173,878
Truck69365,1225,2178,953
Truck69321,1005,2190,1185
Truck69386,1330,2194,864
Truck69342,1110,2196,1086
Truck69382,1310,2211,901
Truck69275,775,2214,1439
Truck69346,1130,2216,1086
Truck69350,1150,2223,1073
Truck69400,1400,2232,832
Truck69390,1350,2239,889
Truck69368,1240,2247,1007
Truck69395,1375,2248,873
Truck69375,1275,2251,976
Truck69318,990,2252,1262
Truck69348,1140,2254,1114
Truck69399,1395,2260,865
Truck69409,1445,2260,815
Truck69362,1210,2264,1054
Truck69360,1200,2266,1066
Truck69377,1285,2267,982
Truck69358,1190,2268,1078
Truck69407,1435,2268,833
Truck69356,1180,2269,1089
Truck69392,1360,2269,909
Truck69401,1405,2276,871
Truck69383,1315,2283,968
Truck69378,1290,2287,997
Truck69355,1175,2289,1114
Truck69434,1570,2290,720
Truck69338,1090,2292,1202
Truck69353,1165,2297,1132
Truck69419,1495,2299,804
Truck69341,1105,2303,1198
Truck69415,1475,2306,831
Truck69381,1305,2309,1004
Truck69391,1355,2315,960
Truck69327,1035,2316,1281
Truck69433,1565,2316,751
Truck69349,1145,2318,1173
Truck69403,1415,2321,906
Truck69364,1220,2322,1102
Truck69388,1340,2323,983
Truck69380,1300,2326,1026
Truck69334,1070,2331,1261
Truck69394,1370,2361,991
Truck69373,1265,2362,1097
Truck69387,1335,2373,1038
Truck69404,1420,2375,955
Truck69385,1325,2377,1052
Truck69417,1485,2377,892
Truck69366,1230,2378,1148
Truck69367,1235,2381,1146
Truck69361,1205,2397,1192
Truck69431,1555,2416,861
Truck69406,1430,2422,992
Truck69413,1465,2423,958
Truck69453,1665,2430,765
Truck69449,1645,2436,791
Truck69397,1385,2460,1075
Truck69461,1705,2460,755
Truck69371,1255,2463,1208
Truck69389,1345,2465,1120
Truck69416,1480,2489,1009
Truck69423,1515,2493,978
Truck69426,1530,2506,976
Truck69414,1470,2507,1037
Truck69440,1600,2513,913
Truck69408,1440,2521,1081
Truck69439,1595,2530,935
Truck69412,1460,2532,1072
Truck69422,1510,2535,1025
Truck69427,1535,2541,1006
Truck69430,1550,2542,992
Truck69420,1500,2549,1049
Truck69462,1710,2555,845
Truck69435,1575,2556,981
Truck69424,1520,2559,1039
Truck69418,1490,2562,1072
Truck69405,1425,2569,1144
Truck69457,1685,2580,895
Truck69460,1700,2583,883
Truck69448,1640,2589,949
Truck69475,1775,2592,817
Truck69396,1380,2603,1223
Truck69456,1680,2613,933
Truck69444,1620,2619,999
Truck69445,1625,2619,994
Truck69451,1655,2619,964
Truck69429,1545,2624,1079
Truck69476,1780,2634,854
Truck69454,1670,2642,972
Truck69436,1580,2651,1071
Truck69482,1810,2653,843
Truck69477,1785,2661,876
Truck69442,1610,2663,1053
Truck69425,1525,2671,1146
Truck69484,1820,2673,853
Truck69402,1410,2674,1264
Truck69432,1560,2677,1117
Truck69441,1605,2686,1081
Truck69472,1760,2686,926
Truck69507,1935,2689,754
Truck69499,1895,2696,801
Truck69447,1635,2699,1064
Truck69508,1940,2704,764
Truck69498,1890,2708,818
Truck69459,1695,2729,1034
Truck69493,1865,2737,872
Truck69437,1585,2741,1156
Truck69446,1630,2753,1123
Truck69504,1920,2754,834
Truck69469,1745,2763,1018
Truck69483,1815,2768,953
Truck69485,1825,2768,943
Truck69486,1830,2769,939
Truck69533,2065,2772,707
Truck69512,1960,2781,821
Truck69428,1540,2782,1242
Truck69458,1690,2787,1097
Truck69452,1660,2789,1129
Truck69438,1590,2796,1206
Truck69521,2005,2800,795
Truck69455,1675,2810,1135
Truck69450,1650,2811,1161
Truck69470,1750,2824,1074
Truck69523,2015,2834,819
Truck69479,1795,2837,1042
Truck69468,1740,2845,1105
Truck69481,1805,2845,1040
Truck69489,1845,2847,1002
