truck_id,generated_at_step,removed_at_step,total_driving_time
Truck106579,95,2020,1925
Truck106562,10,2105,2095
Truck106577,85,2125,2040
Truck106612,260,2235,1975
Truck106589,145,2264,2119
Truck106578,90,2268,2178
Truck106560,0,2298,2298
Truck106561,5,2299,2294
Truck106594,170,2342,2172
Truck106584,120,2345,2225
Truck106650,450,2358,1908
Truck106671,555,2375,1820
Truck106569,45,2376,2331
Truck106615,275,2378,2103
Truck106596,180,2397,2217
Truck106568,40,2406,2366
Truck106581,105,2409,2304
Truck106567,35,2420,2385
Truck106609,245,2422,2177
Truck106673,565,2471,1906
Truck106571,55,2472,2417
Truck106597,185,2481,2296
Truck106586,130,2506,2376
Truck106566,30,2518,2488
Truck106575,75,2546,2471
Truck106603,215,2547,2332
Truck106602,210,2550,2340
Truck106616,280,2573,2293
Truck106608,240,2578,2338
Truck106621,305,2592,2287
Truck106582,110,2595,2485
Truck106588,140,2595,2455
Truck106563,15,2602,2587
Truck106592,160,2603,2443
Truck106583,115,2611,2496
Truck106631,355,2621,2266
Truck106598,190,2635,2445
Truck106618,290,2643,2353
Truck106613,265,2644,2379
Truck106590,150,2655,2505
Truck106623,315,2665,2350
Truck106778,1090,2666,1576
Truck106601,205,2668,2463
Truck106585,125,2676,2551
Truck106674,570,2714,2144
Truck106587,135,2726,2591
Truck106670,550,2736,2186
Truck106640,400,2738,2338
Truck106574,70,2740,2670
Truck106591,155,2740,2585
Truck106620,300,2747,2447
Truck106633,365,2755,2390
Truck106651,455,2780,2325
Truck106595,175,2783,2608
Truck106636,380,2789,2409
Truck106580,100,2792,2692
Truck106565,25,2800,2775
Truck106642,410,2801,2391
Truck106614,270,2810,2540
Truck106606,230,2814,2584
Truck106645,425,2818,2393
Truck106576,80,2819,2739
Truck106705,725,2820,2095
Truck106647,435,2825,2390
Truck106619,295,2830,2535
Truck106593,165,2837,2672
Truck106625,325,2844,2519
Truck106700,700,2849,2149
Truck106600,200,2851,2651
Truck106573,65,2852,2787
Truck106695,675,2861,2186
Truck106657,485,2871,2386
Truck106635,375,2875,2500
Truck106604,220,2876,2656
Truck106664,520,2896,2376
Truck106570,50,2904,2854
Truck106679,595,2905,2310
Truck106682,610,2910,2300
Truck106630,350,2911,2561
Truck106661,505,2911,2406
Truck106632,360,2923,2563
Truck106610,250,2924,2674
Truck106626,330,2926,2596
Truck106735,875,2941,2066
Truck106672,560,2951,2391
Truck106740,900,2960,2060
Truck106663,515,2978,2463
Truck106676,580,2984,2404
Truck106684,620,2990,2370
Truck106628,340,2999,2659
Truck106729,845,3021,2176
Truck106607,235,3023,2788
Truck106713,765,3023,2258
