truck_id,generated_at_step,removed_at_step,total_driving_time
Truck40320,0,557,557
Truck40321,5,560,555
Truck40322,10,565,555
Truck40323,15,573,558
Truck40324,20,575,555
Truck40325,25,580,555
Truck40326,30,590,560
Truck40328,40,595,555
Truck40327,35,596,561
Truck40329,45,600,555
Truck40330,50,607,557
Truck40331,55,610,555
Truck40333,65,623,558
Truck40335,75,634,559
Truck40336,80,635,555
Truck40337,85,643,558
Truck40338,90,645,555
Truck40339,95,650,555
Truck40340,100,655,555
Truck40341,105,660,555
Truck40343,115,672,557
Truck40346,130,688,558
Truck40332,60,689,629
Truck40344,120,692,572
Truck40334,70,698,628
Truck40349,145,700,555
Truck40345,125,701,576
Truck40347,135,707,572
Truck40350,150,707,557
Truck40351,155,710,555
Truck40353,165,723,558
Truck40354,170,730,560
Truck40355,175,730,555
Truck40356,180,735,555
Truck40357,185,740,555
Truck40342,110,744,634
Truck40358,190,745,555
Truck40359,195,753,558
Truck40360,200,757,557
Truck40361,205,760,555
Truck40362,210,765,555
Truck40348,140,770,630
Truck40365,225,780,555
Truck40366,230,785,555
Truck40352,160,789,629
Truck40367,235,793,558
Truck40369,245,800,555
Truck40370,250,807,557
Truck40371,255,810,555
Truck40372,260,820,560
Truck40373,265,820,555
Truck40375,275,832,557
Truck40376,280,835,555
Truck40363,215,841,626
Truck40374,270,842,572
Truck40377,285,842,557
Truck40364,220,846,626
Truck40378,290,849,559
Truck40379,295,850,555
Truck40381,305,860,555
Truck40380,300,861,561
Truck40382,310,868,558
Truck40383,315,870,555
Truck40368,240,871,631
Truck40384,320,875,555
Truck40386,330,890,560
Truck40388,340,895,555
Truck40385,325,897,572
Truck40389,345,900,555
Truck40390,350,908,558
Truck40392,360,915,555
Truck40391,355,927,572
Truck40395,375,930,555
Truck40396,380,935,555
Truck40394,370,942,572
Truck40397,385,943,558
Truck40400,400,957,557
Truck40402,410,965,555
Truck40399,395,967,572
Truck40403,415,970,555
Truck40404,420,975,555
Truck40387,335,980,645
Truck40406,430,987,557
Truck40407,435,992,557
Truck40393,365,999,634
Truck40409,445,1000,555
Truck40411,455,1013,558
Truck40408,440,1014,574
Truck40412,460,1015,555
Truck40398,390,1019,629
Truck40413,465,1023,558
Truck40401,405,1031,626
Truck40415,475,1033,558
Truck40416,480,1035,555
Truck40417,485,1044,559
Truck40418,490,1047,557
Truck40405,425,1051,626
Truck40419,495,1053,558
Truck40422,510,1068,558
Truck40420,500,1074,574
Truck40423,515,1075,560
Truck40424,520,1078,558
Truck40410,450,1079,629
Truck40425,525,1080,555
Truck40426,530,1089,559
Truck40427,535,1093,558
Truck40414,470,1096,626
Truck40430,550,1105,555
Truck40431,555,1110,555
Truck40429,545,1117,572
Truck40432,560,1118,558
Truck40433,565,1120,555
Truck40435,575,1130,555
Truck40436,580,1138,558
Truck40437,585,1140,555
Truck40439,595,1150,555
Truck40421,505,1152,647
Truck40440,600,1158,558
Truck40438,590,1164,574
Truck40443,615,1170,555
Truck40428,540,1173,633
Truck40441,605,1179,574
Truck40444,620,1180,560
Truck40445,625,1182,557
Truck40446,630,1185,555
Truck40434,570,1196,626
Truck40450,650,1205,555
Truck40451,655,1210,555
Truck40448,640,1214,574
Truck40452,660,1219,559
Truck40453,665,1220,555
Truck40455,675,1230,555
Truck40457,685,1243,558
Truck40458,690,1248,558
Truck40459,695,1252,557
Truck40442,610,1253,643
Truck40461,705,1264,559
Truck40447,635,1265,630
Truck40462,710,1265,555
Truck40449,645,1274,629
Truck40464,720,1275,555
Truck40465,725,1282,557
Truck40466,730,1287,557
Truck40467,735,1290,555
Truck40454,670,1298,628
Truck40469,745,1303,558
Truck40470,750,1305,555
Truck40456,680,1308,628
Truck40472,760,1315,555
Truck40473,765,1320,555
Truck40474,770,1325,555
Truck40460,700,1329,629
Truck40475,775,1330,555
Truck40476,780,1335,555
Truck40463,715,1346,631
Truck40478,790,1349,559
Truck40480,800,1355,555
Truck40468,740,1369,629
Truck40484,820,1375,555
Truck40485,825,1382,557
Truck40471,755,1384,629
Truck40486,830,1387,557
Truck40487,835,1392,557
Truck40489,845,1402,557
Truck40490,850,1407,557
Truck40491,855,1410,555
Truck40488,840,1412,572
Truck40492,860,1415,555
Truck40477,785,1417,632
Truck40493,865,1420,555
Truck40479,795,1427,632
Truck40494,870,1429,559
Truck40481,805,1434,629
Truck40496,880,1435,555
Truck40497,885,1443,558
Truck40482,810,1444,634
Truck40498,890,1447,557
Truck40499,895,1454,559
Truck40500,900,1458,558
Truck40483,815,1460,645
Truck40502,910,1467,557
Truck40503,915,1472,557
Truck40504,920,1478,558
Truck40505,925,1483,558
Truck40506,930,1485,555
Truck40507,935,1490,555
Truck40509,945,1500,555
Truck40495,875,1503,628
Truck40510,950,1505,555
Truck40512,960,1515,555
Truck40514,970,1528,558
Truck40515,975,1530,555
Truck40501,905,1533,628
Truck40511,955,1533,578
Truck40516,980,1537,557
Truck40517,985,1540,555
Truck40518,990,1545,555
Truck40521,1005,1564,559
Truck40522,1010,1568,558
Truck40508,940,1569,629
Truck40520,1000,1574,574
Truck40524,1020,1575,555
Truck40525,1025,1582,557
Truck40526,1030,1585,555
Truck40527,1035,1592,557
Truck40513,965,1595,630
Truck40528,1040,1595,555
Truck40529,1045,1600,555
Truck40530,1050,1605,555
Truck40531,1055,1615,560
Truck40519,995,1623,628
Truck40534,1070,1625,555
Truck40532,1060,1632,572
Truck40535,1075,1634,559
Truck40533,1065,1637,572
Truck40536,1080,1641,561
Truck40537,1085,1643,558
Truck40523,1015,1644,629
Truck40540,1100,1657,557
Truck40538,1090,1662,572
Truck40541,1105,1662,557
Truck40542,1110,1668,558
Truck40543,1115,1670,555
Truck40544,1120,1675,555
Truck40547,1135,1693,558
Truck40548,1140,1695,555
Truck40549,1145,1700,555
Truck40550,1150,1705,555
Truck40551,1155,1710,555
Truck40552,1160,1715,555
Truck40553,1165,1720,555
Truck40539,1095,1725,630
Truck40554,1170,1725,555
Truck40555,1175,1732,557
Truck40558,1190,1745,555
Truck40559,1195,1750,555
Truck40545,1125,1751,626
Truck40546,1130,1758,628
Truck40557,1185,1759,574
Truck40561,1205,1760,555
