bridge_id,bridge_name,road_name,condition,total_wait_time
972,Box culvert,N1,C,5537.046805792508
973,Box culvert,N1,C,4531.126945959488
975,Box culvert,N1,A,0.0
976,Box culvert,N1,A,0.0
977,Bridge start,N1,B,0.0
978,Bridge end,N1,B,0.0
979,Box culvert,N1,B,0.0
981,Box culvert,N1,B,0.0
982,Box culvert,N1,A,0.0
983,Box culvert,N1,A,0.0
985,Box culvert,N1,A,0.0
986,Box culvert,N1,D,257.07107888784805
987,Box culvert,N1,D,243.51085190334624
989,Box culvert,N1,A,0.0
990,Box culvert,N1,C,112.38433641208154
991,Bridge start,N1,C,2275.103370761036
992,Bridge end,N1,C,3814.597200985411
993,Box culvert,N1,C,3520.2326864602283
995,Box culvert,N1,A,0.0
996,Bridge start,N1,C,1824.508779807936
997,Bridge end,N1,C,5609.784293429862
999,Box culvert,N1,B,0.0
1000,Box culvert,N1,C,3344.351618480481
1001,Box culvert,N1,B,0.0
1002,Box culvert,N1,B,0.0
1003,Box culvert,N1,A,0.0
1004,Box culvert,N1,A,0.0
1005,Box culvert,N1,A,0.0
1007,Box culvert,N1,A,0.0
1008,Box culvert,N1,C,2439.829928663967
1009,Box culvert,N1,C,3477.101380577586
1010,Box culvert,N1,A,0.0
1011,Box culvert,N1,C,4889.399412085027
1012,Box culvert,N1,C,3903.784356114195
1013,Box culvert,N1,A,0.0
1014,Box culvert,N1,A,0.0
1016,Box culvert,N1,C,4420.48390982888
1017,Box culvert,N1,C,116.71901470461675
1018,Box culvert,N1,A,0.0
1019,Box culvert,N1,A,0.0
1020,Box culvert,N1,B,0.0
1021,Box culvert,N1,B,0.0
1023,Box culvert,N1,C,5209.481450006256
1024,Box culvert,N1,B,0.0
1025,Box culvert,N1,B,0.0
1026,Box culvert,N1,C,3603.7698871898665
1028,Box culvert,N1,A,0.0
1029,Box culvert,N1,A,0.0
1030,Box culvert,N1,A,0.0
1031,Box culvert,N1,A,0.0
