truck_id,generated_at_step,removed_at_step,total_driving_time
Truck804,20,744,724
Truck820,100,814,714
Truck811,55,833,778
Truck813,65,844,779
Truck801,5,846,841
Truck825,125,864,739
Truck836,180,867,687
Truck814,70,868,798
Truck824,120,901,781
Truck812,60,919,859
Truck832,160,919,759
Truck819,95,944,849
Truck827,135,983,848
Truck851,255,984,729
Truck817,85,995,910
