truck_id,generated_at_step,removed_at_step,total_driving_time
Truck126795,375,3779,3404
Truck126722,10,3934,3924
Truck126744,120,4005,3885
Truck126741,105,4019,3914
Truck126745,125,4164,4039
Truck126739,95,4192,4097
Truck126790,350,4269,3919
Truck126765,225,4322,4097
Truck126751,155,4324,4169
Truck126780,300,4328,4028
Truck126752,160,4339,4179
Truck126875,775,4355,3580
Truck126834,570,4397,3827
Truck126731,55,4401,4346
Truck126784,320,4447,4127
Truck126832,560,4484,3924
Truck126764,220,4498,4278
Truck126843,615,4506,3891
Truck126846,630,4507,3877
Truck126724,20,4510,4490
Truck126874,770,4510,3740
Truck126738,90,4516,4426
Truck126720,0,4521,4521
Truck126785,325,4529,4204
Truck126810,450,4535,4085
Truck126794,370,4545,4175
Truck126729,45,4557,4512
Truck126775,275,4559,4284
Truck126866,730,4564,3834
Truck126806,430,4567,4137
Truck126788,340,4568,4228
Truck126734,70,4618,4548
Truck126859,695,4629,3934
Truck126836,580,4637,4057
Truck126758,190,4639,4449
Truck126831,555,4657,4102
Truck126839,595,4657,4062
Truck126771,255,4663,4408
Truck126824,520,4664,4144
Truck126748,140,4674,4534
Truck126949,1145,4680,3535
Truck126768,240,4686,4446
Truck126909,945,4689,3744
Truck126759,195,4691,4496
Truck126845,625,4693,4068
Truck126779,295,4695,4400
Truck126776,280,4709,4429
Truck126777,285,4709,4424
Truck126868,740,4715,3975
Truck126781,305,4717,4412
Truck126746,130,4724,4594
Truck126754,170,4735,4565
Truck126728,40,4739,4699
Truck126733,65,4742,4677
Truck126885,825,4748,3923
Truck126723,15,4760,4745
Truck126900,900,4762,3862
Truck126763,215,4773,4558
Truck126841,605,4779,4174
Truck126823,515,4785,4270
Truck126725,25,4789,4764
Truck126726,30,4792,4762
Truck126736,80,4792,4712
Truck126950,1150,4794,3644
Truck126815,475,4813,4338
Truck126721,5,4814,4809
Truck126861,705,4821,4116
Truck126800,400,4822,4422
Truck126826,530,4824,4294
Truck126799,395,4838,4443
Truck126802,410,4846,4436
Truck126750,150,4858,4708
Truck126730,50,4859,4809
Truck126772,260,4880,4620
Truck126844,620,4883,4263
Truck126769,245,4896,4651
Truck126737,85,4899,4814
Truck126849,645,4903,4258
Truck126812,460,4905,4445
Truck126957,1185,4919,3734
Truck126907,935,4933,3998
Truck126899,895,4941,4046
Truck126760,200,4952,4752
Truck126782,310,4964,4654
Truck126783,315,4975,4660
Truck126743,115,4980,4865
Truck126830,550,4986,4436
Truck126856,680,4986,4306
Truck126808,440,4987,4547
Truck126816,480,4988,4508
Truck126929,1045,4989,3944
Truck126818,490,5005,4515
Truck126870,750,5014,4264
Truck126862,710,5019,4309
Truck126867,735,5025,4290
Truck126789,345,5026,4681
Truck126852,660,5026,4366
Truck126840,600,5030,4430
Truck126757,185,5032,4847
Truck126922,1010,5033,4023
Truck126896,880,5039,4159
Truck126770,250,5041,4791
Truck126798,390,5041,4651
Truck126891,855,5047,4192
Truck126878,790,5055,4265
Truck126837,585,5057,4472
