truck_id,generated_at_step,removed_at_step,total_driving_time
Truck73446,30,901,871
Truck73464,120,1013,893
Truck73440,0,1042,1042
Truck73469,145,1049,904
Truck73467,135,1058,923
Truck73441,5,1078,1073
Truck73475,175,1086,911
Truck73451,55,1087,1032
Truck73465,125,1088,963
Truck73461,105,1096,991
Truck73463,115,1096,981
Truck73476,180,1110,930
Truck73443,15,1130,1115
Truck73444,20,1161,1141
Truck73511,355,1166,811
Truck73450,50,1171,1121
Truck73484,220,1194,974
Truck73459,95,1207,1112
Truck73474,170,1208,1038
Truck73466,130,1215,1085
Truck73468,140,1250,1110
Truck73529,445,1263,818
Truck73454,70,1268,1198
Truck73447,35,1274,1239
Truck73521,405,1276,871
Truck73510,350,1281,931
Truck73448,40,1282,1242
Truck73458,90,1290,1200
Truck73445,25,1308,1283
Truck73493,265,1311,1046
Truck73501,305,1312,1007
Truck73471,155,1318,1163
Truck73457,85,1320,1235
Truck73452,60,1322,1262
Truck73507,335,1325,990
Truck73503,315,1338,1023
Truck73517,385,1340,955
Truck73449,45,1341,1296
Truck73494,270,1351,1081
Truck73496,280,1354,1074
Truck73453,65,1360,1295
Truck73460,100,1367,1267
Truck73462,110,1370,1260
Truck73480,200,1386,1186
Truck73483,215,1387,1172
Truck73530,450,1387,937
Truck73522,410,1390,980
Truck73488,240,1400,1160
Truck73485,225,1409,1184
Truck73489,245,1420,1175
Truck73514,370,1444,1074
Truck73509,345,1445,1100
Truck73499,295,1461,1166
Truck73490,250,1476,1226
Truck73505,325,1484,1159
Truck73502,310,1492,1182
Truck73498,290,1494,1204
Truck73504,320,1498,1178
Truck73478,190,1499,1309
Truck73470,150,1514,1364
Truck73482,210,1526,1316
Truck73523,415,1527,1112
Truck73520,400,1530,1130
Truck73531,455,1534,1079
Truck73555,575,1537,962
Truck73477,185,1540,1355
Truck73479,195,1543,1348
Truck73473,165,1549,1384
Truck73456,80,1559,1479
Truck73512,360,1559,1199
Truck73565,625,1559,934
Truck73533,465,1560,1095
Truck73540,500,1560,1060
Truck73491,255,1565,1310
Truck73487,235,1570,1335
Truck73538,490,1574,1084
Truck73528,440,1583,1143
Truck73495,275,1584,1309
Truck73486,230,1585,1355
Truck73546,530,1585,1055
Truck73518,390,1595,1205
Truck73536,480,1602,1122
Truck73481,205,1606,1401
