truck_id,generated_at_step,removed_at_step,total_driving_time
Truck74897,85,870,785
Truck74909,145,991,846
Truck74892,60,1054,994
Truck74894,70,1054,984
Truck74883,15,1065,1050
Truck74881,5,1074,1069
Truck74910,150,1076,926
Truck74916,180,1121,941
Truck74913,165,1137,972
Truck74888,40,1147,1107
Truck74885,25,1161,1136
Truck74896,80,1172,1092
Truck74942,310,1185,875
Truck74895,75,1242,1167
Truck74889,45,1250,1205
Truck74906,130,1256,1126
Truck74882,10,1260,1250
Truck74941,305,1264,959
Truck74886,30,1304,1274
Truck74970,450,1304,854
Truck74901,105,1316,1211
Truck74948,340,1329,989
Truck74902,110,1336,1226
Truck74905,125,1337,1212
Truck74914,170,1337,1167
Truck74912,160,1338,1178
Truck74917,185,1342,1157
Truck74900,100,1343,1243
Truck74920,200,1343,1143
Truck74964,420,1346,926
Truck74890,50,1348,1298
Truck74924,220,1353,1133
Truck74994,570,1355,785
Truck74891,55,1359,1304
Truck74918,190,1360,1170
Truck74923,215,1365,1150
Truck74928,240,1366,1126
Truck74915,175,1367,1192
Truck74899,95,1374,1279
Truck74946,330,1374,1044
Truck74944,320,1377,1057
Truck74960,400,1393,993
Truck74907,135,1404,1269
Truck74887,35,1406,1371
Truck74919,195,1412,1217
Truck74976,480,1444,964
Truck74922,210,1445,1235
Truck74880,0,1446,1446
Truck74963,415,1446,1031
Truck74929,245,1449,1204
Truck74933,265,1450,1185
Truck74931,255,1463,1208
Truck74930,250,1465,1215
Truck74955,375,1467,1092
Truck74947,335,1469,1134
Truck74925,225,1473,1248
Truck74974,470,1474,1004
Truck74893,65,1477,1412
Truck74927,235,1484,1249
Truck74952,360,1490,1130
Truck74950,350,1492,1142
Truck74926,230,1500,1270
Truck74908,140,1501,1361
Truck74957,385,1501,1116
Truck74953,365,1505,1140
Truck74954,370,1506,1136
Truck74988,540,1520,980
Truck74967,435,1529,1094
Truck74995,575,1533,958
Truck74969,445,1556,1111
Truck74951,355,1558,1203
Truck74945,325,1561,1236
Truck74939,295,1585,1290
Truck74984,520,1585,1065
Truck74938,290,1591,1301
Truck75013,665,1592,927
Truck74980,500,1598,1098
Truck74983,515,1599,1084
Truck74973,465,1600,1135
Truck74937,285,1614,1329
Truck74903,115,1617,1502
Truck74898,90,1632,1542
Truck74966,430,1637,1207
Truck74982,510,1637,1127
Truck74962,410,1643,1233
Truck74987,535,1643,1108
Truck74975,475,1648,1173
Truck74932,260,1651,1391
Truck74961,405,1651,1246
Truck75008,640,1652,1012
Truck74921,205,1662,1457
Truck74998,590,1668,1078
Truck74959,395,1686,1291
Truck75005,625,1695,1070
Truck74884,20,1696,1676
Truck74956,380,1698,1318
Truck74981,505,1700,1195
Truck74997,585,1709,1124
Truck74940,300,1710,1410
Truck74934,270,1715,1445
Truck74978,490,1717,1227
Truck74989,545,1723,1178
Truck74979,495,1727,1232
Truck75040,800,1730,930
Truck74936,280,1731,1451
Truck75007,635,1733,1098
Truck74935,275,1740,1465
Truck75001,605,1742,1137
Truck75019,695,1749,1054
Truck74971,455,1751,1296
Truck75056,880,1753,873
Truck74949,345,1754,1409
Truck74911,155,1762,1607
Truck74968,440,1770,1330
Truck74904,120,1778,1658
Truck74958,390,1778,1388
Truck75034,770,1778,1008
Truck75058,890,1785,895
Truck74996,580,1786,1206
Truck75029,745,1786,1041
Truck74986,530,1789,1259
Truck75025,725,1789,1064
Truck75022,710,1810,1100
Truck75016,680,1815,1135
Truck75018,690,1820,1130
Truck75043,815,1828,1013
Truck75002,610,1832,1222
Truck75004,620,1834,1214
Truck75053,865,1835,970
Truck75051,855,1841,986
Truck75059,895,1842,947
Truck75017,685,1843,1158
Truck75039,795,1849,1054
Truck75015,675,1851,1176
Truck74991,555,1854,1299
Truck74972,460,1866,1406
Truck74999,595,1872,1277
Truck74943,315,1879,1564
Truck75020,700,1884,1184
Truck74993,565,1886,1321
Truck75044,820,1887,1067
Truck75024,720,1892,1172
Truck75011,655,1901,1246
Truck75037,785,1911,1126
Truck75021,705,1913,1208
Truck74992,560,1918,1358
Truck75003,615,1918,1303
Truck75036,780,1926,1146
Truck75075,975,1926,951
Truck75060,900,1934,1034
Truck75062,910,1941,1031
Truck74965,425,1942,1517
Truck75026,730,1944,1214
Truck75057,885,1966,1081
Truck74985,525,1970,1445
Truck75028,740,1970,1230
Truck75035,775,1982,1207
Truck75041,805,1983,1178
Truck75084,1020,1990,970
Truck75047,835,1997,1162
Truck74990,550,2001,1451
Truck75049,845,2003,1158
