truck_id,generated_at_step,removed_at_step,total_driving_time
Truck105142,110,2139,2029
Truck105162,210,2262,2052
Truck105166,230,2291,2061
Truck105127,35,2303,2268
Truck105146,130,2323,2193
Truck105122,10,2328,2318
Truck105144,120,2380,2260
Truck105189,345,2388,2043
Truck105200,400,2402,2002
Truck105132,60,2403,2343
Truck105140,100,2414,2314
Truck105207,435,2414,1979
Truck105137,85,2419,2334
Truck105213,465,2442,1977
Truck105178,290,2443,2153
Truck105126,30,2454,2424
Truck105130,50,2457,2407
Truck105120,0,2466,2466
Truck105165,225,2485,2260
Truck105159,195,2486,2291
Truck105138,90,2506,2416
Truck105218,490,2529,2039
Truck105161,205,2536,2331
Truck105283,815,2537,1722
Truck105153,165,2540,2375
Truck105235,575,2541,1966
Truck105201,405,2557,2152
Truck105198,390,2561,2171
Truck105179,295,2562,2267
Truck105128,40,2568,2528
Truck105131,55,2576,2521
Truck105136,80,2576,2496
Truck105227,535,2583,2048
Truck105187,335,2598,2263
Truck105206,430,2608,2178
Truck105135,75,2618,2543
Truck105174,270,2620,2350
Truck105147,135,2621,2486
Truck105194,370,2632,2262
Truck105209,445,2634,2189
Truck105156,180,2641,2461
Truck105192,360,2657,2297
Truck105171,255,2662,2407
Truck105257,685,2673,1988
Truck105191,355,2680,2325
Truck105145,125,2691,2566
Truck105141,105,2698,2593
Truck105211,455,2710,2255
Truck105167,235,2713,2478
Truck105199,395,2719,2324
Truck105172,260,2720,2460
Truck105221,505,2723,2218
Truck105149,145,2731,2586
Truck105299,895,2738,1843
Truck105273,765,2742,1977
Truck105232,560,2746,2186
Truck105175,275,2766,2491
Truck105123,15,2774,2759
Truck105148,140,2780,2640
Truck105143,115,2783,2668
Truck105196,380,2792,2412
Truck105169,245,2801,2556
Truck105251,655,2801,2146
Truck105212,460,2804,2344
Truck105188,340,2819,2479
Truck105220,500,2824,2324
Truck105182,310,2832,2522
Truck105222,510,2836,2326
Truck105208,440,2848,2408
Truck105180,300,2849,2549
Truck105155,175,2862,2687
Truck105184,320,2871,2551
Truck105263,715,2878,2163
Truck105259,695,2879,2184
Truck105230,550,2885,2335
Truck105176,280,2887,2607
Truck105150,150,2894,2744
Truck105292,860,2902,2042
Truck105304,920,2904,1984
Truck105158,190,2908,2718
Truck105139,95,2915,2820
Truck105186,330,2919,2589
Truck105170,250,2923,2673
Truck105173,265,2949,2684
Truck105214,470,2951,2481
Truck105185,325,2952,2627
Truck105228,540,2958,2418
Truck105269,745,2958,2213
Truck105240,600,2971,2371
Truck105154,170,2973,2803
Truck105223,515,2973,2458
Truck105346,1130,2980,1850
Truck105281,805,2985,2180
Truck105203,415,3006,2591
Truck105205,425,3008,2583
Truck105152,160,3010,2850
Truck105297,885,3016,2131
Truck105197,385,3029,2644
Truck105133,65,3030,2965
Truck105121,5,3042,3037
Truck105234,570,3068,2498
Truck105219,495,3069,2574
Truck105265,725,3073,2348
Truck105129,45,3083,3038
Truck105160,200,3083,2883
Truck105134,70,3087,3017
Truck105247,635,3088,2453
Truck105181,305,3089,2784
Truck105215,475,3113,2638
Truck105242,610,3118,2508
Truck105255,675,3132,2457
Truck105239,595,3136,2541
Truck105300,900,3137,2237
Truck105253,665,3139,2474
Truck105204,420,3140,2720
Truck105340,1100,3142,2042
Truck105266,730,3149,2419
Truck105193,365,3150,2785
Truck105157,185,3153,2968
Truck105249,645,3153,2508
Truck105278,790,3164,2374
Truck105264,720,3167,2447
Truck105291,855,3177,2322
Truck105202,410,3178,2768
Truck105195,375,3188,2813
Truck105256,680,3201,2521
Truck105236,580,3221,2641
Truck105224,520,3222,2702
Truck105254,670,3224,2554
Truck105164,220,3228,3008
Truck105125,25,3229,3204
Truck105168,240,3230,2990
Truck105238,590,3237,2647
Truck105293,865,3244,2379
Truck105252,660,3245,2585
Truck105290,850,3257,2407
Truck105237,585,3265,2680
Truck105272,760,3275,2515
Truck105216,480,3276,2796
Truck105336,1080,3280,2200
Truck105333,1065,3281,2216
Truck105231,555,3312,2757
Truck105313,965,3312,2347
Truck105241,605,3315,2710
Truck105307,935,3318,2383
Truck105243,615,3321,2706
Truck105151,155,3326,3171
Truck105377,1285,3326,2041
Truck105280,800,3330,2530
Truck105217,485,3343,2858
Truck105351,1155,3348,2193
Truck105245,625,3354,2729
Truck105327,1035,3354,2319
Truck105177,285,3357,3072
Truck105190,350,3361,3011
Truck105124,20,3362,3342
Truck105298,890,3363,2473
Truck105364,1220,3365,2145
Truck105286,830,3378,2548
Truck105229,545,3385,2840
Truck105282,810,3387,2577
Truck105374,1270,3387,2117
Truck105296,880,3400,2520
Truck105429,1545,3413,1868
Truck105163,215,3426,3211
Truck105276,780,3426,2646
Truck105287,835,3427,2592
Truck105267,735,3430,2695
Truck105226,530,3432,2902
Truck105324,1020,3435,2415
Truck105348,1140,3435,2295
Truck105331,1055,3439,2384
Truck105345,1125,3441,2316
Truck105288,840,3446,2606
Truck105316,980,3447,2467
Truck105289,845,3448,2603
Truck105335,1075,3448,2373
Truck105268,740,3459,2719
Truck105361,1205,3464,2259
Truck105183,315,3466,3151
Truck105233,565,3470,2905
Truck105210,450,3472,3022
Truck105285,825,3474,2649
Truck105244,620,3480,2860
Truck105260,700,3484,2784
Truck105387,1335,3487,2152
Truck105258,690,3490,2800
Truck105322,1010,3492,2482
Truck105398,1390,3501,2111
Truck105250,650,3502,2852
Truck105371,1255,3515,2260
Truck105284,820,3518,2698
Truck105308,940,3518,2578
Truck105275,775,3526,2751
Truck105358,1190,3532,2342
Truck105303,915,3533,2618
Truck105261,705,3535,2830
Truck105277,785,3540,2755
Truck105246,630,3548,2918
Truck105344,1120,3548,2428
Truck105309,945,3559,2614
Truck105320,1000,3561,2561
Truck105360,1200,3569,2369
Truck105311,955,3574,2619
Truck105399,1395,3574,2179
Truck105412,1460,3590,2130
Truck105352,1160,3591,2431
Truck105330,1050,3600,2550
Truck105319,995,3614,2619
Truck105339,1095,3618,2523
Truck105403,1415,3620,2205
Truck105301,905,3623,2718
Truck105271,755,3629,2874
Truck105386,1330,3647,2317
Truck105393,1365,3647,2282
Truck105323,1015,3650,2635
Truck105332,1060,3650,2590
Truck105450,1650,3655,2005
Truck105274,770,3676,2906
Truck105343,1115,3677,2562
Truck105248,640,3680,3040
Truck105359,1195,3686,2491
Truck105262,710,3689,2979
Truck105270,750,3690,2940
Truck105302,910,3695,2785
Truck105392,1360,3697,2337
Truck105353,1165,3698,2533
Truck105376,1280,3707,2427
Truck105342,1110,3715,2605
Truck105279,795,3716,2921
Truck105378,1290,3716,2426
Truck105370,1250,3719,2469
Truck105407,1435,3719,2284
Truck105310,950,3724,2774
Truck105396,1380,3732,2352
Truck105481,1805,3733,1928
Truck105306,930,3736,2806
Truck105338,1090,3737,2647
Truck105410,1450,3737,2287
Truck105362,1210,3739,2529
Truck105373,1265,3740,2475
Truck105334,1070,3750,2680
Truck105444,1620,3751,2131
Truck105368,1240,3757,2517
Truck105406,1430,3765,2335
