truck_id,generated_at_step,removed_at_step,total_driving_time
Truck120991,155,3851,3696
Truck120966,30,3917,3887
Truck120961,5,4011,4006
Truck120981,105,4059,3954
Truck121075,575,4067,3492
Truck121026,330,4073,3743
Truck120979,95,4086,3991
Truck121008,240,4172,3932
Truck120964,20,4188,4168
Truck120977,85,4198,4113
Truck120999,195,4243,4048
Truck120989,145,4257,4112
Truck120976,80,4286,4206
Truck121020,300,4290,3990
Truck121045,425,4295,3870
Truck120975,75,4298,4223
Truck121071,555,4343,3788
Truck120965,25,4347,4322
Truck121018,290,4351,4061
Truck121014,270,4356,4086
Truck121017,285,4363,4078
Truck121003,215,4466,4251
Truck121019,295,4471,4176
Truck121033,365,4474,4109
Truck121134,870,4477,3607
Truck121023,315,4497,4182
Truck120996,180,4503,4323
Truck121058,490,4505,4015
Truck121034,370,4521,4151
Truck121038,390,4522,4132
Truck120993,165,4547,4382
Truck121147,935,4575,3640
Truck120967,35,4579,4544
Truck121088,640,4585,3945
Truck120978,90,4607,4517
Truck121006,230,4636,4406
Truck121052,460,4638,4178
Truck120986,130,4640,4510
Truck120980,100,4643,4543
Truck121031,355,4649,4294
Truck120969,45,4658,4613
Truck121077,585,4668,4083
Truck120963,15,4677,4662
Truck120960,0,4679,4679
Truck121036,380,4699,4319
Truck121025,325,4712,4387
Truck121048,440,4722,4282
Truck121051,455,4722,4267
Truck120987,135,4723,4588
Truck121091,655,4725,4070
Truck120982,110,4732,4622
Truck121153,965,4743,3778
Truck120971,55,4768,4713
Truck121001,205,4774,4569
Truck120974,70,4780,4710
Truck121067,535,4813,4278
Truck121021,305,4818,4513
Truck120970,50,4828,4778
Truck121130,850,4835,3985
Truck121012,260,4838,4578
Truck121093,665,4844,4179
Truck121047,435,4847,4412
Truck121005,225,4849,4624
Truck121016,280,4857,4577
Truck120984,120,4865,4745
Truck121044,420,4867,4447
Truck121096,680,4872,4192
Truck121030,350,4874,4524
Truck121007,235,4878,4643
Truck121000,200,4880,4680
Truck121009,245,4889,4644
Truck121235,1375,4889,3514
Truck121060,500,4893,4393
Truck120973,65,4901,4836
Truck121175,1075,4905,3830
