truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck311071,3331,2656,5,11,6
Truck311040,0,3122,0,16,16
Truck311104,1339,0,15,27,12
Truck311053,3331,3239,0,32,32
Truck311074,2822,2821,5,38,33
Truck311130,0,3122,25,41,16
Truck311061,2655,3239,5,43,38
Truck311070,3239,2225,5,44,39
Truck311097,2655,3239,15,53,38
Truck311161,3331,3239,30,62,32
Truck311142,3239,3121,25,64,39
Truck311266,1339,3122,60,64,4
Truck311262,3122,1339,60,66,6
Truck311063,3121,2999,5,67,62
Truck311182,2822,2821,35,68,33
Truck311083,3238,1339,10,69,59
Truck311086,1339,3238,10,69,59
Truck311160,3239,2437,30,69,39
Truck311092,2822,3331,10,71,61
Truck311180,2656,3239,35,73,38
Truck311051,2224,2822,0,74,74
Truck311054,2656,2225,0,76,76
Truck311306,2656,3331,70,76,6
Truck311127,2821,2656,20,77,57
Truck311098,2999,3121,15,78,63
Truck311214,3239,3331,45,78,33
Truck311072,2656,2436,5,81,76
Truck311137,3238,1339,25,84,59
Truck311090,2656,2225,10,86,76
Truck311162,2656,2821,30,87,57
Truck311108,2656,2436,15,91,76
Truck311128,2822,2998,20,92,72
Truck311176,1339,3238,35,94,59
Truck311143,3331,1338,25,95,70
Truck311126,2656,1338,20,96,76
Truck311378,2656,3331,90,96,6
Truck311287,3331,3239,65,97,32
Truck311286,3239,3331,65,98,33
Truck311144,2656,2225,25,101,76
Truck311199,2821,3331,40,102,62
Truck311307,2821,2822,70,102,32
Truck311042,2437,2655,0,104,104
Truck311179,3331,2655,35,105,70
Truck311271,2821,2998,60,106,46
Truck311096,2437,1339,15,107,92
Truck311106,3239,2822,15,107,92
Truck311060,2437,3331,5,109,104
Truck311184,0,3238,40,111,71
Truck311431,3331,2656,105,111,6
Truck311200,2822,2998,40,112,72
Truck311157,2436,2225,30,113,83
Truck311156,2225,2436,30,114,84
Truck311215,3331,2999,45,115,70
Truck311198,2656,2437,40,116,76
Truck311358,3239,3331,85,118,33
Truck311219,2998,2224,45,119,74
Truck311263,3238,1339,60,119,59
Truck311269,3331,2822,60,119,59
Truck311340,3239,2999,80,119,39
Truck311114,2437,2998,20,124,104
Truck311281,3238,1339,65,124,59
