truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck1036903,3331,2656,25,31,6
Truck1036807,3238,3122,0,66,66
Truck1036825,3238,1339,5,68,63
Truck1036834,2822,2224,5,69,64
Truck1037016,0,1339,60,72,12
Truck1036923,2821,2822,30,78,48
Truck1037102,2656,3331,80,86,6
Truck1037116,1339,3122,85,89,4
Truck1037070,0,3122,75,91,16
Truck1036848,3239,2656,10,94,84
Truck1037088,0,3122,80,96,16
Truck1036915,3238,3122,30,98,68
Truck1036830,3239,3331,5,99,94
Truck1036932,3122,3238,35,102,67
Truck1036978,2822,2998,45,106,61
Truck1037174,2656,3331,100,106,6
Truck1037178,0,1339,105,117,12
Truck1037188,1339,0,105,117,12
Truck1037224,1339,3122,115,119,4
Truck1037274,3122,1339,130,136,6
Truck1037281,3331,2656,130,136,6
Truck1036835,2998,1339,5,140,135
Truck1036817,2998,2437,0,142,142
Truck1036940,2656,3239,35,144,109
Truck1037268,0,3122,130,146,16
Truck1036889,2998,2437,20,150,130
Truck1037131,3238,3122,90,156,66
Truck1037310,3122,0,140,156,16
Truck1037332,1339,0,145,157,12
Truck1037106,0,3238,85,158,73
Truck1036853,2998,2656,10,160,150
Truck1037322,0,3122,145,161,16
Truck1036907,2998,2655,25,162,137
Truck1037350,1339,0,150,162,12
Truck1036840,2999,3121,10,163,153
Truck1037103,2821,2822,80,165,85
Truck1037167,3238,1339,100,165,65
Truck1036871,2998,3239,15,171,156
Truck1036943,2998,3239,35,171,136
Truck1036925,2998,2656,30,172,142
Truck1037122,2822,2224,85,172,87
Truck1037386,1339,0,160,172,12
Truck1036905,2821,2998,25,174,149
Truck1037202,3122,3238,110,177,67
Truck1037221,3238,1339,115,178,63
Truck1036961,2998,2655,40,182,142
Truck1037065,3331,3239,70,182,112
Truck1037418,3122,0,170,186,16
Truck1037448,0,3122,180,196,16
Truck1036956,3239,2436,40,197,157
Truck1037338,2822,2224,145,198,53
Truck1036997,2998,2999,50,201,151
Truck1037293,3238,3122,135,202,67
Truck1036896,3122,2437,25,203,178
Truck1036920,3239,1338,30,204,174
Truck1037033,2998,3121,60,206,146
Truck1036911,2655,3239,30,207,177
Truck1036902,3239,3121,25,210,185
Truck1037347,3238,1339,150,212,62
Truck1036810,1339,2655,0,214,214
Truck1037015,2998,0,55,215,160
Truck1037069,2998,2822,70,215,145
Truck1037190,3239,2656,105,217,112
Truck1037548,1339,0,205,217,12
Truck1037298,3239,3331,135,218,83
Truck1036938,3239,2437,35,220,185
Truck1036979,2998,3238,45,220,175
Truck1036860,3122,2437,15,221,206
Truck1036821,2655,0,5,222,217
Truck1037105,2998,2822,80,222,142
Truck1036990,1339,2437,50,223,173
Truck1037010,3239,2999,55,223,168
Truck1037562,3122,0,210,226,16
Truck1037605,3331,2656,220,226,6
Truck1037445,2821,2822,175,228,53
Truck1037195,2998,2822,105,229,124
Truck1037208,3239,3331,110,230,120
Truck1037087,2998,3122,75,233,158
Truck1037383,3238,0,160,234,74
Truck1037419,3238,3122,170,235,65
Truck1036829,2224,2998,5,240,235
Truck1037123,2998,2437,85,240,155
Truck1037660,2656,3331,235,241,6
Truck1036803,2655,0,0,242,242
Truck1036982,2437,3122,50,242,192
Truck1037446,2822,2821,175,243,68
Truck1037177,2998,2822,100,244,144
Truck1036926,0,2655,35,245,210
Truck1036839,2655,3122,10,250,240
Truck1037064,3239,3121,70,250,180
Truck1037476,1339,3238,185,250,65
Truck1037231,2998,3121,115,251,136
Truck1037317,3331,3239,140,251,111
Truck1037535,2821,2822,200,251,51
Truck1037664,0,1339,240,252,12
Truck1036867,3331,2821,15,253,238
Truck1037051,2998,2224,65,254,189
Truck1037455,3238,0,180,255,75
Truck1037290,2999,3121,135,257,122
Truck1037482,2822,2821,185,257,72
Truck1036843,3238,2655,10,258,248
Truck1037159,2998,3238,95,258,163
Truck1037285,2998,2821,130,258,128
Truck1036831,3331,2436,5,259,254
Truck1037050,2822,3331,65,260,195
Truck1036856,2437,2999,15,261,246
Truck1036946,2437,0,40,263,223
Truck1037530,1339,3238,200,263,63
Truck1036872,0,2655,20,265,245
Truck1036914,3122,2655,30,266,236
Truck1037273,3121,2999,130,266,136
Truck1037301,2821,2998,135,267,132
Truck1037213,2998,3238,110,268,158
Truck1037036,2437,3122,65,271,206
Truck1037736,0,1339,260,272,12
Truck1037118,3239,1338,85,274,189
Truck1037327,3121,2999,145,275,130
Truck1037172,3239,2437,100,276,176
Truck1037308,2999,3121,140,277,137
Truck1037136,3239,2437,90,278,188
Truck1037393,2998,1338,160,280,120
Truck1037796,3122,1339,275,281,6
Truck1037303,2998,3122,135,283,148
Truck1037072,2437,3122,75,284,209
Truck1037563,3238,0,210,284,74
Truck1037012,2656,2821,55,285,230
Truck1037772,0,3122,270,286,16
Truck1037357,2998,1338,150,287,137
Truck1037424,3239,3331,170,287,117
Truck1036874,2437,2822,20,289,269
Truck1037134,1339,2655,90,291,201
Truck1037082,3239,2437,75,292,217
Truck1037247,2821,2998,120,292,172
Truck1036893,2655,0,25,293,268
Truck1037154,3239,1338,95,293,198
Truck1036957,3331,2437,40,296,256
Truck1037858,2656,3331,290,296,6
Truck1036813,3331,2436,0,297,297
Truck1037625,2821,2822,225,297,72
Truck1037698,2822,2821,245,297,52
Truck1037289,2655,3239,135,298,163
Truck1037716,2822,2998,250,299,49
Truck1036814,2656,2437,0,300,300
Truck1037375,2998,2999,155,300,145
Truck1037868,3122,1339,295,301,6
Truck1037854,1339,0,290,302,12
Truck1037267,2998,2225,125,303,178
Truck1037652,3122,3238,235,303,68
Truck1036849,3331,2655,10,304,294
Truck1036974,3239,2822,45,304,259
Truck1037076,3122,2655,75,304,229
Truck1037180,2437,3122,105,304,199
Truck1036832,2656,2224,5,306,301
Truck1037249,2998,3239,120,306,186
Truck1036820,2437,2656,5,309,304
Truck1037908,1339,3122,305,309,4
Truck1036808,2225,2999,0,310,310
Truck1036850,2656,1338,10,310,300
Truck1037137,3331,2998,90,310,220
Truck1037680,2822,2998,240,310,70
Truck1036969,3238,2437,45,311,266
Truck1037429,2998,2656,170,311,141
Truck1037688,3122,3238,245,311,66
Truck1037912,2656,3331,305,311,6
Truck1036962,0,2655,45,312,267
Truck1037037,2655,1339,65,312,247
Truck1036939,3331,3121,35,314,279
Truck1037144,2437,3122,95,314,219
Truck1037710,1339,3238,250,314,64
Truck1036892,2437,2656,25,315,290
Truck1036885,3331,2998,20,316,296
Truck1037465,2998,2436,180,316,136
Truck1037252,2437,2999,125,318,193
Truck1036929,2655,3331,35,319,284
Truck1036983,2655,3238,50,319,269
Truck1036928,2437,3239,35,321,286
