truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck129668,2656,3331,15,21,6
Truck129696,3122,0,25,41,16
Truck129630,3239,1338,5,44,39
Truck129758,2656,3331,40,46,6
Truck129726,0,1339,35,47,12
Truck129648,3239,2999,10,49,39
Truck129750,3122,0,40,56,16
Truck129793,3331,2656,50,56,6
Truck129702,3239,3331,25,58,33
Truck129610,1339,3238,0,59,59
Truck129684,3239,3121,20,59,39
Truck129616,2822,3331,0,61,61
Truck129798,0,1339,55,67,12
Truck129844,1339,3122,65,69,4
Truck129613,3331,2999,0,70,70
Truck129643,3238,3122,10,70,60
Truck129640,2999,3121,10,73,63
Truck129631,3331,2437,5,75,70
Truck129614,2656,1338,0,76,76
Truck129822,3122,0,60,76,16
Truck129629,2224,2998,5,79,74
Truck129639,2655,3331,10,80,70
Truck129632,2656,1338,5,81,76
Truck129636,0,3238,10,81,71
Truck129688,2822,3331,20,81,61
Truck129883,3331,2656,75,81,6
Truck129652,2822,2224,10,82,72
Truck129677,3121,2999,20,82,62
Truck129685,3331,2821,20,82,62
Truck129704,2656,2821,25,82,57
Truck129795,2821,2822,50,82,32
Truck129774,3239,2655,45,84,39
Truck129661,3238,0,15,85,70
Truck129759,2821,2998,40,86,46
Truck129792,3239,2437,50,89,39
Truck129679,3238,0,20,90,70
Truck129713,3121,2999,30,92,62
Truck129683,2224,2822,20,94,74
Truck129689,2998,2224,20,94,74
Truck129733,3238,1339,35,94,59
Truck129810,3239,2999,55,94,39
Truck129686,2656,2436,20,96,76
Truck129690,0,3238,25,96,71
Truck129662,2225,2436,15,99,84
Truck129828,3239,2225,60,99,39
Truck129693,2655,2656,25,100,75
Truck129721,3331,2225,30,100,70
Truck129778,2822,2656,45,100,55
Truck129600,0,2437,0,103,103
Truck129602,2437,0,0,103,103
Truck129846,3239,2225,65,104,39
Truck129729,2655,3331,35,105,70
Truck129739,3331,1338,35,105,70
Truck129966,3122,1339,100,106,6
Truck129656,2437,1339,15,107,92
Truck129670,2822,3239,15,107,92
Truck129620,2437,0,5,108,103
Truck129866,2656,3239,70,108,38
Truck129882,3239,3331,75,108,33
Truck129812,2656,2822,55,109,54
Truck129864,3239,3121,70,109,39
Truck129757,3331,2655,40,110,70
Truck129638,2437,2998,10,114,104
Truck129687,2821,3239,20,114,94
Truck129804,3122,3238,55,117,62
Truck129811,3331,2821,55,117,62
Truck129813,2821,3331,55,117,62
Truck129831,2821,2656,60,117,57
Truck129654,0,2437,15,118,103
Truck129735,2436,2225,35,118,83
Truck129900,3239,3121,80,119,39
Truck129797,2998,2822,50,121,71
Truck129604,2999,2225,0,122,122
Truck129720,3239,2822,30,122,92
Truck129674,2437,0,20,123,103
Truck129841,3238,1339,65,124,59
Truck129918,3239,2999,85,124,39
Truck129905,2998,2821,80,126,46
Truck129622,2999,2225,5,127,122
Truck129867,2821,2656,70,127,57
Truck129771,2436,2225,45,128,83
Truck129692,2437,3331,25,129,104
Truck129809,2224,2998,55,129,74
Truck129859,3238,1339,70,129,59
Truck129936,3239,2655,90,129,39
Truck129678,3122,2655,20,130,110
Truck129819,2655,3331,60,130,70
Truck129615,2821,1338,0,132,132
Truck129754,1339,2437,40,132,92
