truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck336973,3331,2656,0,6,6
Truck337006,1339,0,10,22,12
Truck337060,1339,3122,25,29,4
Truck336972,3239,3121,0,39,39
Truck337050,0,3122,25,41,16
Truck337008,3239,3331,10,43,33
Truck336990,3239,2655,5,44,39
Truck337114,1339,0,40,52,12
Truck337044,3239,3331,20,53,33
Truck337080,3239,3331,30,63,33
Truck336985,3238,3122,5,65,60
Truck337158,0,3122,55,71,16
Truck336977,2998,2224,0,74,74
Truck337098,3239,2437,35,74,39
Truck336974,2656,3121,0,76,76
Truck337116,3239,1338,40,79,39
Truck337009,3331,2225,10,80,70
Truck336992,2656,2999,5,81,76
Truck336996,0,3238,10,81,71
Truck337101,2821,2998,35,81,46
Truck337156,2822,2821,50,83,33
Truck337014,0,3238,15,86,71
Truck337152,3239,1338,50,89,39
Truck337276,1339,3122,85,89,4
Truck337045,3331,2225,20,90,70
Truck337084,2822,3331,30,91,61
Truck337100,2656,2821,35,92,57
Truck337170,3239,2436,55,94,39
Truck337057,3238,0,25,95,70
Truck337063,3331,2655,25,95,70
Truck337046,2656,3121,20,96,76
Truck337248,0,3122,80,96,16
Truck337066,2822,2998,25,97,72
Truck337209,2821,2822,65,97,32
Truck337188,3239,2655,60,99,39
Truck337064,2656,2655,25,101,76
Truck337020,3122,2437,15,104,89
Truck337206,3239,2225,65,104,39
Truck336962,2437,2655,0,105,105
Truck337099,3331,2999,35,105,70
Truck337245,2821,2822,75,107,32
Truck336963,2655,1339,0,108,108
Truck337153,3331,2822,50,109,59
Truck337224,3239,2436,70,109,39
Truck336980,2437,2822,5,110,105
Truck337117,3331,3121,40,110,70
Truck337034,2437,1339,20,112,92
Truck337330,1339,0,100,112,12
Truck337013,2998,2656,10,113,103
Truck337242,3239,2437,75,114,39
Truck337192,2822,2656,60,115,55
Truck336998,2437,3239,10,116,106
Truck336999,2655,3122,10,119,109
Truck337136,2656,2655,45,121,76
Truck337388,2656,3331,115,121,6
Truck337356,0,1339,110,122,12
Truck337157,2998,2224,50,124,74
Truck337278,3239,2437,85,124,39
Truck337174,2822,2224,55,127,72
Truck337106,2437,3122,40,128,88
Truck337318,2822,2821,95,128,33
Truck337007,2224,2821,10,130,120
Truck337246,2822,2656,75,130,55
Truck337193,2998,2822,60,131,71
Truck336975,2821,2437,0,132,132
Truck337217,3121,2999,70,132,62
Truck337227,2821,3331,70,132,62
Truck337085,2998,2656,30,133,103
Truck337314,3239,2225,95,134,39
Truck336994,2822,2999,5,135,130
Truck337179,2655,2656,60,135,75
Truck337201,3238,0,65,135,70
Truck337070,2437,3331,30,136,106
Truck337392,0,3122,120,136,16
Truck337441,3331,2656,130,136,6
Truck337262,2656,2821,80,137,57
Truck337137,2821,3239,45,139,94
Truck337146,3122,2437,50,139,89
Truck337162,2999,2437,55,139,84
Truck337280,2656,2822,85,139,54
Truck337332,3239,2655,100,139,39
Truck337012,2822,2655,10,140,130
Truck337074,3122,2655,30,140,110
Truck337088,2437,2998,35,141,106
Truck337089,2655,2437,35,141,106
Truck337208,2656,2437,65,141,76
Truck337118,2656,2998,40,143,103
Truck337164,3122,2437,55,144,89
