truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck829440,0,3122,0,16,16
Truck829476,0,1339,10,22,12
Truck829504,1339,0,15,27,12
Truck829453,3331,3239,0,32,32
Truck829470,3239,2436,5,44,39
Truck829548,0,3122,30,46,16
Truck829524,3239,3331,20,53,33
Truck829644,3122,1339,55,61,6
Truck829652,2656,3331,55,61,6
Truck829542,3239,2656,25,63,38
Truck829472,2656,2822,5,65,60
Truck829560,3239,3121,30,69,39
Truck829680,3122,1339,65,71,6
Truck829508,2656,2821,15,72,57
Truck829578,3239,2999,35,74,39
Truck829471,3331,3121,5,75,70
Truck829454,2656,2225,0,76,76
Truck829500,3122,3238,15,77,62
Truck829489,3331,2436,10,80,70
Truck829499,3121,2999,15,80,65
Truck829565,2998,2822,30,81,51
Truck829518,3122,3238,20,82,62
Truck829614,3239,2656,45,83,38
Truck829540,1339,3238,25,84,59
Truck829692,0,3122,70,86,16
Truck829558,1339,3238,30,89,59
Truck829534,2999,3121,25,90,65
Truck829512,0,3238,20,91,71
Truck829564,2822,3331,30,94,64
Truck829576,1339,3238,35,94,59
Truck829650,3239,2655,55,94,39
Truck829543,3331,1338,25,95,70
Truck829526,2656,2437,20,96,76
Truck829734,3122,0,80,96,16
Truck829591,3238,1339,40,99,59
Truck829668,3239,2999,60,99,39
Truck829533,2655,2656,25,100,75
Truck829705,3331,3239,70,102,32
Truck829774,1339,0,90,102,12
Truck829810,1339,3122,100,104,4
Truck829654,2822,2224,55,107,52
Truck829559,2224,2998,30,108,78
Truck829597,3331,2225,40,110,70
Truck829580,2656,2436,35,111,76
Truck829510,2822,3239,15,112,97
Truck829626,3122,3238,50,112,62
Truck829633,3331,2821,50,112,62
Truck829722,3239,2437,75,114,39
Truck829605,2655,3331,45,115,70
Truck829615,3331,2225,45,115,70
Truck829598,2656,2655,40,116,76
Truck829582,2822,2998,35,117,82
Truck829599,2821,2822,40,117,77
Truck829619,2998,2224,45,120,75
Truck829616,2656,2436,45,121,76
Truck829451,2224,2822,0,125,125
Truck829651,3331,2437,55,125,70
Truck829689,2821,3331,65,127,62
Truck829507,3331,2998,15,129,114
Truck829669,3331,2436,60,130,70
Truck829455,2821,3121,0,132,132
Truck829794,3239,2436,95,134,39
Truck829456,2822,2225,0,135,135
Truck829525,3331,2998,20,135,115
Truck829636,2822,2821,50,135,85
Truck829547,2998,3331,25,137,112
Truck829596,3239,2822,40,137,97
Truck829486,1339,2655,10,138,128
Truck829562,2656,2998,30,138,108
Truck829497,2655,1339,15,139,124
Truck829742,2656,2822,80,139,59
Truck829509,2821,2224,15,140,125
Truck829505,2224,2822,15,141,126
Truck829688,2656,2225,65,141,76
Truck829491,2821,2999,10,142,132
Truck829761,2821,2656,85,142,57
Truck829561,3331,2998,30,143,113
Truck829732,2999,3121,80,144,64
Truck829756,1339,3238,85,144,59
Truck829830,3239,2225,105,144,39
Truck829460,2437,2224,5,145,140
Truck829492,2822,3121,10,145,135
Truck829515,2655,3122,20,145,125
Truck829496,2437,3239,15,149,134
Truck829751,3121,2999,85,149,64
Truck829713,2655,2656,75,150,75
Truck829741,3331,1338,80,150,70
Truck829527,2821,3121,20,152,132
Truck829796,2656,2821,95,152,57
Truck829798,2822,2656,95,153,58
Truck829528,2822,1338,20,154,134
Truck829866,3239,2655,115,154,39
Truck829545,2821,1338,25,157,132
Truck829634,2656,2998,50,157,107
Truck829797,2821,3331,95,157,62
Truck829903,3331,3239,125,157,32
Truck829672,2822,3239,60,158,98
Truck829884,3239,2225,120,159,39
Truck829777,3331,2225,90,160,70
Truck829962,0,3122,145,161,16
Truck829563,2821,2437,30,162,132
Truck829921,3331,3239,130,162,32
Truck829452,3239,3122,0,163,163
Truck829551,2655,2822,30,163,133
Truck829902,3239,2225,125,164,39
Truck829442,2437,2655,0,165,165
Truck829789,3238,0,95,165,70
Truck829708,2822,3239,70,166,96
Truck829816,2822,3331,100,166,66
Truck829581,2821,2437,35,167,132
Truck829998,0,1339,155,167,12
Truck829514,2437,2224,20,168,148
Truck829922,2656,3239,130,168,38
Truck829725,2821,3239,75,169,94
Truck829920,3239,2999,130,169,39
Truck829780,2822,2821,90,170,80
Truck829799,2998,2224,95,170,75
Truck829843,3238,3122,110,170,60
Truck829550,2437,3122,30,171,141
Truck829478,2437,2656,10,173,163
Truck829940,2656,3239,135,173,38
Truck829584,0,2655,40,174,134
Truck829600,2822,3121,40,174,134
Truck829849,3331,2822,110,174,64
Truck829938,3239,2437,135,174,39
Truck829803,2655,2656,100,175,75
Truck829831,3331,2225,105,175,70
Truck829814,2656,2437,100,176,76
Truck830065,3331,2656,170,176,6
Truck829617,2821,3121,45,177,132
Truck829709,2998,2656,70,177,107
Truck829975,3331,3239,145,177,32
Truck829482,3122,3239,10,178,168
Truck829604,2437,2655,45,179,134
Truck829956,3239,2999,140,179,39
Truck829640,2437,1339,55,180,125
Truck829832,2656,3121,105,181,76
Truck829836,0,3238,110,181,71
Truck829635,2821,3121,50,182,132
Truck829457,2998,2436,0,183,183
Truck829620,0,2437,50,183,133
Truck829974,3239,2655,145,184,39
Truck829641,2655,3122,55,185,130
Truck829573,3238,2655,35,186,151
Truck829611,2436,2225,45,186,141
Truck829850,2656,1338,110,186,76
Truck830052,0,3122,170,186,16
Truck829466,2225,3121,5,187,182
Truck829653,2821,3121,55,187,132
Truck829678,2999,2225,65,187,122
Truck829469,2224,2656,5,189,184
Truck829924,2822,2656,130,189,59
Truck829992,3239,2436,150,189,39
Truck829885,3331,2225,120,190,70
Truck829490,2656,2224,10,192,182
Truck829493,2998,2655,10,192,182
Truck829671,2821,1338,60,192,132
Truck829941,2821,2656,135,192,57
Truck829586,2437,0,40,193,153
Truck829936,1339,3238,135,194,59
Truck829659,2655,0,60,195,135
Truck829893,2655,3331,125,195,70
Truck829511,2998,2999,15,196,181
Truck829677,2655,0,65,196,131
Truck829778,2656,2998,90,196,106
Truck829886,2656,2436,120,196,76
Truck829698,3122,2655,70,197,127
Truck829932,3122,3238,135,197,62
Truck829959,2821,2656,140,197,57
Truck829883,2224,2998,120,198,78
