truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck544370,2656,3331,10,16,6
Truck544348,1339,0,5,17,12
Truck544420,1339,3122,25,29,4
Truck544332,3239,1338,0,39,39
Truck544341,2655,3239,5,43,38
Truck544350,3239,2999,5,44,39
Truck544428,0,3122,30,46,16
Truck544386,3239,2655,15,54,39
Truck544330,1339,3238,0,59,59
Truck544352,2656,2822,5,59,54
Truck544441,3331,3239,30,62,32
Truck544345,3238,1339,5,64,59
Truck544422,3239,2225,25,64,39
Truck544518,0,1339,55,67,12
Truck544536,0,1339,60,72,12
Truck544458,3239,2437,35,74,39
Truck544351,3331,3121,5,75,70
Truck544334,2656,2999,0,76,76
Truck544476,3239,2656,40,78,38
Truck544478,2656,3239,40,78,38
Truck544369,3331,2436,10,80,70
Truck544356,0,3238,10,81,71
Truck544582,1339,0,70,82,12
Truck544494,3239,2436,45,84,39
Truck544387,3331,2999,15,85,70
Truck544374,0,3238,15,86,71
Truck544516,2822,2821,50,86,36
Truck544622,2656,3331,80,86,6
Truck544425,2821,3331,25,87,62
Truck544531,3331,3239,55,87,32
Truck544512,3239,1338,50,89,39
Truck544388,2656,1338,15,91,76
Truck544499,2998,2821,45,91,46
Truck544358,2437,2999,10,93,83
Truck544521,2655,3239,55,93,38
Truck544360,2999,2437,10,94,84
Truck544423,3331,2999,25,95,70
Truck544406,2656,2999,20,96,76
Truck544548,3239,1338,60,99,39
Truck544566,3239,2999,65,104,39
Truck544449,2655,3331,35,105,70
Truck544453,3238,0,35,105,70
Truck544442,2656,2999,30,106,76
Truck544553,2998,2821,60,106,46
Truck544355,2998,2656,5,108,103
Truck544471,3238,0,40,110,70
Truck544477,3331,2655,40,110,70
Truck544487,3121,2999,45,110,65
Truck544340,2437,3331,5,111,106
Truck544505,3121,2999,50,114,64
Truck544602,3239,2225,75,114,39
Truck544495,3331,3121,45,115,70
Truck544373,2998,3331,10,118,108
Truck544450,2999,2437,35,119,84
Truck544546,1339,3238,60,119,59
Truck544620,3239,1338,80,119,39
Truck544513,3331,2655,50,120,70
Truck544642,2822,2821,85,120,35
Truck544392,0,2437,20,123,103
Truck544638,3239,2655,85,124,39
Truck544394,2437,2224,20,125,105
Truck544758,3122,1339,120,126,6
Truck544462,2822,3239,35,127,92
Truck544569,2821,3331,65,127,62
Truck544587,2821,2656,70,127,57
Truck544424,2656,2998,25,128,103
Truck544656,3239,2436,90,129,39
Truck544336,2822,2436,0,130,130
Truck544579,3238,3122,70,130,60
Truck544412,2437,2821,25,131,106
Truck544532,2656,2436,55,131,76
Truck544552,2822,2998,60,132,72
Truck544504,2999,2437,50,134,84
Truck544354,2822,3121,5,135,130
Truck544567,3331,1338,65,135,70
Truck544353,2821,1338,5,137,132
Truck544448,2437,0,35,138,103
Truck544692,3239,2436,100,139,39
Truck544372,2822,3121,10,140,130
Truck544407,2821,2224,20,140,120
Truck544585,3331,2655,70,140,70
Truck544568,2656,2436,65,141,76
Truck544614,3122,3238,80,142,62
Truck544641,2821,2656,85,142,57
Truck544481,2998,2656,40,143,103
Truck544538,2437,2999,60,143,83
Truck544322,2437,3121,0,144,144
Truck544710,3239,2225,105,144,39
Truck544466,2437,2656,40,145,105
Truck544633,3238,3122,85,145,60
Truck544586,2656,3121,70,146,76
Truck544389,2821,2655,15,147,132
Truck544728,3239,2437,110,149,39
Truck544408,2822,2225,20,150,130
Truck544621,3331,2437,80,150,70
Truck544604,2656,3121,75,151,76
Truck544648,2999,3121,90,154,64
Truck544426,2822,2999,25,155,130
Truck544824,0,3122,140,156,16
Truck544502,2437,2998,50,157,107
Truck544668,3122,3238,95,157,62
Truck544764,3239,2436,120,159,39
Truck544479,2821,2224,40,160,120
Truck544443,2821,3121,30,162,132
Truck544397,3121,2437,20,164,144
Truck544467,2655,3122,40,164,124
Truck544661,2998,2224,90,164,74
Truck544684,2999,3121,100,164,64
Truck544711,3331,2822,105,164,59
Truck544474,1339,2655,40,165,125
Truck544493,2224,2821,45,165,120
Truck544866,3122,0,150,166,16
Truck544678,2822,2998,95,167,72
Truck544800,3239,2225,130,169,39
Truck544821,2821,2822,135,169,34
Truck544480,2822,2655,40,170,130
Truck544693,3331,2436,100,170,70
Truck544440,3239,2998,30,171,141
Truck544676,2656,2655,95,171,76
Truck544732,2822,3331,110,171,61
Truck544878,0,3122,155,171,16
Truck544624,2822,3239,80,172,92
Truck544837,3331,3239,140,172,32
Truck544430,2437,3121,30,173,143
Truck544492,1339,2655,45,173,128
Truck544747,3331,2822,115,174,59
Truck544433,3121,2437,30,175,145
Truck544498,2822,1338,45,175,130
Truck544331,2224,2656,0,176,176
Truck544342,2999,3122,5,176,171
Truck544522,2999,2225,55,177,122
Truck544574,2437,3331,70,177,107
Truck544636,1339,2437,85,177,92
Truck544960,1339,3122,175,179,4
Truck544515,2821,2437,50,182,132
Truck544646,2437,1339,90,182,92
Truck544765,3331,2821,120,182,62
Truck544784,2656,2821,125,182,57
Truck544404,3239,3122,20,183,163
Truck544872,3239,3331,150,183,33
Truck544659,2821,3239,90,184,94
Truck544727,2224,2998,110,184,74
Truck544802,2656,2822,130,184,54
Truck544854,3239,2225,145,184,39
Truck544368,3239,0,10,185,175
Truck544565,2224,2821,65,185,120
Truck544719,2655,2656,110,185,75
Truck544737,2655,3331,115,185,70
Truck544533,2821,2655,55,187,132
Truck544750,2822,2998,115,187,72
Truck544323,2655,2999,0,188,188
Truck544324,2999,3331,0,190,190
Truck544674,3239,2821,95,190,95
Truck544628,2437,2656,85,191,106
Truck544629,2655,2437,85,191,106
Truck544804,2822,3331,130,191,61
Truck544950,0,3122,175,191,16
Truck544551,2821,1338,60,192,132
Truck544820,2656,2821,135,192,57
Truck544391,2998,2225,15,193,178
Truck544484,2437,3238,45,193,148
Truck544718,2437,2999,110,193,83
Truck544890,3239,2655,155,194,39
Truck544570,2822,1338,65,195,130
Truck544725,2436,2225,110,195,85
Truck544783,3331,1338,125,195,70
Truck544911,2821,2822,160,195,35
Truck544414,2999,3122,25,196,171
Truck544385,2224,3331,15,197,182
Truck544575,2655,1339,70,197,127
Truck544395,2655,2998,20,198,178
Truck544520,2437,3121,55,198,143
Truck544736,2437,2999,115,198,83
Truck544856,2656,2822,145,199,54
Truck544333,3331,0,0,200,200
Truck544664,2437,2998,95,200,105
Truck544791,2655,3331,130,200,70
Truck544795,3238,0,130,200,70
Truck544801,3331,3121,130,200,70
Truck544421,2224,2656,25,201,176
Truck544665,2655,2437,95,201,106
Truck544926,3239,2656,165,203,38
Truck544378,2999,2224,15,205,190
Truck544571,2998,3239,65,205,140
Truck544396,2999,0,20,206,186
Truck544682,2437,2655,100,206,106
Truck544823,2998,2822,135,206,71
Truck544822,2822,2224,135,207,72
Truck544431,2655,2998,30,208,178
Truck544445,2998,1338,30,208,178
Truck544698,0,2437,105,208,103
Truck544944,3239,2999,170,209,39
Truck544746,3239,2821,115,210,95
Truck544700,2437,2655,105,211,106
Truck544525,3238,2655,55,212,157
Truck544623,2821,3121,80,212,132
Truck544840,2822,2998,140,212,72
Truck544962,3239,2656,175,213,38
Truck544384,1339,2656,15,214,199
Truck544888,1339,3238,155,214,59
Truck544376,2437,2225,15,215,200
Truck544468,2999,1339,40,215,175
Truck544984,2822,2821,180,215,35
Truck544486,2999,3122,45,216,171
Truck544838,2656,3121,140,216,76
Truck544405,3331,1339,20,217,197
Truck544524,3122,3239,55,217,162
Truck544796,2225,2436,130,217,87
Truck544432,2999,2656,30,218,188
Truck544971,2655,3239,180,218,38
Truck544980,3239,2999,180,219,39
Truck544660,2822,1338,90,220,130
Truck544383,2436,2999,15,221,206
Truck544557,2655,3238,65,221,156
Truck544530,3239,0,55,222,167
Truck544564,1339,3239,65,222,157
Truck544672,1339,2655,95,222,127
Truck544808,2437,3122,135,223,88
Truck544510,1339,2999,50,224,174
Truck544998,3239,2225,185,224,39
Truck544754,2437,2656,120,225,105
Truck544885,3238,0,155,225,70
Truck544891,3331,2436,155,225,70
Truck544874,2656,3121,150,226,76
Truck545082,3122,0,210,226,16
Truck544677,2821,2436,95,227,132
Truck544818,3239,2822,135,227,92
Truck544517,2998,1338,50,228,178
Truck544770,0,2437,125,228,103
Truck544696,2822,3121,100,230,130
Truck544909,3331,2999,160,230,70
Truck544939,3238,3122,170,230,60
Truck544966,2822,2656,175,230,55
Truck544772,2437,2224,125,231,106
Truck544892,2656,2999,155,231,76
Truck544695,2821,2655,100,232,132
Truck544720,2999,2225,110,232,122
Truck544836,3239,2822,140,232,92
Truck544403,2224,3239,20,233,213
Truck544459,3331,0,35,233,198
Truck544749,2821,2224,115,235,120
Truck544790,2437,3331,130,235,105
Truck544526,2225,3121,55,236,181
Truck544550,2656,2224,60,236,176
Truck544914,0,3238,165,236,71
Truck544931,2998,2822,165,236,71
Truck544844,2437,1339,145,237,92
Truck545043,2655,3239,200,238,38
Truck545052,3239,3121,200,239,39
Truck545073,2821,2822,205,239,34
Truck544651,3238,2655,90,240,150
Truck544576,2999,3122,70,241,171
Truck544549,3331,2224,60,242,182
Truck544731,2821,3121,110,242,132
Truck544756,2999,2225,120,242,122
Truck544974,3122,3238,180,242,62
Truck544880,2437,3122,155,243,88
Truck544496,2656,3122,45,244,199
Truck544669,3238,2655,95,244,149
Truck545070,3239,2436,205,244,39
Truck544490,2225,2437,45,245,200
Truck544963,3331,2655,175,245,70
Truck544464,0,3331,40,246,206
Truck544596,3122,2999,75,247,172
Truck544514,2656,3122,50,248,198
Truck544589,2998,2436,70,248,178
Truck544687,3238,2655,100,249,149
Truck544768,2822,2225,120,250,130
Truck544803,2821,2224,130,250,120
Truck544991,3121,2999,185,250,65
Truck544612,2999,3122,80,251,171
Truck544343,3121,3331,5,252,247
Truck544767,2821,2225,120,252,132
Truck544593,2655,2998,75,253,178
Truck544607,2998,2655,75,253,178
Truck544650,3122,3239,90,253,163
Truck544860,0,2437,150,253,103
Truck544862,2437,0,150,253,103
Truck544558,2999,3331,65,254,189
Truck545032,1339,3238,195,254,59
Truck545106,3239,2437,215,254,39
Truck544786,2822,2999,125,255,130
Truck544999,3331,2655,185,255,70
Truck545029,3238,3122,195,255,60
Truck544349,2224,1338,5,256,251
Truck544416,3122,3121,25,256,231
Truck544572,0,2999,70,256,186
Truck544619,2224,2656,80,256,176
Truck544982,2656,2436,180,256,76
Truck545091,2821,2998,210,256,46
Truck544361,3121,3331,10,257,247
Truck544773,2655,2821,125,257,132
Truck545028,3122,3238,195,257,62
Truck545037,2821,3331,195,257,62
Truck544625,2998,2999,80,258,178
Truck544326,3122,2821,0,259,259
Truck544827,2655,1339,140,259,119
Truck545026,2999,3121,195,259,64
Truck545017,3331,2225,190,260,70
Truck544367,2224,2436,10,261,251
Truck545109,2821,2998,215,261,46
Truck545244,3122,1339,255,261,6
Truck544460,2656,3238,35,262,227
Truck544379,3121,3331,15,263,248
Truck544511,2224,3239,50,263,213
Truck544898,2437,0,160,263,103
Truck544594,2999,2224,75,265,190
Truck544390,2822,3122,15,266,251
Truck544584,3239,3238,70,266,196
Truck544666,2999,3122,95,266,171
Truck544708,1339,3239,105,266,161
Truck544371,2821,1339,10,267,257
Truck544540,2999,2436,60,267,207
Truck544578,3122,3331,70,267,197
Truck544662,0,3239,95,267,172
Truck544806,0,2655,135,267,132
Truck544976,2225,2436,180,267,87
Truck545038,2822,2224,195,267,72
Truck545238,0,1339,255,267,12
Truck544529,2224,3239,55,268,213
Truck545160,3239,2437,230,269,39
Truck544611,2655,2999,80,270,190
Truck545025,2655,2656,195,270,75
Truck544848,3122,2655,145,271,126
Truck544916,2437,2998,165,271,106
Truck545092,2822,3331,210,271,61
Truck544970,2437,1339,180,272,92
Truck545108,2656,2821,215,272,57
Truck544679,2998,2999,95,273,178
Truck544690,1339,2999,100,274,174
Truck544983,2821,3239,180,274,94
Truck545178,3239,2655,235,274,39
Truck544592,2437,2225,75,275,200
Truck544630,2999,2822,85,275,190
Truck545080,2999,3121,210,275,65
Truck545128,2822,2656,220,275,55
Truck544618,1339,2656,80,276,196
Truck544935,2655,2437,170,276,106
Truck545256,0,3122,260,276,16
Truck544603,3331,0,75,277,202
Truck544639,3331,1339,85,277,192
Truck544675,3331,2224,95,277,182
Truck544845,2655,2821,145,277,132
Truck544934,2437,2998,170,277,107
Truck544444,2822,1339,30,278,248
Truck544697,2998,2225,100,278,178
Truck544744,1339,3239,115,278,163
Truck544438,1339,2822,30,280,250
Truck544876,2822,2999,150,280,130
Truck545119,3238,3122,220,280,60
Truck544740,3122,3239,115,281,166
Truck544952,2437,3239,175,281,106
Truck545072,2656,1338,205,281,76
Truck544875,2821,2225,150,282,132
Truck545145,2821,2656,225,282,57
Truck544967,2998,3331,175,283,108
Truck544451,3121,2998,35,284,249
Truck545019,2821,3239,190,284,94
Truck545087,2224,2822,210,284,74
Truck544456,1339,2821,35,285,250
Truck544561,3238,3331,65,285,220
Truck544657,3331,3122,90,285,195
Truck544782,3239,3122,125,285,160
Truck544859,2998,3239,145,285,140
Truck544894,2822,2655,155,285,130
Truck544730,2656,2224,110,286,176
Truck545090,2656,2999,210,286,76
Truck544335,2821,3238,0,287,287
Truck544893,2821,1338,155,287,132
Truck544469,3121,2998,40,288,248
Truck544658,2656,1339,90,288,198
Truck544733,2998,2436,110,288,178
Truck545000,2656,2998,185,288,103
Truck545060,2437,2999,205,288,83
Truck545234,2656,3239,250,288,38
Truck545253,2821,2822,255,289,34
Truck544912,2822,2225,160,290,130
Truck544947,2821,2224,170,290,120
Truck545125,3331,2437,220,290,70
Truck544475,2224,2225,40,291,251
Truck544988,2437,2821,185,291,106
Truck544363,3238,2821,10,292,282
Truck544415,3121,2436,25,292,267
Truck545338,1339,0,280,292,12
Truck544701,2655,2999,105,293,188
Truck544702,2999,2224,105,293,188
Truck544751,2998,2655,115,293,178
Truck545004,0,2437,190,293,103
Truck544896,0,2655,160,294,134
Truck544953,2655,1339,175,294,119
Truck545055,2821,3239,200,294,94
Truck545374,1339,3122,290,294,4
Truck544500,0,3121,50,295,245
Truck544930,2822,2655,165,295,130
Truck545143,3331,1338,225,295,70
Truck544485,2655,2224,45,296,251
Truck544640,2656,0,85,296,211
Truck544766,2656,2224,120,296,176
Truck545126,2656,1338,220,296,76
Truck545130,0,3238,225,296,71
Truck544446,0,2822,35,297,262
Truck545181,2821,3331,235,297,62
Truck544362,3122,2225,10,298,288
Truck544769,2998,3121,120,298,178
Truck544559,3121,1339,65,299,234
Truck544694,2656,1339,100,299,199
Truck544830,3122,3239,140,299,159
Truck544497,2821,1339,45,300,255
Truck544680,0,3331,100,300,200
Truck544712,2656,1339,105,300,195
Truck544812,3122,3239,135,300,165
Truck544948,2822,2436,170,300,130
Truck545024,2437,2224,195,300,105
Truck545133,2655,2656,225,300,75
Truck544366,1339,2225,10,301,291
Truck544781,2224,2656,125,301,176
Truck545103,2436,2225,215,301,86
Truck545144,2656,3121,225,301,76
Truck545200,2822,3331,240,301,61
Truck545217,2821,2656,245,302,57
Truck544380,3122,2225,15,303,288
Truck544787,2998,3121,125,303,178
Truck544863,2655,3238,150,303,153
Truck545039,2998,3331,195,303,108
Truck544328,2225,3239,0,304,304
Truck544381,3238,3121,15,304,289
Truck544738,2999,3239,115,304,189
Truck545100,3122,2437,215,304,89
Truck544523,3121,3239,55,305,250
Truck545001,2821,2224,185,305,120
Truck545042,2437,2655,200,305,105
Truck545088,3239,2821,210,305,95
Truck545169,2655,3331,235,305,70
Truck544799,2224,2656,130,306,176
Truck544881,2655,3238,155,306,151
Truck545183,2998,2822,235,306,71
Truck545406,3122,1339,300,306,6
Truck544965,2821,2437,175,307,132
Truck545120,2225,2436,220,307,87
Truck544398,3122,2225,20,308,288
Truck544534,2822,3122,55,308,253
Truck544805,2998,1338,130,308,178
Truck544919,3121,2437,165,308,143
Truck545053,3331,2998,200,308,108
Truck544716,0,3331,110,309,199
Truck545304,3239,2999,270,309,39
Truck544346,2225,2998,5,310,305
Truck544541,3121,2821,60,310,250
Truck544729,3331,0,110,310,200
Truck545197,3331,2655,240,310,70
Truck544337,2998,0,0,311,311
Truck544506,3122,2821,50,311,261
Truck544547,2224,2437,60,311,251
Truck544613,3121,3122,80,311,231
Truck545236,2822,3331,250,311,61
Truck544748,2656,3122,115,314,199
Truck544777,3238,3239,125,314,189
Truck545322,3239,3121,275,314,39
Truck544364,2225,2655,10,315,305
Truck544435,3238,2822,30,315,285
Truck544917,2655,3238,165,315,150
Truck544418,2225,1339,25,316,291
Truck545198,2656,2655,240,316,76
Truck544338,0,2998,5,317,312
