truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck673944,3122,1339,5,11,6
Truck673988,2656,3331,15,21,6
Truck674052,3122,1339,35,41,6
Truck673950,3239,2999,5,44,39
Truck674046,0,3122,35,51,16
Truck673986,3239,2655,15,54,39
Truck674004,3239,3121,20,59,39
Truck673945,3238,3122,5,65,60
Truck674009,2998,2821,20,66,46
Truck673969,3331,2822,10,69,59
Truck673937,2998,2822,0,73,73
Truck674058,3239,2436,35,74,39
Truck674076,3239,2436,40,79,39
Truck673956,0,3238,10,81,71
Truck673922,2437,2999,0,83,83
Truck674094,3239,2655,45,84,39
Truck674178,3122,0,70,86,16
Truck674190,0,1339,75,87,12
Truck674112,3239,2437,50,89,39
Truck674236,1339,3122,85,89,4
Truck674078,2656,2822,40,94,54
Truck674079,2821,2656,40,97,57
Truck674226,0,1339,85,97,12
Truck674148,3239,2225,60,99,39
Truck673932,3239,3331,0,101,101
Truck673966,1339,2437,10,103,93
Truck674166,3239,3121,65,104,39
Truck673934,2656,3239,0,105,105
Truck674097,2821,3331,45,107,62
Truck673955,2998,2656,5,108,103
Truck674110,1339,3238,50,109,59
Truck673998,3122,2437,20,111,91
Truck674171,2998,2821,65,111,46
Truck673951,3331,2998,5,113,108
Truck673973,2998,2656,10,113,103
Truck674030,2437,2999,30,113,83
Truck673958,2437,2998,10,114,104
Truck674202,3239,2999,75,114,39
Truck673994,2437,1339,20,115,95
Truck674189,2998,2821,70,116,46
Truck673976,2437,0,15,120,105
Truck674116,2822,2224,50,124,74
Truck674238,3239,1338,85,124,39
Truck674366,2656,3331,120,126,6
Truck674169,2821,3331,65,127,62
Truck674012,2437,2998,25,129,104
Truck674086,2999,2437,45,129,84
Truck674136,0,3238,60,131,71
Truck674023,3331,2998,25,133,108
Truck674031,2655,2437,30,133,103
Truck673977,2655,3122,15,136,121
Truck673987,3331,2437,15,136,121
Truck674261,2998,2821,90,136,46
Truck674040,3239,2656,30,137,107
Truck674048,2437,0,35,140,105
Truck674376,3122,0,125,141,16
Truck674310,3239,2999,105,144,39
Truck674188,2822,2998,70,145,75
Truck674297,2998,2821,100,146,46
Truck674051,3121,2999,35,147,112
Truck674099,2998,2656,45,148,103
Truck674024,2656,2437,25,149,124
Truck674084,2437,3331,45,149,104
Truck674328,3239,2437,110,149,39
Truck673927,3238,2437,0,150,150
Truck674278,2822,2656,95,150,55
Truck674434,1339,0,140,152,12
Truck673941,2655,3238,5,154,149
Truck674176,2999,2437,70,154,84
Truck674219,2224,2998,80,154,74
Truck674346,3239,2437,115,154,39
Truck674430,3122,0,140,156,16
Truck674050,2999,2225,35,157,122
