truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck51871,3331,2656,5,11,6
Truck51840,0,3122,0,16,16
Truck51904,1339,0,15,27,12
Truck51853,3331,3239,0,32,32
Truck51962,2656,3331,30,36,6
Truck51874,2822,2821,5,38,33
Truck51861,2655,3239,5,43,38
Truck51870,3239,2225,5,44,39
Truck51948,0,3122,30,46,16
Truck51997,3331,2656,40,46,6
Truck51897,2655,3239,15,53,38
Truck51863,3121,2999,5,67,62
Truck51978,3239,3331,35,68,33
Truck51883,3238,1339,10,69,59
Truck51886,1339,3238,10,69,59
Truck51960,3239,2225,30,69,39
Truck51892,2822,3331,10,71,61
Truck51851,2224,2822,0,74,74
Truck51854,2656,2225,0,76,76
Truck52098,3122,1339,70,76,6
Truck52106,2656,3331,70,76,6
Truck51927,2821,2656,20,77,57
Truck52017,2821,2822,45,77,32
Truck51898,2999,3121,15,78,63
Truck52014,3239,3331,45,78,33
Truck51996,3239,2437,40,79,39
Truck51872,2656,2436,5,81,76
Truck52124,2656,3331,75,81,6
Truck52016,2656,3239,45,83,38
Truck51890,2656,2225,10,86,76
Truck52134,3122,1339,80,86,6
Truck52032,3239,3121,50,89,39
Truck52156,1339,3122,85,89,4
Truck51908,2656,2436,15,91,76
Truck51928,2822,2998,20,92,72
Truck51943,3331,2437,25,95,70
Truck51926,2656,1338,20,96,76
Truck52170,3122,1339,90,96,6
Truck52087,3331,3239,65,97,32
Truck52068,3239,2655,60,99,39
Truck51961,3331,2225,30,100,70
Truck52018,2822,2656,45,100,55
Truck51944,2656,3121,25,101,76
Truck52055,2998,2821,55,101,46
Truck51990,3122,3238,40,102,62
Truck52104,3239,3331,70,103,33
Truck51842,2437,2655,0,104,104
Truck52086,3239,2437,65,104,39
Truck51979,3331,3121,35,105,70
Truck51983,2998,2822,35,106,71
Truck51896,2437,1339,15,107,92
Truck51906,3239,2822,15,107,92
Truck52125,2821,2822,75,107,32
Truck51860,2437,3331,5,109,104
Truck51934,2999,2437,25,109,84
Truck52232,2656,3331,105,111,6
Truck52000,2822,2998,40,112,72
Truck52143,2821,2822,80,112,32
Truck51932,2437,3122,25,113,88
Truck51950,2437,2999,30,113,83
Truck51952,2999,2437,30,114,84
Truck52048,1339,3238,55,114,59
Truck52015,3331,2655,45,115,70
Truck52072,2822,2656,60,115,55
Truck52107,2821,2998,70,116,46
Truck51968,2437,2999,35,118,83
Truck52069,3331,2822,60,119,59
Truck52140,3239,1338,80,119,39
Truck52005,2655,2656,45,120,75
Truck52033,3331,2999,50,120,70
Truck52037,2998,2822,50,121,71
