truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck959090,2656,3331,10,16,6
Truck959122,1339,3122,20,24,4
Truck959166,0,3122,35,51,16
Truck959125,3331,3239,20,52,32
Truck959202,0,3122,45,61,16
Truck959056,2822,2224,0,72,72
Truck959178,3239,2656,35,73,38
Truck959127,2821,2656,20,77,57
Truck959052,3239,1338,0,78,78
Truck959080,2999,3121,10,78,68
Truck959324,2656,3331,75,81,6
Truck959070,3239,1338,5,82,77
Truck959088,3239,2437,10,82,72
Truck959110,2822,2998,15,87,72
Truck959310,0,1339,75,87,12
Truck959158,1339,3238,30,89,59
Truck959054,2656,2436,0,98,98
Truck959106,3239,2225,15,98,83
Truck959270,2656,3239,60,98,38
Truck959071,3331,2436,5,102,97
Truck959107,3331,2822,15,102,87
Truck959410,1339,3122,100,104,4
Truck959322,3239,3331,75,108,33
Truck959043,2655,3122,0,109,109
Truck959072,2656,2822,5,110,105
Truck959388,3122,0,95,111,16
Truck959126,2656,2437,20,112,92
Truck959143,3331,2999,25,112,87
Truck959053,3331,2225,0,113,113
Truck959142,3239,2999,25,113,88
Truck959179,3331,2822,35,116,81
Truck959450,2656,3331,110,116,6
Truck959418,0,1339,105,117,12
Truck959086,1339,2655,10,118,108
Truck959196,3239,2999,40,118,78
Truck959340,3239,2656,80,118,38
Truck959128,2822,3331,20,121,101
Truck959141,2224,2822,25,124,99
Truck959058,0,2655,5,125,120
Truck959254,2822,2998,55,127,72
Truck959307,2821,2656,70,127,57
Truck959378,2656,3239,90,128,38
Truck959181,2821,3239,35,129,94
Truck959268,3239,1338,60,132,72
Truck959108,2656,1338,15,133,118
Truck959133,2655,1339,25,133,108
Truck959250,3239,2655,55,133,78
Truck959198,2656,2436,40,134,94
Truck959500,1339,0,125,137,12
Truck959087,2224,2998,10,138,128
Truck959236,2822,2656,50,141,91
Truck959060,2437,0,5,142,137
Truck959079,2655,2656,10,143,133
Truck959169,2655,3122,35,144,109
Truck959269,3331,2437,60,146,86
Truck959194,1339,2655,40,148,108
Truck959197,3331,2998,40,148,108
Truck959042,2437,3121,0,150,150
Truck959148,0,2655,30,150,120
Truck959162,2656,2225,30,150,120
Truck959345,2998,2822,80,151,71
Truck959568,3122,1339,145,151,6
Truck959237,2998,2656,50,153,103
Truck959468,2656,3239,115,153,38
Truck959180,2656,2436,35,155,120
Truck959234,2656,1338,50,156,106
Truck959594,2656,3331,150,156,6
Truck959226,3122,2437,50,157,107
Truck959305,3331,3121,70,157,87
Truck959124,3239,2822,20,159,139
Truck959144,2656,2999,25,159,134
Truck959073,2821,2437,5,160,155
Truck959277,2655,3239,65,160,95
Truck959562,0,3122,145,161,16
Truck959394,3239,2999,95,164,69
Truck959252,2656,2999,55,166,111
Truck959586,3122,0,150,166,16
Truck959096,2437,3121,15,167,152
Truck959424,3122,3238,105,167,62
Truck959150,2437,3122,30,168,138
Truck959446,1339,3238,110,169,59
Truck959407,3238,0,100,170,70
Truck959160,3239,2998,30,171,141
Truck959417,2998,2822,100,171,71
Truck959604,3122,0,155,171,16
Truck959647,3331,2656,165,171,6
Truck959306,2656,2998,70,173,103
Truck959216,2656,2225,45,174,129
Truck959466,3239,1338,115,174,59
Truck959078,2437,3239,10,175,165
Truck959341,3331,2437,80,175,95
Truck959376,3239,3121,90,175,85
Truck959622,3122,0,160,176,16
Truck959665,3331,2656,170,176,6
Truck959361,2821,2822,85,177,92
Truck959469,2821,3331,115,177,62
Truck959575,3331,3239,145,177,32
Truck959065,3238,2437,5,178,173
Truck959558,2656,3239,140,178,38
Truck959091,2821,2224,10,179,169
Truck959233,3331,2655,50,179,129
Truck959132,2437,2822,25,181,156
Truck959436,0,3238,110,181,71
Truck959153,3121,2437,30,182,152
Truck959190,3122,2437,40,182,142
Truck959377,3331,3121,90,182,92
Truck959360,2656,2225,85,184,99
Truck959208,3122,2437,45,187,142
Truck959523,2821,2656,130,187,57
Truck959670,0,1339,175,187,12
Truck959295,2655,2656,70,188,118
Truck959323,3331,2655,75,188,113
Truck959395,3331,2822,95,188,93
Truck959186,2437,3331,40,190,150
Truck959287,3331,3121,65,192,127
Truck959413,3331,2225,100,192,92
Truck959514,3122,3238,130,192,62
Truck959140,1339,3239,25,193,168
Truck959145,2821,2437,25,193,168
Truck959168,2437,0,35,194,159
Truck959533,3238,1339,135,194,59
Truck959047,3238,3239,0,195,195
Truck959412,3239,2821,100,195,95
Truck959199,2821,2437,40,196,156
