truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck1114573,3331,2656,0,39,39
Truck1114590,3239,2655,5,44,39
Truck1114714,1339,3122,40,44,4
Truck1114704,0,1339,40,52,12
Truck1114613,2998,3122,10,62,52
Truck1114681,3331,2656,30,65,35
Truck1114768,1339,0,55,67,12
Truck1114631,2998,0,15,68,53
Truck1114700,2656,3331,35,70,35
Truck1114689,2655,3239,35,73,38
Truck1114649,2998,2999,20,74,54
Truck1114667,2998,3121,25,79,54
Truck1114578,0,3238,5,83,78
Truck1114685,2998,3121,30,83,53
Truck1114639,3238,1339,20,85,65
Truck1114703,2998,3121,35,87,52
Truck1114657,3238,1339,25,91,66
Truck1114719,2821,2998,40,96,56
Truck1114721,2998,2821,40,96,56
Truck1114632,0,3238,20,97,77
Truck1114678,1339,3238,30,97,67
Truck1114739,2998,1339,45,98,53
Truck1114757,2998,1338,50,104,54
Truck1114728,3122,3238,45,108,63
Truck1114775,2998,2655,55,108,53
Truck1114815,2655,3239,70,108,38
Truck1114793,2998,3122,60,112,52
Truck1114686,0,3238,35,113,78
Truck1114811,2998,2655,65,119,54
Truck1114783,3238,3122,60,121,61
Truck1114980,3122,1339,115,121,6
Truck1114829,2998,3122,70,123,53
Truck1114800,3122,3238,65,129,64
Truck1114847,2998,2225,75,129,54
Truck1115020,1339,3122,125,129,4
Truck1114726,2999,2437,45,130,85
Truck1114801,3238,1339,65,131,66
Truck1114742,2437,2999,50,136,86
Truck1115034,3122,1339,130,136,6
Truck1114883,2998,1338,85,137,52
Truck1114684,2822,2224,30,138,108
Truck1114901,2998,0,90,144,54
Truck1114950,3239,2655,105,144,39
Truck1114919,2998,2437,95,147,52
Truck1114724,2437,0,45,152,107
Truck1114937,2998,2225,100,154,54
Truck1115110,1339,3122,150,154,4
Truck1114814,2437,2999,70,156,86
Truck1114848,0,3238,80,158,78
Truck1114955,2998,2655,105,160,55
Truck1114617,2655,3331,15,161,146
Truck1114927,3238,3122,100,162,62
Truck1114973,2998,1339,110,163,53
Truck1114818,3122,2437,70,165,95
Truck1114822,1339,2437,70,166,96
Truck1114776,0,2437,60,169,109
