truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck699904,1339,3122,15,19,4
Truck699908,2656,3331,15,21,6
Truck699925,3331,2656,20,26,6
Truck699852,3239,1338,0,39,39
Truck699870,3239,2225,5,44,39
Truck700008,3122,1339,45,51,6
Truck699906,3239,2225,15,54,39
Truck699933,2655,3239,25,63,38
Truck699865,3238,1339,5,64,59
Truck699942,3239,2999,25,64,39
Truck700066,1339,3122,60,64,4
Truck699929,2998,2821,20,66,46
Truck699853,3331,2225,0,70,70
Truck700087,3331,2656,65,71,6
Truck699856,2822,2224,0,72,72
Truck699901,3238,1339,15,74,59
Truck700102,1339,3122,70,74,4
Truck699871,3331,3121,5,75,70
Truck699854,2656,2436,0,76,76
Truck699909,2821,3331,15,77,62
Truck699889,3331,2225,10,80,70
Truck699872,2656,1338,5,81,76
Truck699892,2822,2998,10,82,72
Truck700014,3239,3121,45,84,39
Truck700110,0,1339,75,87,12
Truck699905,2224,2998,15,89,74
Truck700032,3239,2437,50,89,39
Truck699928,2822,2224,20,92,72
Truck699934,2999,3121,25,92,67
Truck699926,2656,2436,20,96,76
Truck700156,1339,0,85,97,12
Truck699941,2224,2998,25,99,74
Truck700068,3239,2437,60,99,39
Truck700188,3122,1339,95,101,6
Truck699900,3122,2437,15,104,89
Truck699888,3239,2821,10,105,95
Truck699979,3331,3121,35,105,70
Truck699874,2822,2821,5,106,101
Truck699962,2656,1338,30,106,76
Truck699983,2998,2822,35,106,71
Truck700071,2821,2998,60,106,46
Truck699843,2655,3122,0,109,109
Truck699860,2437,2655,5,109,104
Truck699997,3331,3121,40,110,70
Truck700026,3122,3238,50,112,62
Truck699868,1339,2655,5,113,108
Truck700122,3239,1338,75,114,39
Truck700015,3331,2999,45,115,70
Truck699998,2656,2225,40,116,76
Truck700019,2998,2822,45,116,71
Truck700018,2822,2224,45,117,72
Truck700070,2656,2821,60,117,57
Truck699896,2437,3239,15,119,104
Truck700140,3239,2436,80,119,39
Truck699907,3331,2998,15,123,108
Truck700160,2656,3239,85,123,38
Truck699861,2655,0,5,124,119
Truck699914,2437,2224,20,124,104
Truck700158,3239,2437,85,124,39
Truck700195,3331,3239,95,127,32
Truck699930,0,2437,25,128,103
Truck700194,3239,3331,95,128,33
Truck699932,2437,2224,25,129,104
Truck700049,2224,2822,55,129,74
Truck699887,2224,2821,10,130,120
Truck699945,2821,2822,25,132,107
Truck700107,2821,3331,70,132,62
Truck700016,2656,2822,45,136,91
Truck700096,2999,3121,70,136,66
Truck699873,2821,2436,5,137,132
Truck699969,2655,2437,35,138,103
Truck700135,3238,1339,80,139,59
Truck700105,3331,2999,70,140,70
Truck700088,2656,2437,65,141,76
Truck699891,2821,2655,10,142,132
Truck700036,2822,3331,50,142,92
Truck700318,1339,0,130,142,12
Truck699924,3239,2822,20,143,123
Truck699986,2437,0,40,143,103
Truck700040,2437,3122,55,143,88
