truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck233286,3122,0,0,16,16
Truck233304,3122,0,5,21,16
Truck233322,3122,0,10,26,16
Truck233313,2821,2822,5,37,32
Truck233376,3122,0,25,41,16
Truck233329,3331,3239,10,42,32
Truck233332,2822,2821,10,43,33
Truck233424,0,1339,40,52,12
Truck233385,2821,2822,25,57,32
Truck233452,1339,0,45,57,12
Truck233293,3331,2821,0,62,62
Truck233382,3239,2437,25,64,39
Truck233367,2821,2998,20,66,46
Truck233418,3239,3331,35,68,33
Truck233400,3239,3121,30,69,39
Truck233524,1339,3122,65,69,4
Truck233478,0,3122,55,71,16
Truck233348,2656,2821,15,72,57
Truck233437,3331,3239,40,72,32
Truck233311,3331,3121,5,75,70
Truck233405,2998,2821,30,76,46
Truck233339,3121,2999,15,77,62
Truck233309,2224,2822,5,79,74
Truck233289,2436,2225,0,83,83
Truck233356,2999,3121,20,83,63
Truck233445,2655,3239,45,83,38
Truck233377,3238,1339,25,84,59
Truck233347,3331,3121,15,85,70
Truck233330,2656,2999,10,86,76
Truck233351,2998,2822,15,86,71
Truck233386,2822,3331,25,86,61
Truck233350,2822,2998,15,87,72
Truck233337,2655,2656,15,90,75
Truck233359,3238,0,20,90,70
Truck233365,3331,3121,20,90,70
Truck233290,1339,2437,0,92,92
Truck233368,2822,2998,20,92,72
Truck233511,2821,2822,60,92,32
Truck233366,2656,2437,20,96,76
Truck233617,3331,2656,90,96,6
Truck233508,3239,2999,60,99,39
Truck233395,3238,0,30,100,70
Truck233458,2822,2656,45,100,55
Truck233384,2656,2225,25,101,76
Truck233318,2437,1339,10,102,92
Truck233326,1339,2437,10,102,92
Truck233457,2821,2656,45,102,57
Truck233282,2437,2822,0,104,104
Truck233399,2224,2822,30,104,74
Truck233409,2655,3331,35,105,70
Truck233402,2656,1338,30,106,76
Truck233565,2821,2822,75,107,32
Truck233562,3239,3331,75,108,33
Truck233300,2437,2998,5,109,104
Truck233378,2225,2436,25,109,84
Truck233427,2655,3331,40,110,70
Truck233420,2656,2999,35,111,76
Truck233362,1339,2437,20,112,92
Truck233438,2656,2437,40,116,76
Truck233336,2437,2656,15,119,104
Truck233580,3239,2999,80,119,39
Truck233473,3331,3121,50,120,70
Truck233456,2656,2437,45,121,76
Truck233528,2656,2821,65,122,57
Truck233471,2224,2822,50,124,74
