truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck103693,3331,2656,0,6,6
Truck103722,3122,1339,10,16,6
Truck103740,3122,0,15,31,16
Truck103788,0,1339,30,42,12
Truck103730,2656,3239,10,48,38
Truck103728,3239,2437,10,49,39
Truck103806,0,3122,35,51,16
Truck103848,3122,1339,45,51,6
Truck103856,2656,3331,45,51,6
Truck103694,2656,2822,0,54,54
Truck103764,3239,2656,20,58,38
Truck103714,2822,2656,5,60,55
Truck103696,2822,3331,0,61,61
Truck103892,2656,3331,55,61,6
Truck103782,3239,2437,25,64,39
Truck103819,3331,3239,35,67,32
Truck103702,2999,3121,5,68,63
Truck103818,3239,3331,35,68,33
Truck103822,2822,2821,35,68,33
Truck103855,3331,3239,45,77,32
Truck103784,2656,2822,25,79,54
Truck103836,3239,2437,40,79,39
Truck103729,3331,2225,10,80,70
Truck103712,2656,1338,5,81,76
Truck103768,2822,3331,20,81,61
Truck103758,3122,3238,20,82,62
Truck103765,3331,2821,20,82,62
Truck103785,2821,2656,25,82,57
Truck103854,3239,2655,45,84,39
Truck103747,3331,1338,15,85,70
Truck103804,2822,2656,30,85,55
Truck103820,2656,2822,35,89,54
Truck103872,3239,2225,50,89,39
Truck103748,2656,2437,15,91,76
Truck103816,1339,3238,35,94,59
Truck103890,3239,3121,55,94,39
Truck103783,3331,3121,25,95,70
Truck103968,0,3122,80,96,16
Truck104018,2656,3331,90,96,6
Truck103908,3239,2655,60,99,39
Truck103801,3331,2436,30,100,70
Truck103839,2821,3331,40,102,62
Truck103682,2437,0,0,103,103
Truck103805,2998,2224,30,104,74
Truck103926,3239,1338,65,104,39
Truck104050,1339,3122,100,104,4
Truck103779,2436,2225,25,108,83
Truck103946,2656,3239,70,108,38
Truck103944,3239,3121,70,109,39
Truck103981,3331,3239,80,112,32
Truck103711,3331,2998,5,113,108
Truck103718,2437,3331,10,114,104
Truck103776,3122,2437,25,114,89
Truck103888,1339,3238,55,114,59
Truck103962,3239,2655,75,114,39
Truck103704,3122,2655,5,115,110
Truck103838,2656,1338,40,116,76
